nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count,RRFscore_not_recency
NCT00962832,A Study to Evaluate the Efficacy and Safety of Rontalizumab in Patients With Moderately to Severely Active Systemic Lupus Erythematosus,"~     This is a Phase II, randomized, double-blind, placebo-controlled multicenter study to~     evaluate the efficacy and safety of rontalizumab compared with placebo in patients with~     moderately to severely active systemic lupus erythematosus (SLE).~   ",C0409974;C1320102,C0409974;C0032042;C0032042;C1320102;C0180112,0,0,0,116,58,0.003003445,0.001708816,1,1,0.028441558
NCT00405275,Rheumatoid Arthritis: Comparison of Active Therapies in Patients With Active Disease Despite Methotrexate Therapy,"Rheumatoid arthritis (RA) is a chronic inflammatory disease of the joints leading to joint      destruction, with significant long-term morbidity and mortality. Early treatment of RA      patients with disease-modifying antirheumatic drugs (DMARDs) significantly decreases these      complications. Methotrexate (MTX) is an excellent, economical first-line DMARD used to treat      a majority of RA patients. While most patients respond well to MTX, many continue to have      active disease. Therefore, understanding how to best treat RA patients with active disease      despite MTX therapy is critically important. Although a number of therapies with      significantly different economic implications have been shown to be effective when added to      MTX, no trial has directly compared active therapies. This study will compare therapeutic      strategies using two regimens with proven efficacy when added to MTX therapy; a)      hydroxychloroquine and sulfasalazine (cost ~ $1000 per year); b) the tumor necrosis factor      inhibitor, etanercept (cost ~ $12,000 per year).      We propose a bi-national multi-center randomized, double-blind equivalency trial comparing      (A) the strategy of initially adding hydroxychloroquine and sulfasalazine to MTX in patients      with active disease despite MTX, with a switch at 24 weeks to etanercept in nonresponders to      (B) a strategy of adding etanercept to MTX, with a switch to hydroxychloroquine and      sulfasalazine in nonresponders at 24 weeks. If we find that the strategy of first adding      hydroxychloroquine and sulfasalazine to MTX identifies a subset of responsive patients and      that there is no harm to nonresponders because of early rescue with etanercept, then this      less expensive option should become the standard treatment for MTX resistant patients.      Four hundred and fifty RA patients with active disease despite treatment with MTX as      indicated by a Disease Activity Score with 28 joints (DAS28) of >4.4 units will be      randomized. A DAS improvement of <1.2 (validated as clinically significant) at 24 weeks will      be used to identify early nonresponder who will switch therapy. Subjects with a DAS28      improvement of > 1.2 at 24 weeks will remain on their initial therapy. The primary endpoint      is the change of DAS 28 scores from baseline to 48 weeks. The secondary endpoint is      comparison of radiographic progression of disease at 48 weeks, as measured by the change in      Sharp score. Economic and functional outcomes will be assessed and a serum and DNA bank will      be established to evaluate potential biomarkers predictive of treatment response/toxicity and      disease progression. This trial will recruit 450 subjects over 40 months. At the end of the      48 week blinded active therapy portion of the trial, the blind will be broken and data will      be collected in an open fashion until all 450 patients have completed the 48 week portion of      the trial.",C0003873;C0025677;C0087111;C0012634;C0087111;C0718247;C0718247;C1550655;C0882214,C1290886;C0003873;C0003191;C0242656;C0020336;C0020336;C0020336;C0020336;C4684780;C2986535;C0333516;C0009566;C0162340;C0036078;C0036078;C0036078;C0036078;C0025677;C1261381;C0242656;C0679199;C0717758;C0717758;C0717758;C0717758;C0005516;C0220880;C0087111;C0087111;C0087111;C0087111;C0027627;C0087111;C2945654;C0679199;C0679199;C0679199;C4049938;C1704632;C0600688;C0012634;C0012634;C0012634;C0087111;C0087111;C0012634;C0012634;C0012634;C0087111;C0087111;C0012634;C0087111;C0700164;C0242708;C0947630;C0456909;C4050231;C1444775;C0229671;C0456909;C1273517;C1561543;C1561543;C1273517;C1561540;C3245479;C1561540;C0025677;C0025677;C0025677;C0025677;C0025677;C0025677;C0025677;C0025677;C0025677;C0025677;C0025677;C0175454;C0175454;C0087111;C1306645;C0237284;C1320102;C1320102;C1320102;C0776963;C1320102;C0776963;C0776963;C1320102;C1320102;C0600091;C0562230;C0009566;C3844714;C3844714;C0442797;C4084912;C1514892;C3858576;C0242708;C1561542;C0776963;C0018792;C0776963;C0404831;C0018792;C3534109;C0018792;C0018792;C0018792;C3854058;C0728774;C0220825;C0069695,426,43218,0,65,16.25,0.00252546,0.003250586,0,0,0.028015154
NCT00661661,"Long-Term, Open-Label Study Of CP-690,550 For Treatment Of Rheumatoid Arthritis In Japan","The purpose of this study is to determine the long-term effectiveness and safety of      CP-690,550 for the treatment of rheumatoid arthritis. Subjects are only eligible for this      study after they have completed participation in another ""qualifying"" study of CP-690,550.",C0003873;C0087111;C1522485;C0947630;C0233324,C0003873;C4553491;C0087111;C0947630;C0947630;C0947630;C4082977,5018,170100,0,52,13,0.002340589,0.002827657,0,0,0.027799389
NCT02046005,Personalized Risk Estimator for Rheumatoid Arthritis Family Study,"The purpose of this study is to understand how personalized risk factors for rheumatoid      arthritis (RA) may impact willingness to change behaviors associated with RA. The      investigators have developed a personalized risk estimator for RA based on demographics,      family history, biomarkers and behaviors related to RA risk. Eligible participants have a      first degree relative with RA but do not have RA themselves. Participants who meet      eligibility and consent to the study will be randomized to receive either standard      information about RA, the online personalized RA risk tool, or the online personalized RA      risk tool with guidance from a health educator. Participants will be followed to measure      willingness to change RA risk behaviors. The investigators hypothesize that participants who      receive the online personalized RA risk tool and health education will be more willing to      change RA risk behaviors compared to participants that receive standard RA information.",C0003873;C0199236,C0241889;C0035648;C0162340;C0005516;C0003864;C0677505;C0677505;C0677505;C0424927;C0677505;C2828392;C0150600;C2828392;C0600109;C0542560;C0947630;C0947630;C3242430;C3242430;C0013893;C0233492;C0442739;C2363670;C0442739;C3172260,0,714,0,7,7,0.002671106,0.001485147,0,0,0.027277604
NCT02818361,Topical Tripterygium Wilfordii Gel for Moderate Activity Rheumatoid Arthritis,"Tripterygium wilfordii Hook F (TwHF), a traditional Chinese herb, is widely used in China for      treating Rheumatoid Arthritis (RA), but limited only for elderly RA patients because of its      reproductive system toxicity. The investigators are inspired by Chinese external therapy, an      immemorial therapy for thousands of years, and take its advantage to make TwHF topically in      order to get an effective and safe treatment for active RA patients.",C0003873;C1547226;C4049938;C0972569;C1588883;C4520843,C0003873;C0035150;C0087111;C0600688;C0004048;C0087111;C0087111;C1273517;C1134558;C1320102;C0308269;C1522411;C1548801;C3834249;C4520843,0,0,0,0,0,0.001512811,0.00151596,0,0,0.027002022
NCT01232569,A Study of RoActemra/Actemra (Tocilizumab) Given Subcutaneously in Combination With Traditional DMARDs in Patients With Moderate to Severe Active Rheumatoid Arthritis,"This randomized, parallel-group, placebo-controlled, multicenter study will evaluate the      reduction in disease activity and the safety of tocilizumab (RoActemra/Actemra) in      combination with traditional disease-modifying anti-rheumatic drugs (DMARDs) in patients with      active, moderate to severe rheumatoid arthritis. In the double-blind part of the study,      patients will be randomized to receive either 162 mg tocilizumab or placebo subcutaneously      every 2 weeks for 24 weeks using a pre-filled syringe. In the open-label part of the study,      patients will be randomized to receive 162 mg tocilizumab subcutaneously every 2 weeks from      Week 24 to Week 96 using a pre-filled syringe or an auto-injector.",C0003873;C1609165;C3811910;C3272237;C1547226;C2740854;C0205082;C0718247;C0947630;C1550655;C0242708,C0003191;C0003873;C1609165;C1609165;C1609165;C4551656;C3272237;C0181342;C0032042;C0012634;C2740854;C0012634;C0032042;C0039142;C0039142;C0205082;C0947630;C0456909;C0947630;C1705425;C0947630;C3539181;C1320102;C2911690;C0242708;C1552839;C4554418;C0220825;C4049938;C1547226,1349,73554,1,24,24,0.002743343,0.002921469,1,1,0.026487472
NCT01970475,Efficacy and Safety Study of ABP 501 Compared to Adalimumab in Subjects With Moderate to Severe Rheumatoid Arthritis,The purpose of this study is to compare the effectiveness and safety of ABP 501 against      adalimumab (HUMIRA??) in adults with moderate to severe rheumatoid arthritis (RA) who have an      inadequate response to methotrexate (MTX).,C0003873;C1122087;C1547226;C0205082;C0947630,C1623145;C0003873;C4553491;C1171255;C0205082;C0947630;C0025677;C1547226,122,15254,1,11,11,0.002340881,0.002457955,1,1,0.026305273
NCT00205478,Phase 2 Clinical Study in Rheumatoid Arthritis With an Investigational Oral p38 MAP Kinase Inhibitor VX-702,The purpose of this study is to assess the clinical activity and safety of two doses of      VX-702 compared to placebo in subjects with moderate to severe Rheumatoid Arthritis.,C0003873;C1171350;C3272565;C0947630;C3245491,C0003873;C0032042;C0205082;C0947630;C3272565;C4049938;C1547226,0,0,1,47,47,0.002126422,0.00239284,0,1,0.025980451
NCT01205854,Aiming for Remission in Rheumatoid Arthritis (RA) - the ARCTIC Trial,"The ultimate goal of treatment in early rheumatoid arthritis (RA) is remission, i.e. an      absence of signs and symptoms of the disease. However, the optimal way of reaching this goal      is not known.      Ultrasonography (US) is an imaging modality which application is rapidly growing. It has a      number of advantages over other advanced imaging techniques such as magnetic resonance      imaging (MRI), including low cost, good accessibility, and ability to scan many joints in a      short period of time. However, the additional benefit of using this modality in terms of      patient outcomes has not been demonstrated. Thus, clarification is needed if the use of US      leads to better care for RA patients.      This study will assess if the use of a treatment strategy incorporating information from      ultrasonography assessment will allow for better outcomes of patients with RA, than a      strategy based on clinical and laboratory assessments alone.",C0003873;C0544452,C0003873;C0079595;C1551339;C0041618;C0041618;C0425946;C0185125;C1261322;C0031809;C0087111;C0544452;C0231881;C0087111;C0679199;C0679199;C0012634;C0079595;C0947630;C0439044;C0018017;C0018017;C0441633;C1550472;C0424818;C0424530;C3242430;C0022885;C1547581;C1254223;C4697740;C1548344;C1547664;C3272565,0,0,0,33,4.125,0.002712021,0.002008522,0,1,0.025926777
NCT00049751,Study of Human Anti-TNF Monoclonal Antibody D2E7 in Subjects With Active Rheumatoid Arthritis,The purpose of the study is to evaluate safety by collecting serious adverse events in      subjects with moderately to severely active rheumatoid arthritis who are unable to obtain      etanercept and who have failed one or more prior disease-modifying antirheumatic drugs      (DMARDs).,C0003873;C0003241;C0718247;C0947630;C0746619,C0003873;C0003191;C0877248;C0717758;C0205082;C0012634;C0566415;C0947630;C1320102;C4085643;C0242708;C4331837;C0220825,0,0,1,7,7,0.002343332,0.002378012,0,2,0.025915015
NCT01770106,RA Denosumab on Bone Microstructure Study,"~     The aim of this study is to compare the effects of denosumab and a current standard treatment~     on cortical and trabecular microarchitecture at the radius and second metacarpal in~     rheumatoid arthritis (RA) patients with low bone mineral density using high resolution~     peripheral quantitative computed tomography (HR-pQCT) during a 6-month open-label randomized~     controlled study. Forty ambulatory Chinese females, who consent to receive alendronate as~     standard treatment subjective to the randomization, will be enrolled in this study. Subjects~     will be randomized to 2 arms receiving: 1) subcutaneous injection of denosumab 60mg (Prolia??)~     every 6 months (n=20), or 2) oral alendronate weekly (Fosamax?? once weekly 70 mg, n=20). In~     addition, all patients will be given a daily calcium supplement (1500mg caltrate /day) and 1~     multivitamin tablet per day. Efficacy and safety assessment will be performed at baseline,~     month 3 and month 6. aBMD of lumbar spine, total hip and non-dominant distal radius will be~     measured using dual-energy X-ray absorptiometry (DXA) and microarchitecture of bone is~     measured at the non-dominant distal radius and the second metacarpal bone of the non-dominant~     hand using HR-pQCT.~   ",C1690432,C0003873;C0978787;C0025526;C0102118;C0102118;C0040395;C1690432;C1690432;C0006675;C0018563;C2948600;C1510486;C0177804;C2947996;C0180112;C0376495;C0223758,0,0,-1,17,17,0.000720907,0.001231717,0,0,0.02563862
NCT00395577,A Study in Rheumatoid Arthritis With an Investigational Oral p38 MAP Kinase Inhibitor VX-702,The purpose of this study is to assess the safety and effects of VX-702 in subjects with      moderate to severe rheumatoid arthritis and who are taking the drug methotrexate.,C0003873;C1171350;C0947630;C3245491,C0003873;C0025677;C0205082;C0947630;C0013227;C1518681;C1547226,0,0,1,47,47,0.002339863,0.00243608,0,1,0.025547146
NCT00425932,Impact of Rituximab on MRI Evidence of Disease Activity in Patients With Moderate to Severe Rheumatoid Arthritis,The purpose of this study is to further investigate rituximab in the treatment of rheumatoid      arthritis and to evaluate magnetic resonance imaging of the joints as a possible method to      improve the evaluation of treatments.,C0003873;C0393022;C4049938;C1547226;C0012634;C0205082;C1550655,C0024485;C0220825;C0087111;C0393022;C0087111;C0003864;C0332149;C0025663;C0947630;C0184511;C0220825,0,0,1,6,6,0.002078836,0.002766843,1,0,0.025542666
NCT01565655,A Study to Evaluate the Safety and Efficacy of ASP015K in Moderate to Severe Rheumatoid Arthritis,The purpose of this study is to evaluate the safety and efficacy of ASP015K in moderate to      severe rheumatoid arthritis (RA) subjects,C0003873;C0220825;C1547226;C0205082;C0947630,C0003873;C0205082;C0947630;C0220825;C1547226,0,0,1,5,5,0.002358577,0.003640888,1,1,0.02552279
NCT01007435,A Study of Tocilizumab as Monotherapy and in Combination With Methotrexate Versus Methotrexate in Patients With Early Moderate to Severe Rheumatoid Arthritis,"This randomized, double-blind, parallel group study will assess the safety, disease      remission, and prevention of structural joint damage in patients with early moderate to      severe rheumatoid arthritis treated with tocilizumab as monotherapy or in combination with      methotrexate, versus methotrexate alone. Patients will be randomized to receive either (A)      tocilizumab (8 mg/kg iv every 4 weeks) plus placebo, (B) tocilizumab (8 mg/kg iv every 4      weeks) plus methotrexate (7.5-20 mg po weekly), (C) tocilizumab (4 mg/kg iv every 4 weeks)      plus methotrexate (7.5-20 mg po weekly), or (D) placebo plus methotrexate (7.5-20 mg po      weekly). Patients in groups C and D who have not achieved low disease activity at week 52 can      receive tocilizumab 8 mg/kg iv every 4 weeks. Anticipated time on study treatment is 104      weeks.",C0003873;C0025677;C0025677;C1609165;C3811910;C1547226;C0205082;C0947630;C1550655,C0003873;C1521826;C0025677;C0025677;C0025677;C0025677;C0025677;C1609165;C1609165;C1609165;C1609165;C1609165;C3840775;C0199176;C0544452;C0012634;C0032042;C0032042;C0012634;C0010957;C0205082;C1552839;C0456909;C0947630;C0439044;C1561540;C1550472;C3539181;C1550655;C1550655;C1552839;C4554418;C1547226;C4049938;C0332155,2233,133748,1,34,17,0.002778692,0.002675952,1,1,0.025237342
NCT01255761,A Comparison of Two Assessment Tools in Predicting Treatment Success of Cimzia in Rheumatoid Arthritis Subjects,Phase 4 study to evaluate a routine patient completed assessment (RAPID3) compared to a      physician completed assessment (CDAI) to predict treatment success with subjects with      moderate to severe rheumatoid arthritis,C0003873;C0031809;C0087111;C2343521;C0882214,C0003873;C0031809;C0031809;C0087111;C0205082;C0947630;C0683448;C0804815;C0220825;C1547226,711,72864,1,8,4,0.001744417,0.002388494,0,1,0.025162098
NCT00106574,A Study to Assess the Effect of Tocilizumab + DMARD Therapy on Signs and Symptoms in Patients With Moderate to Severe Active Rheumatoid Arthritis,"This 2 arm study will compare the safety and efficacy, with regard to reduction of signs and      symptoms, of tocilizumab versus placebo in combination with traditional Disease-Modifying      Anti-Rheumatic Drug (DMARD) therapy in patients with moderate to severe active rheumatoid      arthritis (RA) who have had an inadequate response to current DMARD therapy. Patients will be      randomized to receive tocilizumab 8mg/kg iv or placebo iv every 4 weeks, in conjunction with      stable DMARD therapy. The anticipated time on study treatment is 3-12 months, and the target      sample size is 500+ individuals.",C0003873;C0037088;C1609165;C1547226;C0087111;C0205082;C0718247;C0947630;C0242708;C1550655,C1521826;C1609165;C1609165;C4551656;C0003864;C1704632;C0032042;C0012634;C0087111;C0087111;C0032042;C0087111;C0205082;C0947630;C0242708;C0242708;C0242708;C0013227;C0446516;C3539181;C4699604;C1457887;C1550655;C3840775;C1320102;C0441621;C1706074;C1547226,0,0,1,187,46.75,0.002856974,0.003092455,1,1,0.025078882
NCT01194414,A Study to Compare Subcutaneous Versus Intravenous Administration of RoActemra/Actemra (Tocilizumab) in Participants With Moderate to Severe Active Rheumatoid Arthritis,"This randomized, double-blind, parallel group study compares the efficacy and safety of      subcutaneous (sc) versus intravenous (iv) administration of tocilizumab in participants with      moderate to severe active rheumatoid arthritis. Participants were randomized to receive      either tocilizumab 162 mg sc weekly plus iv placebo every 4 weeks, or tocilizumab 8 mg/kg iv      every 4 weeks plus sc placebo weekly during the double-blind period from baseline to Week 24.      The double-blind period was followed by a 72-week open-label treatment with some switching of      sc and iv administration. No placebo was administered in the open-label phase. Participants      continued on their stable dose of disease-modifying antirheumatic drugs (DMARDs) throughout      the study. Anticipated time on study treatment was 2 years.",C0003873;C1533734;C1609165;C3272237;C1547226;C2740854;C0205082;C0718247;C0947630;C0085297;C3842127,C0003873;C0003191;C1521826;C1533734;C1533734;C1609165;C1609165;C1609165;C3840775;C0087111;C0032042;C0032042;C0032042;C0012634;C0205082;C0025344;C0025344;C0456909;C0947630;C0456909;C0456909;C1705425;C1705425;C0947630;C4699613;C1320102;C0231530;C1706074;C0242708;C1552839;C4554418;C1547226;C0728774;C1444662,4066,353056,1,16,16,0.002306823,0.00270736,1,1,0.025042956
NCT00234234,Predictors of the Response to Adalimumab in Rheumatoid Arthritis,"Rheumatoid arthritis (RA) is the most common inflammatory rheumatic disease which is      characterized by joint inflammation (clinical involvement), by osteo-cartilaginous lesions      (structural damage) and generally by bone involvement. All those features lead to great      disability. Because it represents a major problem of the public health care system, RA has      been selected as one of the main objectives of the government for the next five years.      RA patients who do not respond to DMARDs require a treatment by TNF-a blocking agents.      However, no information is available to predict the clinical, structural and bone responses      to those new drugs that can be responsible of severe side-effects. Moreover, they are      particularly expensive since their yearly cost is estimated between 75000 and 112500 k euros      for the G4 region.      The purpose of the present research project is to determine potential predictive factors of      the response to a new TNF-a blocker ie adalimumab. To address this question, several      investigations will be performed including measurement of different blood markers,      particularly bone markers, well-defined autoantibodies and new autoantibody populations      identified by proteomic analysis, large-scale analysis of gene expression with cDNA arrays      from blood mononuclear cells, and use of different imaging tools.      The criteria of judgement will be the clinical, structural and bone responses to those new      agents.      This study requires the recruitment of about 100 patients receiving adalimumab for a 1-year      period.      At the end of the study, we hope to identify predictive factors of the response to      adalimumab, which will lead to a better management of this TNF-a blocker. Indeed, they will      be prescribed only for the patients who are likely to respond to those drugs. Thus, this      study should allow to elaborate theranostic algorithms. Such an approach will have great      benefits for the patients: more rapid efficacy, less severe side-reactions and lower costs.",C0003873;C1122087;C1704632,C0003873;C0003864;C0035435;C0699943;C0181734;C1273518;C0271510;C0231170;C0018017;C1122087;C0185117;C1122087;C1122087;C0376636;C0278329;C0002045;C0087111;C0022423;C1704632;C1704632;C0221198;C0033213;C0150312;C1442065;C0079595;C3245511;C0010957;C0205082;C0025344;C0332148;C0205082;C0013227;C0005767;C0175659;C0005767;C0947630;C0947630;C0013227;C0947630;C0262950;C1442948;C0262950;C0262950;C0392347;C1442948;C1578513;C1578513;C1578513;C1578513;C0683956;C0683956;C1552578;C1704632;C1704632;C3245501;C3242430;C1513475;C1518681;C0005516;C4684637;C1550043;C0000828;C0442743;C0202165;C3858576;C0242708;C0015733;C1254223;C3541930;C3272565;C3272565;C1522634;C3272565;C3245501;C1272321;C4082977,0,0,0,11,3.666666667,0.002235774,0.002378497,0,1,0.024828593
NCT01060098,T Cells and TNF (Tumor Necrosis Factor): The Impact of TNF Blockade,"~     We aim to translate these findings into patients with rheumatoid arthritis and other~     conditions treated with anti-TNF (anti-tumor necrosis factor) therapy, such as psoriatic~     arthritis and ankylosing spondylitis. Patients from rheumatology clinics within NHS (National~     Health Service) trusts will be recruited. We will correlate disease activity assessed by~     clinical parameters, ultrasonography, and questionnaires with biomarkers in the blood and~     target tissues, such as synovium and skin.~   ",C3540676;C3537192,C0038013;C0003873;C0041618;C0034394;C0003864;C0012634;C0005767;C2948600;C0243095;C3537192,0,144,-1,22,11,0.00232342,0.001430282,0,0,0.0248217
NCT01711359,A Study in Participants With Moderate to Severe Rheumatoid Arthritis,The purpose of this study is to determine whether baricitinib therapy alone is noninferior to      methotrexate (MTX) therapy alone in the treatment of moderate to severe active rheumatoid      arthritis (RA) in those who have had limited or no treatment with MTX and are naive to other      conventional or biologic disease-modifying antirheumatic drugs (DMARDs).,C0003873;C1547226;C0205082;C0947630,C0003191;C0025677;C4044947;C0087111;C0003864;C0087111;C0087111;C0087111;C0012634;C0205082;C0947630;C0439044;C0439044;C0025677;C0025677;C1320102;C0242708;C1547226;C3834249;C4082977,1135,87614,1,30,7.5,0.002518425,0.002725529,1,1,0.024809741
