nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count,RRFscore_not_recency
NCT00634036,Pilot Study of Pioglitazone for the Treatment of Moderate to Severe Asthma in Obese Asthmatics,"Asthmatics who are significantly overweight tend to have more severe symptoms, more flare      ups, and are more likely to have poorly-controlled asthma when compared to other asthmatics.      Researchers believe this occurs because excess adipose tissue (fat) in the body can cause      higher-than-normal levels of leptin and lower-than-normal levels of adiponectin in the blood.      The researchers of this study are testing a medication called pioglitazone in overweight      asthmatics because they believe it can help regulate leptin and adiponectin and that this may      improve symptoms of asthma.",C0071097;C0087111;C1547226;C0205082;C0004096;C0947630;C0028754;C0004096,C0436345;C0071097;C0497406;C0004096;C0013227;C0497406;C0004096;C0392366;C0332148;C0004096;C1553386;C1553386;C0004096;C0005767;C0947630;C1552861;C0015677;C1457887;C0184511;C2700366;C2700366;C0004096;C2911690;C0720447,75,253,0,10,10,0.011310154,0.01056322,0,0,0.036241154
NCT03470311,Benralizumab in Patients With Inadequate Response to Anti-IL5 Monoclonal Antibody Therapies,"~     In severe prednisone-dependent eosinophilic asthma, Benralizumab would suppress airway~     eosinophilia that is not suppressed by either Mepolizumab or Reslizumab and this would be~     associated with greater asthma control~   ",C0279694;C1314973,C0014457;C0032952;C0004096;C0004096;C0014457;C0084688,0,0,1,0,0,0.011415525,0.008285735,0,1,0.036085973
NCT01498653,Evaluating the Efficacy and Safety of Fluticasone Furoate/Vilanterol Trifenatate in the Treatment of Asthma in Adolescent and Adult Subjects of Asian Ancestry,"A randomised, double-blind, double-dummy, parallel group study to evaluate the efficacy and      safety of fluticasone furoate/vilanterol trifenatate (FF/VI) inhalation powder delivered once      daily in the treatment of asthma in adolescent and adult subjects of Asian ancestry currently      treated with high-strength inhaled corticosteroids or mid-strength ICS/LABA combination      therapy",C3644419;C1948374;C0087111;C0004096;C4298936,C3644419;C1948374;C0001617;C0004048;C0087111;C0004048;C0087111;C0004096;C0456909;C0947630;C3539181;C1552839;C0308779;C4554418;C0220825;C0332155,107,2781,0,4,4,0.011188909,0.011591071,1,1,0.035558386
NCT00467740,Efficacy and Safety of 4 Weeks of Treatment With Inhaled BI 1744 CL in Patients With Asthma,"The primary objective of this study is to determine the optimum dose(s) of BI 1744 CL      inhalation solution delivered by the Respimat? inhaler for four weeks in patients with      asthma. The selection of the optimum dose(s) will be based on bronchodilator efficacy (how      well it helps your breathing), safety evaluations and pharmacokinetic evaluations (the amount      of the medication found in your blood).",C0087111;C0004048;C0004096;C1550655,C0006280;C0220825;C0220825;C0004048;C0013227;C0018017;C0004048;C0021461;C0004096;C0947630;C0005767;C0031327;C0075418;C0449878;C0308779;C4082977,107,3256,0,1,1,0.01271631,0.012253264,1,1,0.03515873
NCT02075255,Efficacy and Safety Study of Benralizumab to Reduce OCS Use in Patients With Uncontrolled Asthma on High Dose Inhaled Corticosteroid Plus LABA and Chronic OCS Therapy,The purpose of this trial is to confirm if benralizumab can reduce the use of maintenance OCS      in systemic corticosteroid dependent patients with severe refractory asthma with elevated      eosinophils.,C0001617;C2982078;C0004048;C1547296;C0087111;C0004096;C0947630;C4321237;C1550655,C0001617;C2982078;C0429964;C0750484;C0205082;C0004096;C0200638;C0856882;C0018792,375,9020,0,39,39,0.011803681,0.010627694,1,1,0.0350806
NCT00110383,Comparison of School-Based Supervised Versus Parental Supervised Asthma Therapy,"1. Develop a simple school-based intervention using school-based supervised asthma therapy           to increase adherence to asthma medication.        2. Implement a school-based internet monitoring system within both the school-based           supervised asthma therapy and parent supervised asthma therapy groups to record asthma           symptoms, peak flow meter readings, school absences, and usage of rescue medications at           school.        3. Randomly assign 250 children from inner-city school systems to either school-based           supervised asthma therapy or parental supervised asthma therapy.        4. Compare children assigned to school-based supervised asthma therapy with children           assigned to parent supervised asthma therapy, in regards to time-averaged proportion           having at least one exacerbation per month, rescue medication use, peak flow meter           readings, asthma symptoms, school absences, and asthma self-management knowledge.",C0087111;C0004096;C0882214,C0679800;C1139730;C0180915;C0180915;C0086969;C0240320;C0013227;C0013227;C0376554;C0424530;C1552601;C1552601;C0424530;C0087111;C0087111;C0087111;C0087111;C0087111;C0087111;C0087111;C0004096;C0004096;C0004096;C0004096;C1552839;C0034869;C0004096;C0004096;C0004096;C0004096;C0004096;C0004096;C0004096;C1561542;C1457887;C1457887;C4086268;C0723323;C4698129,0,0,1,19,19,0.013870692,0.008237655,0,0,0.034895285
NCT02414854,Evaluation of Dupilumab in Patients With Persistent Asthma (Liberty Asthma Quest),~     Primary Objective:~      To evaluate the efficacy of dupilumab (SAR231893 / REGN668) in participants with persistent~     asthma.~      Secondary Objectives:~        -  To evaluate the safety and tolerability of dupilumab.~        -  To evaluate the effect of dupilumab on improving participant-reported outcomes including~          health-related quality of life.~        -  To evaluate dupilumab systemic exposure and incidence of anti-drug antibodies.~   ,C3266628;C0220825;C0004096,C3165543,3302,309211,0,123,61.5,0.009978662,0.012171082,0,1,0.034772277
NCT01691521,Efficacy and Safety Study of Mepolizumab Adjunctive Therapy in Subjects With Severe Uncontrolled Refractory Asthma,"This study will evaluate two dose regimens of mepolizumab [75mg intravenous (i.v.) or 100mg      subcutaneous (SC) every 4 weeks] compared with placebo over a 32 week treatment period in      subjects with severe refractory asthma with elevated blood eosinophils. Efficacy will be      measured by a reduction in the frequency of asthma exacerbations. Additional efficacy      assessments will include measurements of lung function, symptom scores, and quality of life.      Safety will be assessed by clinical laboratory samples, ECGs, immunogenicity and adverse      events.      This study is intended to replicate the Phase IIb/III study MEA112997. Subjects in MEA115588,      who meet all eligibility criteria at screening visit, will enter the run-in period. Those      subjects that are not able/eligible to be randomised at the end of the 6 week run-in period      will be deemed run-in failures. Subjects will remain on their current maintenance therapy      throughout the run-in, double-blind treatment administration and follow-up periods. Subjects      who meet the randomisation eligibility criteria will be randomised in a 1:1:1 ratio to      receive one of the following treatments every 4 weeks for a total of 8 doses: Mepolizumab 75      miligram (mg) i.v. and placebo SC, or Mepolizumab 100 mg SC and placebo i.v. or Placebo i.v.      and placebo SC.      Subjects that receive all 8 doses of double-blind treatment, and meet the eligibility      criteria for the Open-Label Extension (OLE) Study, will be offered the opportunity to      participate in the OLE trial.",C0969324;C2825951;C0087111;C0205082;C0004096;C0947630,C0349790;C0677908;C0518214;C1533734;C0035245;C0969324;C1261322;C0969324;C0969324;C0087111;C0087111;C4551656;C0199230;C0087111;C0087111;C2945654;C1551357;C0032042;C1457887;C0025344;C0032042;C0032042;C0032042;C0032042;C0025344;C0205082;C0004096;C0025344;C0025344;C0947630;C0005767;C0947630;C0947630;C1512346;C0456909;C0456909;C1522485;C0947630;C1561540;C1299581;C1561540;C0600140;C0600140;C0600140;C0600140;C4554585;C0200638;C0013893;C0013893;C0013893;C0022885;C2347273;C0856882;C3810851;C0018792;C0683092;C0233494;C0220825;C3272565;C0206878,1432,42048,0,205,102.5,0.011574725,0.011879144,1,1,0.034496022
NCT00290264,SALTO - Symbicort Single Inhaler Therapy Use in Adolescent Adults and Adults With Persistent Asthma,The primary objective is to compare the efficacy of Symbicort Single inhaler Therapy with      treatment according to conventional best practice in adolescent and adult patients with      persistent asthma.,C1121854;C0021461;C0087111;C1549113;C0004096;C4298936,C0018017;C1121854;C0087111;C0237607;C0021461;C0087111;C1549113;C0004096;C0546816,0,0,1,9,9,0.011664456,0.011138522,0,0,0.034106933
NCT01248975,Safety and Efficacy Study Adding GSK2190915 to Mid-dose Inhaled Corticosteroid/Long Acting Beta Agonist Combination Treatment for Asthma,The primary objective of this study is to evaluate the efficacy and safety of adding      GSK2190915 300mg or placebo tablets administered once daily to fluticasone      propionate/salmeterol 250/50mcg inhalation powder administered twice daily in uncontrolled      asthmatic subjects > or = 18 years of age over the course of 6 weeks treatment.      The secondary objectives are to undertake an exploratory analysis of the efficacy and safety      of adding montelukast 10mg administered once daily to fluticasone propionate/salmeterol      250/50mcg inhalation powder administered twice daily and to investigate the pharmacokinetics      and pharmacodynamics of GSK2190915 in uncontrolled asthmatic subjects > or = 18 years of age      over the course of 6 weeks treatment.,C0001617;C3811910;C0087111;C0004048;C2987634;C0004096;C0947630,C0117996;C0031327;C0082607;C0298130;C0073992;C0004048;C0018017;C0073992;C0004048;C0018017;C0004096;C0087111;C0027627;C0004096;C0087111;C0032042;C0947630;C0776963;C0776963;C0220825,0,0,1,2,2,0.012623881,0.012687707,1,1,0.03404443
NCT02559791,Anti-Interleukin-5 (IL5) Monoclonal Antibody (MAb) in Prednisone-dependent Eosinophilic Asthma,"~     The steroid sparing effect of anti interleukin (IL-5) monoclonal antibody has been proven,~     but the effectiveness of subcutaneous (SC) compared to intravenous (IV) administration of~     these drugs to suppress airway eosinophilia is still under debate. As part of a previous~     study, 100mg of mepolizumab were administered subcutaneously to a group of subjects with~     prednisone-dependent eosinophilic asthma. Despite this intervention, 50% of the subjects (15~     patients participated in this study) had persistently elevated sputum eosinophil counts. The~     same 15 patients will be invited to participate in the current study, and if they provide~     their informed consent, will receive 2 monthly doses of placebo, followed by 4 monthly doses~     of IV reslizumab. The primary outcomes are blood and sputum eosinophils, and the secondary~     outcomes include sputum and blood Innate lymphoid cell-2 (ILC2) cells, cluster of~     differentiation 4 (CD4+) cells, cluster of differentiation-8 (CD8+) cells, cluster of~     differentiation-34 (CD34+), Eosinophil-Basophil cluster cells (Eo/B progenitor cells), forced~     expired volume in 1 second (FEV1), asthma control questionnaire (ACQ) and number of~     eosinophilic exacerbations. Measurements of the outcomes will be done before placebo, after~     placebo and after IV reslizumab. This study design will determine whether IV reslizumab is~     effective in suppressing airway eosinophilia in prednisone-dependent patients.~   ",C0032952;C0004096;C0281019;C0021761;C0014457,C0014457;C0014457;C0032952;C0032952;C0004096;C0038056;C0038056;C0038056;C0004096;C3687832;C0005767;C0005767;C0034394;C0084688;C0281019;C0032042;C0032042;C0032042;C0014457;C0014457;C0021761;C0014457;C0014457;C1955216;C0084688;C0702266;C0014457;C3845829,0,0,-1,25,25,0.007296867,0.008025361,1,1,0.03355673
NCT03137199,Allogeneic Human Cells (hMSC) Via Intravenous Delivery in Patients With Mild Asthma,"~     A Phase 1 investigation will be performed to test the safety of two doses of bone~     marrow-derived MSCs (20,000,000 and 100,000,000) administered via peripheral intravenous~     infusion.~   ",C0004096,C0376152;C2947996,0,0,-1,0,0,0.020420526,0.012451445,0,1,0.033493411
NCT01498679,Evaluating the Efficacy and Safety of Fluticasone Furoate/Vilanterol Trifenatate in the Treatment of Asthma in Adolescent and Adult Subjects of Asian Ancestry.,"A randomised, double-blind, placebo-controlled, parallel group multicentre study to evaluate      the efficacy and safety of fluticasone furoate/vilanterol trifenatate (FF/VI) inhalation      powder delivered once daily for 12 weeks in the treatment of asthma in adolescent and adult      subjects of Asian ancestry currently treated with lowe to mid-strength inhaled corticosteroid      or low-strength combination therapy.",C3644419;C1948374;C0087111;C0004096;C4298936,C3644419;C1948374;C0009429;C0001617;C0004048;C0087111;C0032042;C0004048;C0004096;C0456909;C0947630;C1550472;C2911690;C1552839;C0308779;C4554418;C0220825;C0332155,110,2149,0,2,2,0.011188909,0.011893553,1,1,0.033080103
NCT02105948,Study to Evaluate Efficacy and Safety of Mepolizumab for Frequently Exacerbating Chronic Obstructive Pulmonary Disease (COPD) Patients,"~     This is a multi-center, randomized, placebo-controlled, double-blind, parallel group trial~     evaluating mepolizumab 100 mg against placebo given every 4 weeks through subcutaneous (SC)~     injection.~      In severe COPD patients, sputum eosinophils levels are elevated similar as those seen in~     severe asthmatics. It is hypothesized that the reduction of eosinophils with mepolizumab in~     COPD patients would translate into a reduction of COPD exacerbations. The study will~     determine the reduction in exacerbations in subjects who are above and below the baseline~     blood eosinophil count of at least 150 cells/microlitres. The study will evaluate the~     efficacy and safety of mepolizumab on the frequency of moderate and severe exacerbations in~     COPD subjects at high risk of exacerbations, despite the use of optimized standard of care~     background therapy.~      Overall in this study, a total of 800 subjects will be randomised in 1:1 ratio to receive~     placebo or mepolizumab (100 milligram (mg)) administered SC. The total duration of this study~     will be approximately 62 weeks, consisting of a 1 to 2 week screening period, 52-week~     treatment period and 8-week follow-up period.~   ",C0024117,C1710032;C2926735;C0038056;C0005767;C0032042;C0032042;C0032042;C0014457;C2946261;C0014457;C0014457;C0180112;C0332167;C0376495,2318,171380,0,82,82,0.004911162,0.004806681,1,1,0.032773005
NCT00975741,Efficacy and Safety of Two Dry Power Inhalers (DPIs) Used for the Application of Mometasone in the Treatment of Asthma,"Mometasone furoate (MF) is a new potent synthetic corticosteroid. Internationally, MF is      administered by a breath-actuated DPI and supplied in multidose devices. Capsules to be      administered through a monodose device that would offer an alternative to MF DPI multidose      treatment in terms of cost-effectiveness were developed in Brazil. The aim of the present      non-inferiority clinical study was to evaluate both devices in terms of efficacy and safety.",C1947919;C0360564;C0087111;C0021461;C0004096;C0151908,C0066700;C0001617;C4553491;C0087111;C0150312;C0947630;C1578513;C0524463;C2363670;C3272565;C0220825;C3810841,0,0,1,2,2,0.01049409,0.010871778,1,1,0.032691358
NCT01524198,The Use of Inhaled Corticosteroids in the Treatment of Asthma is Children in the Emergency Room,"Asthma is the most common chronic illness of childhood. About 10% of children are affected.      Not surprisingly, acute asthma exacerbations are one of the common reasons to visit pediatric      emergency rooms (ER). About 5.7% of all pediatric emergency room visits are due to acute      asthma exacerbation. Around 8% of those get admitted to the hospital. This constitutes huge      financial and administrative burden on the health care system.      Inhaled corticosteroids (ICS) is the gold standard prophylactic therapy for patients with      persistent asthma. In the setting of acute asthma exacerbation systemic steroids given early      in the course of treatment help decrease the rate of admission and return to the ER. However,      the anti-inflammatory action of corticosteroids, through which this effect is caused, takes 4      hours to start working. This is because it is mediated through genomic pathways where the      transcription of several inflammatory cytokines is suppressed. It was also shown that      corticosteroids can cause vasoconstriction through non-genomic pathways. The onset of this      action is as quick as 30-60 minutes. It is proposed that this action is mediated by blocking      the extraneuronal uptake (metabolism) of norepinephrine in vascular smooth muscle cells,      hence, making it available for re-use by the sympathetic neuronal cells.      Our objective is to compare the efficacy of adding repetitive sequential doses of budesonide      versus placebo (normal saline (NS)) to ?2-agonist and ipratropium bromide (IB) combination      (standard treatment) in the management of acute asthma in children in the ER. We hypothesize      that the addition of budesonide to ?2-agonist and IB in the management of moderate to severe      acute asthma in the ER is superior to the addition of placebo.",C0001617;C0087111;C1546844;C0004048;C0004096,C0349790;C0349790;C0349790;C0700580;C4684780;C0008679;C0001617;C0001617;C0001617;C0028351;C0445115;C0582415;C0582415;C0086388;C0025519;C0054201;C0376636;C0054201;C0376636;C1546399;C1546399;C1546457;C0087111;C0184666;C0018017;C0184666;C2828392;C0038317;C0005847;C0004048;C0087111;C0542559;C0032042;C0032042;C0004096;C3245511;C3245511;C0004096;C1518681;C0243144;C0205082;C1512346;C3244317;C1552850;C0018026;C1552861;C3539181;C0003209;C0442797;C3845829;C0009653;C0776963;C0442743;C1524094;C1512346;C0009813;C0127400;C0127400;C0233660;C1547226;C0886384;C0546816;C0220644;C0220644;C0220644,56,3624,0,4,4,0.011470353,0.01098631,0,1,0.032481605
NCT00377572,Inner-City Anti-IgE Therapy for Asthma,"The purpose of this study is to find out if adding omalizumab to standard asthma treatment      results in a safer, more effective, and longer lasting asthma treatment strategy than      standard treatment alone, in inner-city children with mild to severe asthma.",C2825096;C0087111;C0004096;C3262831,C4684780;C0581126;C0966225;C0087111;C0087111;C2828392;C0679199;C0004096;C0004096;C0947630;C0439044;C0776963,270,16341,0,162,162,0.011665254,0.009890906,0,0,0.032149802
NCT01607372,A Study to Investigate the Safety and Pharmacodynamics of Repeat Intranasal Administration of the TLR7 Agonist GSK2245035 in Subjects With Respiratory Allergies,"~     GSK2245035 is a highly selective Toll-like receptor 7 (TLR7) agonist that stimulates~     preferentially the induction of type I interferons. Intranasal (i.n.) administration of~     GSK2245035 in humans causes immune changes in the upper airways milieu that may alter~     bystander immune responsiveness to aeroallergens and contribute to reduction of allergic~     reactivity in subjects with respiratory allergies. The purpose of this study is to examine~     the safety and pharmacodynamics (PD) of repeat dosing with i.n. GSK2245035 in subjects with~     respiratory allergies. The safety and pharmacodynamic response of four weekly administrations~     of escalating doses of i.n. GSK2245035 will be investigated and the maximum tolerated dose~     will be established. The study will be conducted in patients with symptomatic allergic~     rhinitis and mild asthma. The overall duration of the study will be up to a maximum of~     approximately 122 days considering 90 days screening period, 22 days treatment period and 10~     days follow-up period.~   ",C2987634;C3845829,C0021747;C1710032;C0035455;C2926735;C2987634;C0004096;C3845829;C0332128;C0376495,0,0,-1,7,7,0.005213705,0.008971147,1,1,0.031915931
NCT01248065,Study of the Effect of Vitamin D as an Add-on Therapy to Corticosteroids in Asthma,The purpose of the study is to find out if taking vitamin D in addition to an asthma      controller medication helps to prevent worsening of asthma symptoms and asthma attacks.,C0001617;C0014695;C0087111;C0004096;C0947630,C0347950;C0013227;C0042866;C0004096;C0004096;C0947630;C1457887,993,9384,0,67,33.5,0.012085969,0.012679195,0,0,0.031906534
NCT00641914,Inhaled Steroid Treatment as Regular Therapy in Early Asthma,A study of the effect of the early treatment with Pulmicort of newly diagnosed asthma.      Patients will receive either Pulmicort or a non-active treatment for three years. Neither      patients or investigators will be aware of the treatment received. After three years of      treatment all patients will receive Pulmicort for 2 further years.,C0087111;C0004048;C0038317;C0087111;C0004096,C0087111;C0678162;C0011900;C0678162;C0087111;C0087111;C0087111;C0678162;C1518681;C0004096;C0947630;C1550655;C1320102;C4086490,0,0,1,58,58,0.012321139,0.011253271,0,0,0.031762444
NCT02766374,Heart Rate Variability Biofeedback: It's Role in Asthma Therapeutics,"The goal of this research study to see whether biofeedback therapy helps treat asthma, and if      so, how it works. Biofeedback is a treatment method that can teach how to bodily control.      Biofeedback is widely used to help people relax. In this study however, the investigators      want to learn if a specific type of biofeedback actually improves asthma in a way that might      allow the reduction or elimination of other controller treatments like      inhaled-corticosteroids.",C0087111;C0005491;C0018810;C0004096;C3871154;C0332535,C0005491;C0087111;C0001617;C0005491;C0005491;C0005491;C0221102;C0087111;C4551656;C1552740;C0004048;C0004096;C0004096;C0947630;C0947630;C0023185;C0018017;C1273517;C1552861;C0042789;C1254223;C0184511,0,204,1,0,0,0.010201155,0.010021827,0,0,0.031742437
NCT01175369,School-based Asthma Therapy: Stage 2 Effectiveness Study,"Asthma is the most common chronic illness of childhood, and hospitalization rates are      increasing. In the US, impoverished children and children from minority ethnic and racial      backgrounds suffer disproportionately from asthma. While National Heart, Lung, and Blood      Institute (NHLBI) guidelines recommend daily preventive medications for all children with      mild persistent to severe persistent asthma, studies indicate that many children in the US      who should receive preventive medications are not receiving them. The overall goal of this      project is to target an ethnically diverse population of inner-city schoolchildren with      asthma and explore a school-based program to reduce asthma morbidity. We hypothesize that      children receiving a comprehensive school-based intervention will experience less      asthma-related morbidity compared to children receiving usual care. Our comprehensive      school-based intervention consists of both administration of recommended preventive asthma      medications in school (with dose adjustments according to NHLBI guidelines) and an      environmental tobacco smoke (ETS) reduction program in the home for smoke-exposed children.      Our secondary hypothesis is that, among the subgroup of smoke-exposed children, those who      receive the school-based intervention with ETS reduction will experience less asthma      morbidity than those who receive usual care.",C4553491;C0087111;C0441767;C0004096;C0947630,C0679800;C0679800;C0679800;C0008679;C0019993;C1533734;C0013227;C0013227;C0013227;C2945673;C0162791;C0237607;C0162791;C0237607;C0220880;C0220880;C4551656;C0027627;C4551656;C0220880;C0947630;C0004096;C3245511;C0680174;C0683278;C0004096;C0205082;C0004096;C0004096;C0004096;C0004096;C0004096;C0004096;C0018787;C0005767;C0024109;C0018017;C0180799;C0233492;C0729829;C0337664;C0337664;C0337664;C0221106;C0546816;C0546816;C0220644;C4700170,0,1060,1,9,9,0.011914553,0.011425082,0,0,0.031601931
NCT01270464,A Study to Evaluate the Efficacy and Safety of Reslizumab (0.3 or 3.0 mg/kg) as Treatment for Patients (12-75 Years of Age) With Eosinophilic Asthma,"The primary objective of this study is to determine whether reslizumab, at a dosage of 0.3 or      3.0 mg/kg administered once every 4 weeks for a total of 4 doses, is more effective than      placebo in improving lung function in patients with eosinophilic asthma as assessed by the      overall change from baseline in forced expiratory volume in 1 second (FEV1).",C1869620;C0087111;C0220825;C0004096;C0947630;C1114365;C1550655;C0014457,C1306036;C0035245;C1869620;C0018017;C0032042;C0004096;C0947630;C0014457;C0728774;C4082977,170,3421,0,34,34,0.012052155,0.012300522,1,0,0.031480919
