nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count,RRFscore_not_recency
NCT01029561,Impact of Obstructive Sleep Apnea Syndrome on Metabolic Syndrome in Severe Obesity,"~     The aim of this project is to study the relationship between obstructive sleep apnea (OSA)~     and metabolic syndrome (MS) in a population of obese patients who are candidates for~     bariatric surgery. The investigators will study the influence of OSA through hypoxia and~     sleep fragmentation on different proinflammatory adipokines and cytokines, on metabolic~     syndrome and on insulin resistance, as well as how these respond to treatment with continuous~     positive airway pressure (CPAP).~      In the first part of the study (part A) the investigators will perform an observational study~     of cases and controls. Based on the diagnostic polysomnography the patients will be divided~     into two groups depending on their apnea-hypopnea index (AHI): OSA (AHI >= 15/h) and non-OSA~     (AHI <15/h). The results will be analyzed depending on the presence or not of OSA.~      In the second part of the study (part B), the patients with severe OSA (AHI = 30/h) will be~     randomized into two groups: one group will receive CPAP + diet treatment and the other group~     will only receive diet treatment. After 3 months of treatment (CPAP + diet vs. diet), the~     investigators will analyze the overall effect on metabolic syndrome and the effect on its~     individual components, as well as the above-mentioned inflammatory pathways and insulin~     sensitivity, between the 2 groups. This will be carried out through a randomized controlled~     study in which the investigators will compare the effect of CPAP with the effect of~     conservative treatment.~   ",C0037315;C0039082;C0028754,C0021655;C0428719;C0162701;C0037315;C0039082;C0039082;C1446409;C0235546;C0039082;C0242184;C2947996;C0037313;C0003578;C0918012;C2948600;C0021641;C0237677;C0376495;C0376495;C0376495;C0376495,0,0,1,25,12.5,0.009342896,0.009842863,1,1,0.035813695
NCT02507089,Tailored Approach to Sleep Health Education: A Community Engaged Approach,~     This study aims to develop educational tools and platforms to promote the transfer of sleep~     health information to blacks to foster adoption of healthful sleep practices.~   ,C0037313,C0037313;C0037313,0,0,0,0,0,0.0040315,0.017131635,0,0,0.035756057
NCT01755091,Safety and Efficacy Study of Dronabinol to Treat Obstructive Sleep Apnea,~     This is a proof of concept study to determine the safety and efficacy of dronabinol for the~     treatment of obstructive sleep apnea syndrome (OSA).~   ,C0037315,C0037315;C0376495,133,900,1,10,10,0.019396474,0.018223609,0,0,0.035655979
NCT02188589,Evaluation of an Absorbable Implant for the Treatment of Nasal Valve Collapse,~     To evaluate the safety and feasibility of the INEX Nasal Implant in subjects with moderate to~     severe nasal valve collapse.~   ,C0220825;C0021102;C0376495,C0021102,32,450,0,0,0,0.002789407,0.005150545,0,1,0.035624438
NCT00503802,Randomized Clinical Trial of Nasal Turbinate Reduction to Improve Continuous Positive Airway Pressure (CPAP) Outcomes for Sleep Apnea,"Obstructive sleep apnea occurs in 2-4% of middle age adults and results in significant      morbidity and mortality. The first line therapy is provision of continuous positive airway      pressure (CPAP) via a nasal mask chronically. Nasal resistance related to nasal turbinate      enlargement may compromise CPAP treatment. This randomized double-blind      sham-placebo-controlled trial tests the hypothesis that nasal turbinate reduction improves      the nasal passage, CPAP use, and sleep apnea quality of life in newly diagnosed sleep apnea      patients who are recommended CPAP therapy.",C0199451;C0206034;C1266928;C0037315;C1293152;C0184511,C0520679;C1266928;C1266928;C0518214;C0020564;C0037315;C0037315;C2945640;C0220880;C0087111;C4551656;C0011900;C1446409;C0460139;C0087111;C0032042;C0087111;C1552826;C0178987;C0028429;C0028429;C0456909;C0392366;C0028429;C0024861;C0233492;C0237834;C2911690;C0077935;C0018792;C1444662;C0184511,0,0,0,0,0,0.008624934,0.008652074,0,0,0.035546437
NCT00696111,Metabolic Study of Women With Polycystic Ovary Syndrome and Sleep Apnea,~     The purpose of this study is to look at the metabolic (use of energy) and hormonal features~     of sleep problems in women with polycystic ovary syndrome (PCOS).~   ,C0032460;C0037315,C0032460;C0037313;C0033213,0,0,1,0,0,0.011067217,0.012840693,0,0,0.035479464
NCT00599534,Controlled Trial on Effect of Montelukast Treatment in Children With Obstructive Sleep Apnea Syndrome,"~     Oral therapy with montelukast may lead to improved polysomnographic findings in children with~     mild to moderate OSAS with and without allergic rhinitis who a priori require T&A for OSAS.~      - A significant proportion of the children with OSAS treated with montelukast will show~     reduced severity of OSAS, and this will obviate the need for surgical T&A.~   ",C0037315;C0180112;C0376495,C0184511;C0035455;C0243095;C0162701,0,0,1,9,9,0.011001103,0.008697442,0,1,0.035383331
NCT01820156,Diagnosis of Patients With Low or Intermediate Suspicion of SAHS or With Comorbidity: Standard Laboratory Polysomnography Compared With Three Nights of Home Respiratory Polygraphy.,"~     Study Objectives: Obstructive sleep apnea (OSA) diagnosis using simplified methods such as~     home respiratory polygraphy (HRP) is only recommended in patients with a high pre-test~     probability. The aim is to determine the diagnostic efficacy, therapeutic decision-making and~     costs of OSA diagnosis using PSG or three consecutive studies of HRP in patients with~     mild-moderate suspicion of sleep apnea or with co-morbidity that can mask OSA symptoms.~      Design and Setting: Randomized, blinded, crossover study of three nights of HRP (3N-HRP) vs.~     PSG. The diagnostic efficacy was evaluated with ROC curves. Therapeutic decisions to assess~     concordance between the two different approaches were analyzed by sleep physicians and~     respiratory physicians (staff and residents) using agreement level and kappa coefficient. The~     costs of each diagnostic strategy were considered.~   ",C0162701;C0011900;C0242114,C0037315;C0037315;C0011900;C0011900;C0242114;C0679006;C0025663;C0037313;C2946261;C2948600;C0679006;C1457887,0,0,1,12,12,0.001918786,0.008691884,0,0,0.035275909
NCT01130948,"Sleep, Breathing and Psychomotor Performance at Altitude: A Physiologic Study in Healthy Subjects","~     This study investigates the effect of altitude exposure on sleep, breathing and psychomotor~     performance in healthy subjects.~   ",C0037313,C0037313,0,0,0,28,9.333333333,0.0040315,0.017131635,0,0,0.034848203
NCT01769807,Efficacy Study of CPAP on Nitrate and Norepinephrine Levels in Severe and Mild-moderate Sleep Apnea (SABIO),"Reduced plasma nitrate (NOx) levels and increased urinary norepinephrine (U-NE) levels have      been described in severe obstructive sleep apnea (OSA), and are reverted by continuous      positive airway pressure (CPAP). The investigators wanted to know the effect of CPAP on these      biomarkers in mild-moderate OSA.",C0028351;C0037315;C3848573;C0205082;C0947630;C1547225;C2946261;C1547226,C0520679;C0428719;C0028351;C0005516;C1446409;C0032105;C0205082;C1518681;C1444662;C1547226;C1859888,0,0,1,12,12,0.007890266,0.007560399,1,1,0.034711022
NCT01261390,Sleep Apnea Intervention for Cardiovascular Disease Reduction,"Moderate to severe sleep apnea (a high number of breathing pauses on a sleep study) is a      common health problem that is often associated with loud snoring and sleepiness.The medical      term for this problem is obstructive sleep apnea (OSA). People with OSA often have an      increased risk for developing heart disease or may already have a diagnosis of heart disease.      A clinical research study is being conducted at Brigham and Women's Hospital (BWH) and Beth      Israel Deaconess Medical Center (BIDMC) to compare the effects of continuous positive airway      pressure (CPAP) to conservative medical therapy with participation in one of four groups:        1. Active-PAP Therapy Group (Active-Beh or Active+Beh): Will receive standard medical           treatment for sleep apnea with active-PAP. Participants will be randomized to either:             1. Active-Pap with respiratory therapist visits only             2. Active-Pap with respiratory therapist visits and cognitive behavioral therapist                visits.        2. Alternative PAP Group (Sham): Will receive lower air delivery level than active-PAP           therapy group. Will also have meetings with respiratory therapist.        3. Conservative Medical Therapy Group (CMT)*: Will receive a free supply of nasal strips           for the duration of their treatment period (either 6 months or 12 months) and follow           healthy sleep hygiene guidelines for how to change sleep habits to minimize incidences           of apneas (breathing disturbances during sleep). Frequent follow-up support with           research coordinator.      A sleep doctor or cardiologist will have indicated that a potential participant is an      appropriate candidate to receive PAP or CMT as acceptable approaches to treat his/her sleep      apnea. Participants will be recruited between the ages of 45-75 years who have diagnosed      heart disease or between 55-75 years for those who have risk factors for developing heart      disease.      This is a 6-12 month study** to evaluate alternative ways to address the potential for OSA      treatment to reduce heart disease and to identify those features that would strengthen a      later, large-scale randomized controlled trial.      We will test the hypothesis that active treatment for OSA with CPAP reduces CVD morbidity and      mortality.      *All randomized participants will be given conservative medical therapy (CMT).      **For those randomized after December 31, 2012, follow-up assessment will only be 6 months      long",C0007222;C0184661;C0037315;C1293152,C0282440;C0520679;C0418981;C0418981;C0018799;C0018799;C0018799;C0018799;C0035648;C0037315;C0162701;C0037315;C0013144;C0162791;C0031809;C0004048;C0011900;C0087111;C0087111;C0004048;C0011900;C0087111;C0087111;C0220880;C1547226;C1446409;C0460139;C2828392;C0011209;C0033213;C0037384;C0033213;C0199168;C0087111;C0087111;C0199168;C0087111;C0012634;C1442065;C0205082;C3245511;C3810851;C0178987;C1552839;C0718247;C0718247;C0718247;C0718247;C1321564;C0025344;C0003578;C0947630;C1561557;C1561557;C1561557;C0028429;C0037313;C0037313;C0037313;C0037313;C0037313;C0003578;C0018787;C1561542;C0947630;C0175659;C3244317;C0042950;C0042950;C0042950;C0042950;C0392366;C0238953;C0238953;C0238953;C0042497;C0042497;C0042497;C4699604;C0009244;C4699158;C1518681;C1320102;C1320102;C1320102;C0442739;C0332534;C3858576;C1512346;C1512346;C1512346;C1561542;C1561542;C1552839;C1444662;C3272565;C0220825;C0427184,237,9464,1,17,8.5,0.007967764,0.011947964,0,1,0.034569922
NCT00051363,Apnea Positive Pressure Long-Term Efficacy Study,~     The purpose of this study is to determine the effectiveness of nasal continuous positive~     airway pressure (CPAP) therapy for the treatment of obstructive sleep apnea syndrome (OSAS).~   ,C1446409;C0003578,C0037315;C0428719;C1446409;C0376495,2289,35136,-1,93,46.5,0.002541047,0.011596102,0,0,0.033956617
NCT01817907,The Effects of Trazodone on Sleep Apnea Severity,"In Obstructive sleep apnea (OSA), the upper airway closes over and over again during sleep.      This leads to disrupted sleep (waking up during the night), daytime sleepiness, and an      increased risk for developing high blood pressure. Currently, the best treatment for      obstructive sleep apnea is sleeping with a mask that continuously blows air into the nose      (i.e. Continuous positive airway pressure [CPAP] treatment). While CPAP treatment stops the      upper airway from closing in most people, many people have difficulty sleeping with the mask      in place and therefore do not use the CPAP treatment. This research study is being conducted      to learn whether using a sedative will improve OSA severity by altering some of the traits      that are responsible for the disorder.",C0037315;C0040805,C0199451;C0520679;C0520679;C0020538;C0235162;C0541854;C0518083;C1273518;C3242385;C0087111;C0087111;C0087111;C0087111;C0037313;C0020592;C0012634;C0178987;C0442696;C0178987;C0037313;C0413399;C0947630;C0023185;C0024861;C0028429;C0024861;C4699158;C0184511,0,60,0,15,15,0.010962482,0.010181919,1,1,0.033677393
NCT00127348,Effect of Continuous Positive Airway Pressure (CPAP) on Hypertension and Cardiovascular Morbidity-Mortality in Patients With Sleep Apnea and no Daytime Sleepiness,"The objective of the study is to evaluate the effect of CPAP over the incidence of      cardiovascular events and diagnosis of arterial hypertension in patients with sleep apnea.      The hypothesis of the study is the following: The existence of sleep disordered breathing in      the general population is associated to an increased incidence of arterial hypertension and      to an increased risk of suffering cardiovascular disease. CPAP corrects respiratory disorders      during sleep. Treatment with CPAP in subjects with sleep disordered breathing without daytime      sleepiness reduces the incidence of systemic arterial hypertension and cardiovascular      complications.      The end points of the study are new diagnosis of arterial hypertension and new cardiovascular      events.      All patients, after randomization, will be followed for three years.",C0199451;C3887460;C0020538;C0037315;C0013144;C1550655;C0220880,C0020538;C4551689;C4551689;C0007222;C1320716;C0020538;C0020538;C0020538;C3887460;C3887460;C0009566;C0037315;C0013144;C0018017;C0011900;C0683278;C0012634;C0087111;C0011900;C1518681;C0947630;C0947630;C0037313;C0947630;C1578513;C1578513;C0042497;C4699158;C0220825;C0151576,0,0,0,270,67.5,0.009645715,0.01088427,0,0,0.033597627
NCT01891656,Motivational Assessment Program to Initiate Treatment,"~     Substance abuse treatment in the criminal justice system can reduce drug use and related~     criminal behavior. Although drug and alcohol treatment are common mandates in criminal~     justice programs, only a minority of clients actually initiate treatment. This proposal will~     compare two intervention formats that target motivation to initiate and engage in treatment~     among a group of probationers who have drug or alcohol treatment conditions. Six hundred drug~     and alcohol offenders in two probation sites (Baltimore, MD and Dallas, TX) will be~     randomized to receive: 1) an in-person motivational interviewing session (MI), 2) a~     motivational computer program (MC), or 3) supervision intake and monitoring as usual (SAU).~     The MI condition will be structured along the lines of the Check-Up format which consists~     of an assessment and personalized feedback delivered in an MI style; the content of the MC~     condition will be drawn from previous literature on effective motivational computer programs.~     Both interventions will be delivered at the start of the probation process, with follow-up~     assessments at 2 and 6 months. Primary outcomes include engagement and participation in~     substance abuse treatment; secondary outcomes include drug and alcohol use, probation~     progress, criminal behavior, and HIV testing and care. This project will be the first to~     develop and test two interventions for encouraging criminal justice clients to follow through~     with treatment recommendations, with the goal of increasing treatment initiation, and~     reducing subsequent drug use and criminal behavior. It also contributes to ongoing~     partnerships with two large probation agencies?the Dallas County Supervision and Corrections~     Department and the Maryland Division of Parole and Probation.~   ",C2728259;C0376495,C0683474;C0023866;C2728259;C1522240;C1522577;C2728259;C0001975;C0001975;C0001975;C0001975;C0220832;C1630418;C0376495;C0376495;C0376495;C0376495;C1630418;C0376495;C0376495;C0376495,0,0,-1,0,0,0.003082753,0.00272688,0,0,0.033393691
NCT01633827,Combination Therapy to Treat Sleep Apnea,"In Obstructive sleep apnea (OSA), the upper airway closes over and over again during sleep.      This leads to disrupted sleep (waking up during the night), daytime sleepiness, and an      increased risk for developing high blood pressure. Currently, the best treatment for      obstructive sleep apnea is sleeping with a mask that continuously blows air into the nose      (i.e. Continuous positive airway pressure [CPAP] treatment). While CPAP treatment stops the      upper airway from closing in most people, many people have difficulty sleeping with the mask      in place and therefore do not use the CPAP treatment. This research study is being conducted      to learn whether using a combination of therapies (i.e. a sedative and oxygen therapy) will      improve OSA severity by altering some of the traits that are responsible for the disorder.",C0009429;C0037315,C0199451;C0520679;C0520679;C0020538;C0235162;C0541854;C0518083;C0184633;C1273518;C3242385;C0087111;C0087111;C0087111;C0087111;C0087111;C0037313;C0020592;C0012634;C0178987;C0442696;C0178987;C0037313;C0413399;C0947630;C0023185;C0024861;C0028429;C0024861;C3539181;C4699158;C0184511,0,44,0,13,6.5,0.010962482,0.010074145,0,1,0.033171412
NCT02824263,Metabolic Impact of Intermittent CPAP,"~     Obstructive sleep apnea is a risk factor for diabetes and cardiovascular disease, by unknown~     mechanisms. The investigators hypothesize that sleep apnea changes glucose and lipid~     metabolism during sleep, which over time could lead to diabetes and cardiovascular disease.~     This study examines metabolic changes during sleep in patients with obstructive sleep apnea.~     Patients accustomed to CPAP therapy are enrolled to undergo sleep studies, either on CPAP~     therapy or after withdrawing from CPAP for 3 nights. During sleep, blood samples are obtained~     so that metabolic function can be compared between sleep apnea and CPAP nights.~   ",0,C3887460;C3887460;C0037315;C0037315;C0037315;C0025519;C0011847;C0011847;C0012634;C0017725;C0037313;C0037313;C0037313;C0037313;C0037313;C0005767;C0035648;C0012634;C0332128,0,0,-1,0,0,0.000897666,0.008574258,0,0,0.033065302
