nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count,RRFscore_not_recency
NCT00210808,A Study of the Effectiveness and Safety of Topiramate in the Treatment of Moderate to Severe Binge-eating Disorder Associated With Obesity,The purpose of this study is to evaluate the safety and effectiveness of topiramate compared      to placebo in reducing the number of binge days in patients with moderate to severe      binge-eating disorder associated with obesity.,C4553491;C0076829;C0087111;C1547226;C0012634;C0028754;C0205082;C0013470;C0947630,C0596170;C4553491;C0076829;C0032042;C0028754;C0205082;C0947630;C0596170;C0220825;C1547226,0,0,0,42,42.0,0.018587102,0.021470892000000002,0,0,0.03743075200377181
NCT01448785,Abiliti? Treatment in Obese Subjects,"The main objective of this post-market surveillance study is to compare the subject's weight      loss and quality of life, and device safety performance of the abiliti System and the      adjustable gastric banding therapies in obese to morbidly obese subjects.",C0087111;C0028754,C0518214;C1960832;C0733511;C0018017;C0087111;C1305866;C0947630;C0028754;C0028754,0,0,0,0,0.0,0.026901146,0.019007876,0,0,0.03735519754507097
NCT01116856,Nutrition and Physical Activity for Obesity,"~     At the present time, scientific consensus exists on obesity multifactorial etiopatogenia. As~     well, professionals and researchers agree that the treatment must approach several scopes,~     such as dietetic, physical activity, pharmacologic and surgical. These two last ones should~     not be the first election and must be reserved for those cases of morbid obesities or in case~     the previous ones have failed. The combination of diet and exercise is still not sufficiently~     studied, in special, the addition of strength training, as we propose in this project, for~     which established intervention protocols do not exist, and that could suppose an additional~     benefit in the reduction of risk factors.~      Therefore, the objectives that we aim in this project are enumerated below:~        -  To discover which are the most effective training protocols and to determine what type~          of exercise combined with nutrition is more appropriate for obesity intervention~          programs.~        -  To establish the relationship between markers related with cardiovascular risk~          (adopokines and lipid profile) and the different intervention protocols proposed.~        -  To describe the influence of nine genetic polymorphisms (selected by their relationship~          with the energy expense and the physical yield) on the effect of different training~          protocols.~        -  To determine how important is body composition (fat mass and muscle mass mainly) in~          total daily energy expenditure.~        -  To establish rules of nutritional and exercise intervention that can be applied in~          public and private training centers. If the proposed objectives are fulfilled, this~          would contribute to an improvement in patients health in long term, along with an~          enormous saving in public health. Therefore, the purpose of this project is to propose~          new lines of intervention in overweight and obese adults that, until now, little have~          been investigated. This way, resistance training is proposed in combination with~          cardiovascular training and endocrinologic treatment. It fits to emphasize that, as far~          as we know, it is the first project of these characteristics, that puts in touch the~          public and private sector (hospitals, universities and fitness area), to establish~          standardized relations protocols to allow a close pursuit of obese patients.~   ",C0028754;C4255207;C0162429,C0872279;C3887460;C3887460;C0486616;C0497406;C0150312;C0028754;C0028754;C3810854;C2948600;C0035648;C1553687;C4255207;C1550543;C0376495;C0162429;C0376495,0,0,1,27,3.375,0.012533958999999999,0.01297313,0,5,0.03733316321829304
NCT00928473,The Danish Childhood Obesity Biobank,~     The Danish Childhood Obesity Biobank collects blood from obese and normal weighted children~     to produce a scientific platform for research in obesity.~   ,C0028754,C0028754;C0005767;C0028754,0,0,1,0,0.0,0.029801445,0.029323579,0,0,0.03725410392077059
NCT00116740,Safety and Efficacy of APD356 in the Treatment of Obesity,"This is a research study of an investigational drug, APD356, a novel, selective 5-HT2c      receptor agonist, in clinical development as a potential treatment for obesity.      The purpose of this study is to obtain a preliminary assessment of the safety and efficacy of      APD356, when administered daily for 12 weeks, in obese subjects who are otherwise healthy.      Subjects who are on concomitant medications for control of hypertension or blood lipids may      qualify.",C0087111;C0028754,C0013230;C0020538;C0243107;C0013227;C0031809;C0087111;C2987634;C0028754;C0523744;C0947630;C0679622;C0947630;C0028754;C0005767;C1716046;C0700651;C3272565;C4699193,0,0,0,36,36.0,0.026901146,0.015024643999999998,0,0,0.0370050620622703
NCT03491930,Weight Loss Using a Feedback Device in Obese People With the Metabolic Syndrome,"~     The purpose of this study is to determine if a weight loss app (VA MOVE!® Coach App) along~     with regularly scheduled telephone counseling, will motivate obese people with metabolic~     syndrome to lose weight and improve the symptoms of the metabolic syndrome, compared to usual~     weight loss approaches. This study will randomly assign participants to one of two groups,~     interventional or control. The interventional group will use the app with phone coaching and~     standard of care for weight loss. The control group will receive standard weight loss care~     without the app and phone coaching. Weight loss motivation to adopt life-style changes to~     maintain weight loss and quality of life between the two groups will be compared. The~     metabolic syndrome (MetS) is a cluster of disorders including high blood pressure,~     pre-diabetes, the tendency to carry body weight around the waist, and increased fat in the~     blood. When these problems happen together, there is an increased risk for heart attack,~     stroke, diabetes and certain cancers.~      Although the metabolic syndrome is a serious condition, it can be treated with diet, weight~     loss and increased activity. It can even be reversed using these lifestyle changes. Due to~     poor success with routine short-term weight loss treatment (group and one-on-one counseling),~     it is time to address the problem by a different method. Studies have shown feedback devices~     and weight loss apps have been successful in weight loss and weight maintenance. They are~     economical (many apps are free), and convenient to use, without attendance at group sessions.~     Since weight loss is the corner stone for improvement in the symptoms of the MetS, this study~     will offer a unique approach to support individuals who are committed to losing weight and~     adopting a healthier lifestyle.~      Numerous studies demonstrated that feedback via text messaging, and interaction through~     social networking support groups, in addition to iPhone apps, are all more effective in~     weight loss measures than group sessions at a hospital site. (Duncan et al., 2011; Greene,~     Sacks, Piniewski, Kil, & Hahn, 2012; Shaw et al., 2013; Spring et al., 2013). The benefit of~     these various methods is that they appear to accelerate weight loss and prevent weight~     re-gain if employed long-term. With technology changing daily, these approaches must be~     considered an essential adjunct to, or replacement for, traditional group counselling~     sessions.~   ",C0039082,C0010210;C0039082;C1457887;C0039082;C0039082;C0011847;C0011847;C0039082;C1457887;C0557351;C1442065;C0033213;C0025663;C0038454;C0005767;C0005767;C0018787;C1527021;C0033213;C0544691;C0184511;C0025663;C0237547;C0010210;C0376495;C4084774,0,0,1,0,0.0,0.0046713779999999995,0.011267548999999998,0,4,0.03668230376949036
NCT00265954,Internet Assisted Obesity Treatment,"High quality behavioral weight loss programs are not widely accessible. The Internet offers      one way to deliver health behavior programs to a wider audience. However, effective weight      loss treatments are intensive and program delivery over the Internet may not be capable of      duplicating the level of engagement typically generated during traditional in-person      treatment. The goal of this study is to test the effectiveness of three weight loss      interventions: Internet alone, Internet+periodic in-person support, and in-person alone. The      investigators hypothesize that the in-person and internet+in-person interventions will      produce better weight loss and maintenance than the internet only group.",C0087111;C0028754,C0518902;C4553491;C0886296;C0886296;C1262477;C1262477;C1262477;C0087111;C0425152;C0087111;C0011209;C0308779;C1305866;C0947630;C0439044;C0439044;C4321237;C0018017;C0392366;C2986890;C0011164;C1552839;C0042070;C0042070;C1550518,0,0,0,12,12.0,0.026901146,0.015945543,0,1,0.03629367272968008
NCT01471275,"Chinese Medicine Treatment of Obesity With Type 2 Diabetes, Dyslipidemia","With metformin for the control, evaluate the safety and efficacy of Jiangtangtiaozhi      decoction in treatment of obesity with type 2 diabetes, dyslipidemia",C0011860;C0242339;C0087111;C0013227;C0028754,C0011860;C0242339;C0025598;C0087111;C0028754;C0220825;C2934734,0,0,1,0,0.0,0.016526682,0.016512639,0,0,0.03613769271664008
NCT02013843,"Treatment of Overweight and Obese Children -Using the ""Holbaek-Method"" in a Municipality Based Treatment Program.","In the present study the effect of a community-based treatment of overweight and obese      children is analyzed. The treatment-method is based on the principals and the method used in      the Children Obesity Clinic in the Pediatric department i Holbaek. The effect is evaluated by      the change in body mass index standard deviation score, change in blood pressure standard      deviation score, quality of life and concentration of fasting blood lipids and glucose during      one year of treatment.",C0497406;C0087111;C0087111;C0376691;C0025663;C0028754,C0679843;C1268766;C0005893;C0518214;C0086045;C0497406;C0087111;C0087111;C2828392;C2828392;C0150312;C0028754;C0015663;C0017725;C1518681;C0025663;C0025663;C1518681;C0523744;C0947630;C0028754;C0005767;C1273517;C1561543;C0587599;C0220825;C1705236;C1705236;C3534109;C3534109,0,0,0,0,0.0,0.018110924,0.017441805,0,0,0.036021075096705345
NCT00221442,Zonegran in the Treatment of Binge Eating Disorder Associated With Obesity,The specific aim of this study is to examine the efficacy and safety of zonisamide compared      with placebo in outpatients with binge eating disorder associated with obesity.,C0596170;C0087111;C0876224;C0028754,C0596170;C0078844;C1552740;C0032042;C0028754;C0947630;C0000589,0,0,0,18,18.0,0.022357359,0.019729458999999998,0,0,0.03569715142428786
NCT02578199,Novel and Scalable Internet Supplemented Weight Loss Treatment in Primary Care,~     Motivational interviewing and nutritional counseling for weight loss in primary care.~   ,C0376495,C0683474;C0010210,0,62,1,8,4.0,0.008192322,0.009068101,0,0,0.03550216136106498
NCT00236613,A Study on Efficacy and Safety of Topiramate in the Treatment of Patients With Obesity,"The purpose of this study is to compare the safety and effectiveness of topiramate (64mg,      96mg, 192mg, and 384mg daily) with placebo in the treatment of obesity.",C0076829;C0087111;C0028754;C0947630;C1550655,C4553491;C0076829;C0087111;C0032042;C0028754;C0947630,0,0,0,24,24.0,0.017973288,0.022655202000000003,0,0,0.03540903540903541
NCT01405976,Alternative of Treatment in Obesity Hypoventilation Syndrome,"~     Primary objectives: evaluate the efficacy of noninvasive ventilation (NIV) treatment versus~     continuous positive airway pressure (CPAP) and life style modification treatment in Obesity~     Hypoventilation Syndrome (OHS), with PCO2 (first phase) and days of hospitalization (second~     phase) analyzed as a primary variables and percentage of dropouts for medical reasons and~     mortality as operative variables. As secondary variables: Measure functional and clinical~     improvement during sleep and wakefulness, quality of life, echocardiography and the incidence~     and blood pressure and evolution of cardiovascular events. Objectives secondaries:role of~     apneogenic sleep events on molecular inflammation, endothelial damage and the genesis of~     diurnal hypercapnia. Methods:prospective, randomized controlled trial. Patients with OHS will~     be divided initially into two groups based on their apnea-hypopnea index (AHI) score, >=30~     and < 30, using conventional polysomnography. The AHI >=30 group will be randomized to CPAP,~     NIV or life style modification treatments. The AHI <=30 groups will be randomized to NIV or~     life style modification treatments. Treatment efficacy at the medium- and long-term will be~     analyzed by comparing groups. The role of apneic events and leptin in the genesis of daytime~     alveolar hypoventilation will be analyzed by comparing the daytime PCO2/AHI coefficient~     between responders and non-responders to CPAP treatment, and the evolution of leptin levels~     in the four branches of the study. The role of apneic events in metabolic and biochemical~     alterations and endothelial dysfunction will be analyzed by comparing basal and~     post-treatment levels of related substances between groups, with and without significant AHI.~   ",C3203358;C0039082;C0028754;C0376495,C0199451;C0013516;C3203358;C0019993;C0162701;C3203358;C0005823;C3887460;C3840684;C0021368;C3840684;C3840684;C0043012;C0020440;C0039082;C0235546;C4255166;C0025663;C4255166;C0037313;C0037313;C0003578;C0918012;C2948499;C2948499;C2329816;C0028754;C0376495;C0376495;C2946261;C0282440;C0376495;C0376495;C0376495;C0376495;C0376495,0,0,-1,41,6.833333333,0.016321468999999998,0.012425086,0,0,0.03527603770271061
NCT01794429,Treatment of Antipsychotic-associated Obesity With a GLP-1 Analogue,"To examine if 3 months of treatment with a GLP-1 (glucagon-like-peptide-1) analogue can      induce weight loss in obese, non-diabetic patients with a diagnosis within the schizophrenic      spectrum.      The investigators will also examine possible associations between GLP-1 treatment and      peripheral metabolic parameters such as change in body fat and HbA1c. Moreover, the GLP-1      analogue treatment will be associated with the effects/changes on cognition and subjective      quality of life. Possible cerebral effects (pro-cognitive) of the GLP-1 analogue treatment      will associated and correlated with changes in the brain, functional magnetic resonance      imaging (fMRI).",C0040615;C0087111;C0028754,C0518214;C1262477;C0087111;C0011900;C0087111;C0087111;C0009240;C0087111;C0231881;C0017687;C0241863;C0332149;C0015665;C0332149;C0006104;C0079595;C0028754;C0006104;C0870814;C0376335;C0004083;C0036341;C0000589;C0000589;C1518681;C1518681;C2979880;C0031843;C2707259;C1561542;C0030956,0,0,0,9,3.0,0.019963642,0.012125562,0,0,0.0351140456182473
NCT02169778,Effect of Intermittent Versus Continuous Energy Restriction on Compensatory Mechanisms Activated During Weight Reduction,"~     Obesity has become a global epidemic with huge public health implications. Although clinical~     significant weight loss can be achieved by a combination of diet and behavioral modification,~     strong metabolic adaptations, with increased appetite and suppressed energy expenditure, are~     activated, which compromise weight loss maintenance and increase the risk of relapse. The aim~     of this project is to compare the effects of intermittent versus continuous energy~     restriction on the compensatory responses previously described using two low calory diets,~     with a similar macronutrient distribution. More specifically, this study will analyze, in the~     short-term, if an intermittent energy restricted diet is associated with less appetite and~     low reduction in energy expenditure when compared with a continuous energy restricted diet.~     This project can bring large practical benefits concerning the design of weight loss programs~     to minimize weight relapse.~   ",0,C0014499;C0028754;C0035020;C3840684;C0242970;C1553687;C2728259;C0035020;C0185026,0,0,-1,8,8.0,0.001626016,0.011505797,0,0,0.03504864311315924
NCT00371462,PDA+: A Personal Digital Assistant for Obesity Treatment,"The purpose of this study is to determine whether including a PDA decision support tool plus      distance support enhances the outcomes attainable by the MOVE2! (Managing Obesity for      Veterans Everywhere) standard care alone. Primary hypotheses are that obese patients with      chronic pain who are randomized to MOVE2! + PDA + Support will a) lose more weight by 6      months, b) show greater maintenance of weight loss at 12 months, and c) display greater      reduction in pain intensity and pain-related disability than those randomized to Standard      Care. Secondary hypotheses are that MOVE2! + PDA + Support, compared to Standard Care will      result in: a) improved quality of life, b) greater treatment adherence, and c) reduced care      utilization.",C0087111;C0582802;C0028754,C3242450;C0518214;C1320357;C0150055;C1262477;C0231170;C4551656;C0087111;C2828392;C2828392;C2828392;C0184511;C0028754;C1171411;C1171411;C1305866;C0947630;C0439044;C0028754;C0030193;C4699604;C0233492;C0027627;C1561542;C4082977;C4698129,0,138,1,65,32.5,0.019963642,0.017422695,0,0,0.03473512109941613
NCT02048215,Effect on Energy Metabolism at Cellular Level of Diet Plus Treatment With Ephedrine and Caffeine in Obesity,"Brief Summary This trial was part of a sub-project targeted to diet, thermogenesis and      obesity of a larger multicentre study named ""Interaction between nutritional,      social-behavioral and metabolic factors for prevention of cardiovascular disease: development      of nutritional strategies on general population"".      Ephedrine and caffeine (EC) combination has been widely used in human obesity treatment. It      is known that this drug increases the metabolic rate in both animals and humans. Ephedrine is      an agonist of both a and ß-adrenoceptors; moreover, it induces norepinephrine release from      sympathetic neurons. Caffeine increases both norepinephrine and dopamine release and      stimulates the neuronal activity in several brain regions. We hypothesize that EC treatment      might exert a specific effect on lipolysis and thermogenesis by stimulation of beta-3      adrenoreceptors on adipose tissue and by stimulating uncoupling of oxidative phosphorylation,      i.e. energy being dissipated as heat rather than being converted to adenosine triphosphate      (ATP)      Our study is a double-blind, placebo-controlled, 4-week trial to investigate the effect of      hypocaloric diet alone or coupled to EC treatment of morbidly obese women on thermogenesis,      expression of UCP 3 (in muscle tissue) and of beta-3 adrenoreceptors (in adipose tissue).      Subjects are randomly assigned to EC (200/20 mg) or to placebo administered three times a day      orally together with a energy-deficit diet (70% of resting energy expenditure), starting one      month before undergoing bariatric surgery. Primary study endpoints are weight change analysed      by intention to treat, changes in resting energy expenditure, UCP3 (long and short isoform),      messenger ribonucleic acid (mRNA) levels in rectus abdominis and immunostaining for beta-3      adrenoreceptors in subcutaneous and omental adipose tissue. Also plasma epinephrine,      norepinephrine, triglycerides, free fatty acids, glycerol, TSH, free thyroxine (fT4), free      triiodothyronine (fT3) fasting glucose, insulin and homeostasis model assessment (HOMA)      index, are measured at baseline and at the end of treatments.",C0014272;C0087111;C0014479;C0178539;C0006644;C0028754;C2946261;C0012159,C0007222;C0001480;C0014272;C0014272;C1456587;C0206066;C0041014;C0870882;C0028351;C0028351;C0028351;C0018841;C1273723;C0018841;C0018841;C0005911;C0243107;C1292856;C0014563;C0199176;C0679199;C0185117;C0031809;C0087111;C0014479;C0087111;C0014479;C0087111;C0023796;C0087111;C0162425;C0169911;C0040165;C0006644;C0006644;C0013030;C1552740;C1552601;C0017861;C1706244;C0028754;C0028754;C3540698;C2987634;C0680255;C0680255;C0032042;C0032042;C0028977;C0015663;C0017725;C0021641;C1518681;C0424589;C1518681;C0424589;C0032105;C0947630;C0027365;C0015264;C0947630;C0456909;C0439044;C0028754;C1561542;C0947630;C3161035;C0918012;C1273517;C0013227;C0175306;C1561538;C3539181;C0202236;C2707262;C2707262;C2986890;C2911690;C2246906;C2707259;C0018792;C0018792;C1553886;C4049938;C0728774,0,0,1,4,4.0,0.015754585,0.018741941,0,0,0.0342173215158071
NCT00546728,The Vascular Effects of Exenatide Versus Metformin in Patients With Pre-Diabetes,~     The purpose of this study is to compare the effects of exenatide versus metformin on vascular~     health with chronic (3-month) therapy and during a 2-hour period following a meal in patients~     with pre-diabetes. It is predicted that exenatide will improve vascular health to a greater~     degree compared to metformin.~   ,C0011847,C0011847;C0184511,0,100,-1,35,35.0,0.004128817,0.012057024,0,0,0.03411729232624755
NCT03146026,The Effects of a Combined Exercise Training Program on Vascular Health and Metabolic Profile in Obese Adolescent Girls.,"~     The purpose of this study was to examine the impact of 12 weeks of combined exercise training~     (CET) on arterial stiffness, endothelial function, inflammatory markers, insulin resistance,~     and body composition in obese adolescent girls. Thirty obese adolescent girls participated in~     this study. The girls were randomly divided into CET group (n=15) and control group (n=15).~     The CET group performed concurrent resistance training followed by aerobic training at 40-70%~     of the heart rate reserves (HRR) 3 days/week for 12 weeks. Plasma nitric oxide, endothelin-1,~     C-reactive protein, arterial stiffness, homeostasis model assessment of insulin resistance~     (HOMA-IR), glucose, insulin, and the adiponectin/leptin ratio were measured before and after~     the 12-weeks study.~   ",C2728259,C1829779;C0872279;C0028128;C0486616;C0018810;C0427008;C0427008;C0021641;C0021641;C0017725;C0021641;C0032105;C0237834;C0332128;C0237834;C0428528;C2947996,0,0,-1,3,3.0,0.008939672,0.005746566,0,0,0.03376719600123856
NCT01997970,NEAT - Prevention and Treatment of Overweight and Obesity.,This study will investigate the effect on Non-exercise Activity Thermogenesis (NEAT) when      implementing active workstation at offices compared to conventional office work. The primary      hypothesis is that this implementation will lead to a significant increase in time spent      walking per day.,C0199176;C0497406;C0087111;C0028754,C0018841;C4049938;C1518681;C0947630;C1442948;C1561538;C0452240;C1320102,0,0,0,0,0.0,0.019269983,0.016433997,0,0,0.03345575818980074
NCT01827800,New Media Obesity Treatment in Community Health Centers,"This purpose of this trial is to determine whether a 12-month eHealth behavioral intervention      that includes interactive self-monitoring and feedback, tailored skills training materials,      telephone counseling calls, and primary care physician (PCP) counseling will produce greater      weight change at 12 months than a standard primary care control.",C0087111;C0028754;C0009458;C3810851;C1328956,C0004933;C0588436;C0005911;C0033137;C0033137;C0010210;C0010210;C2828392;C1328956;C4699604;C0442694;C1515258;C0804815;C0018792;C2911691;C4082977,0,0,0,7,2.333333333,0.016527342,0.012304457,0,0,0.03311344327836082
NCT01231256,Preventive Health Consultations With Young Adults With Multiple Problems,"~     A new working method, i.e. a questionnaire completed at home followed by a patient-centred~     preventive health consultation with follow-up, can be used by all general practitioners (GPs)~     as a preventive offer to their patients with multiple problems in lifestyle, well-being or~     health behaviour, if this project is shown to be effective.~      The investigators use a broad preventive offer in a structured way to young adults with~     multiple psychosocial problems (a certain risk profile) found by a screening questionnaire~     when arriving to the clinic.~      The main hypothesis of the project is:~      By using the questionnaire and subsequent patient-centred health consultation the GP is able~     to support the participants to improve their resources, their well-being and self-estimated~     health. Subsequently, relevant changes in health habits and life situation might be initiated~     in order to prevent or reduce future problems or illness.~   ",C0009818;C0033213,C0009818;C0009818;C1710032;C0740697;C0034394;C0034394;C0034394;C0033213;C0033213;C0184511;C0025663,0,0,-1,0,0.0,0.016260163,0.0062205509999999995,0,0,0.03311006201197947
NCT01809990,Internet-delivered CBT for Adolescents With Obsessive-Compulsive Disorder - a Pilot Study,~     The main goal of this trial is to study the feasibility and effectiveness of~     internet-delivered cognitive behavior therapy for adolescents with obsessive-compulsive~     disorder.~   ,C0028768,0,0,0,-1,25,25.0,0.016260163,0.015151515,0,0,0.03297155669891542
