nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count,RRFscore_not_recency
NCT03481777,Remote Ischemic Conditioning in Patients With Acute Stroke (RESIST),~     Our primary aim is to investigate whether remote ischemic conditioning (RIC) as an adjunctive~     treatment can improve long-term recovery in acute stroke patients as an adjunct to standard~     treatment.~   ,C0038454;C0871117;C0022116,C2004454;C0038454;C2948600;C0184511;C0871117;C0022116;C0376495,0,0,1,0,0,0.002379803,0.002807915,0,0,0.028078601
NCT01840072,China Antihypertensive Trial in Acute Ischemic Stroke,~     This randomized trial tests the effect of early blood pressure reduction on major disability~     and death among patients with acute ischemic stroke in china.~   ,C0948008,C0948008;C0005823,0,8142,1,82,20.5,0.00154427,0.001559625,0,1,0.026855942
NCT00221065,Effect of Continuous Positive Airway Pressure (CPAP) on Cognitive and Functional Performance in Stroke Patients With Obstructive Sleep Apnea,""" Obstructive sleep apnea""(OSA) is a sleep breathing disorder. When a person with OSA tries      to sleep the back of the throat closes and blocks the flow of air into lungs.When this      happens, a person's sleep is disrupted, causing minor awakenings(which the individual may not      recognize). This occurs many times throughout the night, causing poor sleep quality,excessive      daytime sleepiness, poor concentration, and sometimes depression.It is possible that poor      outcomes observed in stroke patients with OSA result from these neurocognitive phenomena,      presumably by reducing effective participation in rehabilitation activities.OSA is treated      with nasal continuous positive airway pressure(CPAP).CPAP therapy keeps the back of the      throat open so that airflow is never blocked.The study is designed to investigate whether      treatment of OSA with CPAP improves the results of rehabilitation.",C0199451;C0520679;C0038454;C1550655;C1705273,C1260922;C0541854;C0233417;C0518895;C0034991;C0034991;C0424563;C0011570;C0087111;C0332149;C1446409;C0087111;C0231999;C0028778;C0031354;C0028778;C0038454;C0178987;C0031354;C0037313;C0037313;C0037313;C0024109;C0037313;C0028429;C0947630;C0004600;C0004600;C1444662;C0184511;C0332155,0,0,1,38,38,0.002317528,0.002308707,1,5,0.026131759
NCT00605163,A Longitudinal Observational Follow-up of the PRECEPT Study Cohort,"~     The purpose of this study is to longitudinally follow consenting clinical trial participants~     who participated in PRECEPT (A Randomized, Double Blind, Placebo Controlled, Dose Finding~     Study to Assess the Efficacy and Safety of CEP 1347 in Patients With Early Parkinson's~     Disease). The study will assess the clinical and imaging outcomes relevant to the natural~     history of Parkinson's disease (PD), as well as determine early biomarkers of the disease.~   ",0,C0012634;C0012634;C0243095;C0032042;C0012634;C0180112,0,0,0,25,25,0.000224618,0.000846197,0,2,0.025910344
NCT02454803,Attainment of Person-centred Goals After Botulinum Toxin Treatment for Upper Limb Spasticity in Real Life Practice,"~     The primary purpose for this study is to understand the effect of botulinum toxin as a~     treatment integrated in the management of spasticity (stiffness) in the arm and/or hand,~     arising from any neurological condition. The study will look at the types of goals that~     people choose for treatment, and the extent to which these are achieved in different~     individuals.~   ",C0006055;C0376495,C0427008;C0446516;C0006055;C0376495;C0376495,0,0,0,0,0,0.000704939,0.00093183,0,1,0.025816355
NCT02399540,Late LTP-like Plasticity Effects of tDCS in Chronic Stroke Patients,"Rationale: About 80% of stroke patients suffer motor impairments, but current therapies have      limited effects on motor recovery. Therefore, investigating new potential therapeutic      approaches is crucial. Transcranial Direct Current Stimulation (tDCS) is a form of      non-invasive electrical stimulation where a weak current is applied through electrodes over      the scalp. This stimulation is known to (1) induce changes in neuronal excitability -which      can last up to one day with late LTP-like plasticity protocols- in a polarity and      site-specific manner, and (2) facilitate motor learning and stroke recovery. However, it is      unknown how the motor cortex excitability changes that follow tDCS relate to the increase in      motor learning and recovery potential. The currently upheld hypothesis is that motor learning      needs to be synchronized in time with electrical stimulation (paired stimulation), but recent      results from our lab suggest that tDCS also increases skill learning after stimulation has      ended (unpaired stimulation). If this is true, tDCS has a much larger therapeutic window and      is a more valuable clinical tool than currently believed. Therefore, the investigators want      to investigate how late LTP-like plasticity tDCS affects the increase in skill learning      normally seen with tDCS when applied 24 hours before training. The outcome of this study can      provide important guidelines on effective motor therapy during stroke rehabilitation.      Objective: Identify the effect of late LTP-like plasticity tDCS in chronic stroke patients on      skill learning 24 hours later.      Study design: Double-blinded, randomized between-subjects trials. Study population: Chronic      stroke patients. Main study parameters/endpoints: The main objective of the study is to      determine the effect of late LTP-like plasticity tDCS on skill learning 24 hours later. As a      motor learning paradigm, the investigators will use a circuit tracking task which chronic      stroke patients perform better if tDCS is applied concurrently. During this task, patients      have to trace a cursor over a circuit as fast and accurately as possible by moving a computer      mouse. Skill will be quantified by calculating a combined speed/ accuracy score and skill      improvement compared to baseline (LI; the learning index) will be compared between the sham,      conventional unpaired tDCS, conventional paired tDCS groups and the late LTP-like plasticity      tDCS groups.",C1547296;C0038454;C0870814;C3850024;C1550655;C1831583,C3850024;C0013786;C0013786;C0204097;C0871370;C0871370;C0871370;C0871370;C0235169;C0026607;C0235169;C1292856;C1292856;C1292856;C1292856;C0162791;C0087111;C0018017;C0018017;C1552740;C0023185;C0023185;C0023185;C0023185;C0332149;C0023185;C1556133;C0087111;C1547296;C0038454;C0683278;C0038454;C1518681;C0038454;C0038454;C1518681;C0038454;C0560560;C1552839;C1552839;C0036270;C0947630;C0947630;C0947630;C0947630;C0947630;C0918012;C3850024;C3714552;C0870814;C3850024;C3850024;C3850024;C0870814;C3850024;C3850024;C0870814;C3850024;C0870814;C3850024;C3850024;C3850024;C3850024;C0870814;C3850024;C1578513;C1561538;C0087111;C0087111;C0684336;C0442711;C1516986;C0442694;C2004454;C2004454;C2004454;C1555587;C0595938;C1518681;C1831583;C1831583;C1831583;C1831583;C1831583;C3844714;C4084912;C0002658;C0671679;C1522485;C3534109;C1334278;C3272565;C0728774;C3834249;C4082977,0,0,1,1,1,0.002246167,0.002752972,1,5,0.025804106
NCT01983319,tDCS Combined With Constraint Induced Movement Therapy and Role of GABA Activity in Stroke Recovery,The aim of this study is to determine whether noninvasive brain stimulation in form of active      transcranial direct current stimulation (tDCS) combined with constraint induced movement      therapy (CIMT) offers an additional benefit as compared with sham tDCS combined with CIMT in      patients with stroke. Furthermore the purpose is to highlight changes in GABA activity more      than 3 months after stroke and its importance for effect of tDCS and CIMT combined with tDCS.,C0026649;C4049938;C2004454;C0087111;C0038454;C3850024;C3871154,C0870227;C1292856;C0087111;C3244286;C0038454;C0038454;C1518681;C0947630;C3850024;C3850024;C3850024;C3850024;C1320102;C1561542;C0026649;C4049938;C4082977;C3845594,0,0,1,3,3,0.002155883,0.002509676,0,1,0.025542442
NCT02117635,Pilot Investigation of Stem Cells in Stroke Phase II Efficacy,"The primary aim of this Phase II trial is to determine whether it is sufficiently likely that      CTX DP treatment at a dose level of 20 million cells improves the recovery in the use of the      paretic arm in acute stroke patients to justify a subsequent larger prospectively controlled      study.      This study will evaluate the safety and efficacy of intracerebral CTX DP at a dose level of      20 million cells in patients with paresis of an arm following an ischaemic middle cerebral      artery (MCA) stoke. Eligible patients will have no useful function of the paretic arm a      minimum of 28 days after the ischaemic stroke (a modified NIH Stroke Scale (NIHSS) Motor Arm      Score of 2, 3 or 4 for the affected arm).",C0220825;C0038454;C0007584;C1184743,C0948008;C3484372;C0751956;C0087111;C0006104;C0031843;C0030552;C0332148;C1552826;C0003842;C3843801;C0947630;C0947630;C4050231;C0446516;C0446516;C0446516;C0446516;C0446516;C2004454;C2911690;C0022116;C0018792;C0184511;C0220825;C4082977,0,0,0,25,12.5,0.002175227,0.003059251,0,0,0.025514435
NCT02146040,Atrial Fibrillation as a Cause of Stroke and Intracranial Hemorrhage Study (The FibStroke Study),"The aim of this study is to evaluate the role of atrial fibrillation (AF) and its treatment      in relation to thromboembolic events (stroke, and transient ischemic attacks) and      intracranial hemorrhage.      Primary Outcome Measures:      - Incidence and timing of intracranial complications (stroke,TIA, bleedings) in relation to      diagnosis and anticoagulation treatment of AF during the study period; comparison of      complications between those with and without anticoagulation treatment according to CHADSVASc      score.      Secondary Outcome Measures:        -  The effect of anticoagulation pauses and INR level on stroke and bleeding risk; strokes           within 30 days after anticoagulation pause and the prevalence of stroke and intracranila           bleeding in relation to INR level < 2, 2-3 and >3.        -  Trauma as a risk factor for intracranial bleeding: percentage and risk factors for           intracranial bleeding with or without trauma. Type of preceding trauma and type of           intracranial bleeding.        -  The time relation between diagnosis of AF and type of intracranial complications: Kaplan           Meier analysis of thrombotic (Stroke/TIA) and intracranial bleeding complications after           1st diagnosis of AF in patients with and without anticoagulation        -  The risk of stroke and intracranial bleeding in relation to CHADSVASc score, HAS-BLED           score and anticoagulation/antithrombotic treatment        -  Prognosis of stroke and intracranial bleeding: 30-day mortality after stroke and           intracerebral bleeding in patients with and without anticoagulation        -  Factors related to underuse of anticoagulation treatment. Data on reasons for not           starting or stopping aticoagulation in those with indication of oral anticoagulation        -  Operations and procedure as risk factor for stroke: Frequency and type of operations           performed < 30 days before stroke. Data on length of perioperative pause in           anticoagulation and use of bridging therapy and timiing of stroke are collected.        -  Cardioversions as a risk factor for stroke: Frequency of stroke and TIA < 30 days after           cardioversion in relation to use of anticoagulation and CHADSVASc score        -  The risk of stroke and intracranial bleeding in relation to type of AF (permanent,           persistent, paroxysmal) and concomitant carotid disease      Estimated Enrollment: 6000 patients.",C0151699;C0004238;C0038454;C0947630;C0947630,C0007787;C0003281;C0003281;C0003281;C0151699;C0151699;C0151699;C0151699;C0151699;C0151699;C0151699;C0151699;C0004238;C0003281;C0003281;C0003281;C0003281;C0003281;C0003281;C0003281;C0003281;C0741975;C0013778;C0009566;C0009566;C0009566;C0009566;C0013778;C0524466;C0035648;C0524466;C0035648;C0035648;C0035648;C3244306;C1516879;C0087111;C0011900;C0011900;C0011900;C0087111;C0033325;C0184661;C2347273;C2347273;C0019080;C0019080;C0019080;C0723457;C0038454;C0087111;C0038454;C0038454;C0025344;C1518681;C0038454;C0038454;C0043251;C3263723;C3263723;C0038454;C0038454;C0038454;C0038454;C0038454;C0038454;C0038454;C0038454;C0038454;C0038454;C0947630;C0947630;C1704326;C1552651;C0040038;C0543467;C0019080;C0003281;C0233492;C0233492;C0233492;C0233492;C0233492;C0233492;C0233492;C3842337;C0233492;C3842337;C3842337;C0027627;C3534109;C3534109;C3534109;C3534109;C0220825;C4699193;C0546816;C1441829,0,0,0,2,2,0.00219661,0.002347185,0,4,0.025296395
NCT03395717,Stroke Rehabilitation With Exoskeleton-assisted Gait.,"~     Gait recovery is one of the main goals of post-stroke rehabilitation where robotic-assisted~     practice has shown positive outcomes. However, literature lacks of clinical studies on~     exoskeleton-supported gait rehabilitation. Recently, a wearable exoskeleton (Ekso?,~     EksoBionics, USA) has been commercialized for re-enabling patients to stand and walk,~     involving them directly in steps trigger through body weight balance. The main aim of this~     study is to assess the clinical and neuromuscular effects of exoskeleton-based gait~     rehabilitation in sub-acute and chronic stroke patients, compared to patients with similar~     characteristics who will conduct a traditional over-ground gait training.~      In this multicentric RCT, 162 stroke patients will be enrolled and randomly assigned to the~     Experimental Group (EG) or to the Control Group (CG). Patients will conduct at least 12~     one-hour-sessions (about 3 times/ week) of Ekso? (EG) or traditional over-ground (CG) gait~     rehabilitation. Clinical evaluations (lower limb Modified Ashworth Scale- MAS; Motricity~     Index - MI; Trunk Control Test - TCT; Functional Ambulation Classification - FAC; 10-meter~     walking test - 10mwt; 6-minute walking test - 6mwt; Walking Handicap Scale - WHS; Time Up and~     Go - TUG) will be administered to patients at the beginning (T1) and at the end (T2) of the~     training period. The primary outcome is the distance performed during the 6mwt. A follow up~     study at 1 month (T3) and at 3 months (T4) after T2 will be conducted.~   ",C0038454;C0204601,C0023866;C0945826;C2004454;C1446409;C1171285;C0014653;C0038454;C0038454;C0038454;C0918012;C2948600;C4084924;C0222045;C2947996;C0204601;C0204601;C0204601;C0204601,0,0,1,0,0,0.003127341,0.001783043,0,3,0.024796993
NCT01706094,Head Position in Stroke Trial,"A simplest manner to augment cerebral blood flow to irrigate the ischemic penumbra in acute      ischemic stroke could be to place the patient in a 'lying flat' rather than upright head      position. Given uncertainty over the balance of potential modest benefits and risks, and      variability regarding the ideal head position policy for patients with acute ischemic stroke      around the world, reliable randomized evidence is required to standardize clinical practice.      The main objectives of this pilot phase clinical trial are to determine the feasibility,      safety and potential efficacy of a large-scale cluster randomized clinical trial to assess      whether a simple nursing care policy - 'lying flat head position' - provides beneficial      effects as compared to the standard upright head position in patients with acute ischemic      stroke. The main efficacy outcome of the pilot phase is demonstration of increased mean      cerebral blood flow velocity in the flat down compared to the upright head position, as      assessed by transcranial Doppler to the medial cerebral arteries of patients with anterior      circulation infarction. Secondary efficacy objectives are to demonstrate that the flat down      head position improves neurological status at 7 days and disability at 90 days.",C2347268;C0038454;C0018670,C0206034;C0373440;C0373440;C0746866;C0007770;C0948008;C0948008;C1096775;C0028678;C0087130;C0005775;C0018017;C0021308;C0018017;C0231170;C3858758;C3245501;C0237607;C2828392;C0014653;C0554756;C0242456;C0242456;C0038454;C0175659;C0018670;C0018670;C0018670;C0018670;C0018670;C0018670;C1518681;C3842337;C0723323;C4699589;C4699589;C0027627;C0231519;C0231519;C0231519;C0231519;C0231519;C0231519;C0022116;C3272565;C1555587;C0022116;C0751437;C0184511;C0591132;C0332535;C4082977;C0151576,0,0,0,1,0.333333333,0.002289172,0.002093777,0,3,0.024685194
NCT01573585,Fast Muscle Activation and Stepping Training (FAST) Post-stroke,The purpose of this study is to determine whether FAST (Fast muscle Activation and Stepping      Training) exercises will improve walking balance in individuals after stroke to a greater      extent than usual care.      Hypothesis: The primary hypothesis is that improvements in walking balance will be larger      following 12 sessions of FAST exercise retraining compared to usual care in persons in the      sub-acute phase after stroke.,C1554161;C4083049;C0038454;C0015663;C0427149,C0516713;C0516713;C0452240;C1554161;C0038454;C0038454;C0947630;C0015663;C0452240;C0184511;C0233697;C0427149;C4082977,0,0,0,0,0,0.002036686,0.002430995,0,0,0.024395604
NCT01882556,Early Use of Botulinum Toxin in Spasticity Post Stroke.,"Patients who survive a stroke are often left with an arm that cannot be used. One reason for      this is that the muscles affected by the stroke become overactive. This is known as      spasticity. Such unwanted muscle overactivity, if left untreated or poorly managed, can lead      to limb deformities. For example, the wrist and fingers in the arm affected by spasticity      become stiff and curl into a fist and the hand cannot be used for any functional purpose.      Palm hygiene can become difficult and patients find this deformity unsightly and painful.      Botulinum toxin (BT) has been shown to reduce muscle overactivity and is licensed for this      purpose. In current practice this treatment is often used as a last line of defence. Although      BT can reduce the muscle overactivity, when injected using current protocols, it seems to      have little impact on the recovery of function and/or treating the limb deformities and pain.      If BT can be given in the early stages of a stroke, i.e. as soon as the muscle overactivity      is observed, then we will be able to treat spasticity and may prevent the limb deformities      and pain from developing. We may also be able to assist the recovery of arm movement in some      of the patients who would otherwise not have regained this. In addition to benefiting the      patient, the prevention of secondary complications by early treatment may reduce the costs of      long term care to the NHS . We hope to discover if our plan of providing early treatment with      BT is more effective than the current approach. If we demonstrate that the treatment is      effective we will be able to introduce this new method almost immediately within the NHS      through our collaboration with doctors and therapists who are actively treating patients with      this condition.",C0006055;C0026838;C0038454,C0599766;C0006055;C0023977;C0009566;C0474395;C0474395;C0474395;C0474395;C0026838;C0026838;C0026838;C0199176;C0332155;C0332218;C0087111;C0442711;C0027627;C0087111;C0087111;C0087111;C0012634;C0237607;C0310255;C0016129;C0030193;C0038454;C0038454;C0038454;C0557034;C0025663;C0043262;C3244317;C1273517;C1442948;C0015385;C0018563;C1273517;C0230373;C1273517;C0015385;C0030193;C1299581;C0015385;C0030193;C1299581;C0392347;C1299581;C0446516;C0446516;C0446516;C1578513;C0456642;C1550655;C2004454;C0730881;C1697779;C0031843;C0699530;C1300072;C1548573;C0026649;C0181622,0,0,0,2,2,0.002413336,0.002369322,0,1,0.02411335
NCT02324959,Acupuncture and Computer-based Training to Improve Attention Deficits in Patients After Stroke,The purpose of this study is to determine whether acupuncture and computer-based attention      training can be combined for more effective post-stroke attentional deficits.,C0394664;C0004268;C1554161;C0038454;C1550655;C0184511;C1441526,C0394664;C0004268;C0038454;C0947630;C0442694;C0004268;C4082977,0,0,0,1,1,0.002421433,0.002916667,0,1,0.024035896
NCT03177161,"Assessment of Patient Reported Health Status Questions Via Four Different Methods of Administration, in Stroke Survivors.","A Patient Reported Outcome Measure (PROM) is a questionnaire that asks patients for their      views on their own health or the impact of healthcare they have received on their health and      quality of life (RCN, 2011). The benefit of PROMS is that they gather information from the      patient's perspective, which offers great potential to improve the quality and outcomes of      health services (Department of Health 2011).      There is a PROM (the PROMIS-10 Global Health) and a number of extra questions that are      recommended for use in people who have had a stroke by the International Consortium for      Health Outcomes Measurement, but the best way of delivering these questions for stroke      survivors is unknown.      At present, the NHS in England, Scotland and Wales are required to offer every stroke      survivors a 6 month post stroke follow-up appointment. Currently, the information collected      at the 6 month review is not from the patient's perspective and the best method of collecting      this information has not been established. The Sentinel Stroke National Audit Programme      (SSNAP) which is led by the Royal College of Physicians in London promote the 6 month      follow-up assessment. SSNAP recognise that currently 4 different methods of 6 month follow-up      appointment occur. The current methods in use are face-to-face assessment, telephone      interview, online questionnaire or postal questionnaire.      The aim of this research is to understand if there is a difference between these 4 methods of      delivering these questions in people who have had a stroke.      As part of the 6 month review this research study will assess the response rate for 15      Patient Reported Health Status questions across the 4 recognised methods of delivery;        -  Face-to-Face        -  Telephone        -  Online        -  Post      To conduct this research study a sample of 808 stroke survivors will be asked to take part in      the research. From these 808 people, 202 participants will be randomly assigned to each      method of administration (Face-to-Face Interview, Telephone Interview, Postal Questionnaire      and Online Questionnaire).      The questionnaires received by the research team will not record any personally identifiable      information. The data will then be utilised by the researchers for statistical analysis in      order to identify, which method of the 4 methods of administration, under investigation, is      the most acceptable for stroke survivors. The conclusions of this research will inform the      roll-out of the most appropriate method of delivering the 6 month stroke follow-up review for      stroke survivors.",C1533734;C0031809;C0684224;C1550655;C0025663;C0038454;C1522634;C1328956;C0723443,C2987124;C0518214;C0018747;C1550208;C1533734;C0034394;C1533734;C0034394;C0034394;C0034394;C0034394;C0034394;C1552578;C0086388;C0031809;C0031809;C0162340;C0935630;C1515258;C0935630;C1515258;C0935630;C3245501;C1704632;C0684224;C0011209;C1552601;C1556133;C0150312;C0025663;C0025663;C0025663;C1550655;C0025663;C0025663;C0038454;C0038454;C0038454;C0038454;C0282443;C0025663;C0038454;C0038454;C0282443;C0038454;C0025663;C0034869;C0025663;C0038454;C0700287;C0025663;C0038454;C0282443;C0038454;C1561542;C1561542;C3853835;C1561542;C1561542;C1561542;C0947630;C0947630;C1561542;C0015450;C0015450;C0015450;C0015450;C0015450;C0015450;C3245479;C0804815;C0184511;C3242430;C3843236;C3242430;C3242430;C3242430;C0085632;C1328956;C1328956;C1328956;C0723443;C0441621;C3889277;C0870427;C0870427;C1515258;C3858576;C1328018;C1101725;C1522411;C0376691;C4086490;C4086490,0,0,0,0,0,0.00217598,0.002214122,0,2,0.023811274
