nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count,RRFscore_not_recency
NCT00280540,Efficacy and Safety of Valsartan/Hydrochlorothiazide Combination Therapy in Patients With Hypertension,~     This is a double-blind study to evaluate the reduction in systolic blood pressure using a~     therapy initiated with valsartan 160 mg or valsartan + hydrochlorothiazide (HCTZ) 160/12.5 mg~     compared to a more conventional approach (therapy initiated with low-dose valsartan 80 mg).~   ,C0020538;C0216784,C0005823;C0216784;C0216784;C0216784,0,0,1,0,0,0.015577155,0.024052789,1,0,0.034532246
NCT00922311,Aliskiren for Proteinuric IgAN Despite Angiotensin Blockade,"~     Study objective: To investigate the potential anti-proteinuric efficacy of aliskiren, a novel~     direct renin inhibitor (DRI), in addition to angiotensin receptor blocker (ARB) in~     immunoglobulin A nephropathy (IgAN) patients at risk of developing progressive renal failure.~   ",C3540676;C0003018;C0033687,C1960108;C0003018;C0020843;C0033687;C1979715;C3839460,0,0,0,12,12,0.004976443,0.004480089,0,0,0.034279446
NCT00389220,Limus Eluted From A Durable Versus ERodable Stent Coating,~     The purpose of this study is to compare the BioMatrix Flex (Biolimus A9-Eluting) stent system~     with the Cypher SELECT (Sirolimus-Eluting) stent system in a non-inferiority trial.~   ,0,C0072980,0,0,0,317,22.64285714,0.001440922,0.013869626,0,0,0.034144902
NCT00159887,Study to Assess the Longterm Safety of Sildenafil Citrate in Patients With Pulmonary Arterial Hypertension,~     Open label extension study to the pivotal efficacy study to assess the safety of sildenafil~     citrate in patients with pulmonary arterial hypertension~   ,C2973725;C0724693,C0376259;C2973725;C0529793;C0233494,0,0,1,60,30,0.012036535,0.005264821,1,1,0.034082737
NCT01748253,ARB and CCB Longest Combination Treatment on Ambulatory and Home BP in Hypertension With Atrial Fibrillation -Multicenter Study on Time of Dosing (ACROBAT),"Evaluation of 24-hour antihypertensive effect of long-acting ARB-CCB tablet administrated to      hypertensive patients with atrial fibrillation, and comparison of 24-hour antihypertensive      effect of long-acting ARB-CCB tablet between morning administration and bedtime      administration.",C0004238;C0020538;C3811910;C1547135;C0087111;C0947630;C1548341;C0175556,C0004238;C0003364;C0003364;C1533734;C1533734;C0857121;C0220825;C1518681;C1518681;C0175556;C0175556;C1706074;C1706074,0,0,1,1,1,0.013768044,0.015432605,0,0,0.033876693
NCT01850160,Efficacy/Safety Study of Valsartan and Chlorthalidone Conjugate Treatment Compared to Simple Treatment for Hypertension,"This trial is aimed to assess the efficacy and safety of a fixed-dose combination therapy      with Valsartan and Chlorthalidone, Vs Valsartan or Chlorthalidone alone for treatment of      adult patients with diagnosis of arterial hypertension.",C0008294;C0020538;C0216784;C0087111;C0087111;C0947630;C2338991,C0020538;C0009429;C0008294;C0008294;C0216784;C0216784;C0087111;C0011900;C0439044;C0018792,0,0,1,0,0,0.014434728,0.015776125,0,1,0.033187135
NCT00616265,Effect of Continuous Positive Airway Pressure (CPAP) Treatment in the Control of Refractory Hypertension,"The working hypothesis for the present study is that treatment with CPAP in patients with an      sleep apnea (IAH>15) and AHT-r is capable of producing significant reductions in      blood-pressure levels.      This hypothesis is supported by four proven findings:        1. -sleep apnea is an independent risk factor for arterial hypertension (1).        2. -The greater the number of RSD, the greater the loss of control over blood-pressure           levels (1).        3. -The prevalence of sleep apnea in patients with AHT refractory to treatment is very high           (11,12).        4. -Treatment of patients with sleep apnea and AHT-r with CPAP succeeds in significantly           reducing blood-pressure levels in the only (small-scale) studies undertaken to date           (14,15).      4. OBJECTIVES      Main objective:      To evaluate the effect of treatment with CPAP on blood-pressure levels in patients with AHT      refractory to medical treatment.      Secondary objectives:        -  To evaluate the effect of treatment with CPAP on the various elements assessed in BP           (systolic/diastolic; daytime/nighttime, etc) and the circadian profile           (dipper/non-dipper/raiser patterns; variability and homogeneity of blood-pressure           levels, etc) obtained during a 24-hour out-patient study (AMPA).        -  To analyze the related variables or subgroups of patients most affected by treatment           with CPAP.        -  To evaluate the effect of CPAP on the levels of some of the biological variables           involved in the pathogenesis of AHT-r (renin, angiotensin, aldosterone, atrial           natriuretic factor, etc).",C0199451;C0020538;C0087111;C1564718,C0020538;C0699748;C0037315;C1290940;C0035648;C0037315;C0037315;C0003018;C0002006;C0597421;C4551656;C0018017;C0018017;C0087111;C0087111;C0442804;C0018017;C0087111;C0087111;C0087111;C0087111;C0460139;C0460139;C0460139;C0460139;C0460139;C0150312;C0947630;C3540008;C0700164;C1518681;C1518681;C0655359;C1518681;C0018792;C0947630;C0005767;C0003578;C0005767;C0005767;C0175659;C0005767;C0005767;C0947630;C0051318;C0087111;C0037088;C0233492;C0234451;C1548762;C0027627;C0012000;C0220825;C0220825;C1995642;C0220825;C1550518;C0332535,0,0,1,98,49,0.015373823,0.014986133,0,0,0.033001063
NCT00870493,Aliskiren for Immunoglobulin A (IgA) Nephropathy,"~     Immunoglobulin A (IgA) nephropathy is the most common type of primary glomerulonephritis in~     the world. Current treatment with angiotensin converting enzyme (ACE) inhibitor and~     angiotensin receptor blocker (ARB) is not entirely effective. Aliskiren, a direct renin~     inhibitor, acts on the rate limiting step of the renin-angiotensin axis. In addition to~     lowering the blood pressure, recent study in diabetic nephropathy suggests an independent~     anti-proteinuric effect. The investigators plan to conduct a randomized placebo-control~     cross-over study to evaluate the safety and efficacy of aliskiren in the treatment of IgA~     nephropathy. The investigators plan to recruit 57 patients with biopsy-proven IgA nephropathy~     and persistent proteinuria despite conventional therapy. They will be randomized to aliskiren~     for 16 weeks or no treatment, followed by cross over to the other arm after a washout period.~     Proteinuria, albuminuria, renal function, serum and urinary markers will be quantified. This~     study will explore the potential anti-proteinuric effect of aliskiren in the treatment of IgA~     nephropathy, which has no specific treatment at present.~   ",C0020843,C0011881;C0017658;C0005823;C0033687;C0033687;C0001925;C0005558;C0229671;C0446516;C0003018;C0003018;C0003018;C0020843;C0032042;C0033687;C0033687;C1979715;C2598130;C0150312;C0376495;C0376495;C0376495;C0376495,0,0,0,5,5,0.014409222,0.008261942,0,1,0.032881116
NCT00483808,Renal Denervation in Patients With Refractory Hypertension,~     To investigate the clinical utility of renal denervation in the treatment of refractory~     hypertension.~   ,C0020538;C0011307,C0011307;C0020538;C0376495,0,0,-1,891,127.2857143,0.015557117,0.021756877,0,0,0.032660794
NCT00746902,"Study of the Relationships Between Refractory Hypertension, Overweight/Obesity and Sleep Apnea Syndrome","~     The purpose of the study is to investigate the links between blood pressure (BP), overweight~     or obesity, and sleep apnea syndrome (SAS), by studying a large cohort of subjects suffering~     from refractory hypertension.~      Primary objective~        -  To compare plasmatic leptin levels in patients suffering from refractory hypertension~          depending on whether or not they experience SAS.~      Secondary objectives~        -  To ascertain what determines the difference in plasmatic leptin concentrations in~          patients suffering from refractory hypertension depending on whether or not they~          experience SAS.~        -  To characterise BP readings (from clinical and ambulatory (ABPM) measurements) in~          patients suffering from refractory hypertension depending on whether or not they~          experience SAS.~        -  To characterise metabolic parameters (lipids, glycaemia, adiponectin) and sympathetic~          nervous system effectors (adrenaline, noradrenaline and metanephrines) in patients~          suffering from refractory hypertension depending on whether or not they experience SAS.~        -  To characterise BP readings, metabolic parameters and sympathetic nervous system~          effectors in patients suffering from refractory hypertension according to the severity~          of the SAS (in those who experience this problem).~        -  To study, in patients with both SAS and refractory hypertension, the impact of nasal~          continuous positive airway pressure (CPAP) treatment on BP readings, metabolic~          parameters and sympathetic nervous system effectors, by comparing those who are~          compliant with the CPAP regimen with those who are non-compliant.~   ",C0037315;C0020538;C0497406;C0028754,C0199451;C0037315;C0005823;C0020538;C0020538;C0020538;C0020538;C0020538;C0596545;C0596545;C0596545;C0596545;C0596545;C0028754;C0020538;C0497406;C1963284;C0020538;C2946261;C0376495,0,0,1,4,4,0.009434478,0.012559817,0,1,0.032633355
NCT00409253,Treatment of Severe Hypertension During Pre-Eclampsia: A Preliminary Equivalence Study Between Urapidil and Nicardipine,"The aim of this study is to confirm that URAPIDIL is as efficient and as safe as NICARDIPINE      to correct severe hypertension in pre-eclamptic patients.        -  efficacy endpoint : mean arterial blood pressure corrected to 105-125 mmHg after 120 min           of study drug administration.        -  safety endpoints : clinical, biological and ultrasound observation for any side           effect.All infants will be observed in the neonatology unit (during 48h).",C0032914;C0020538;C0028005;C0087111;C0077857;C0205082;C0947630,C1272641;C3469597;C0020538;C0028005;C0700325;C0041618;C0077857;C0750484;C0205082;C1518681;C0947630;C0947630;C1548762;C3272565;C0612923,0,0,1,0,0,0.013549075,0.012937133,0,2,0.032202256
NCT02900729,Randomized Controlled Trial of Renal Denervation for Resistant Hypertension,"~     Hypertension represents a significant global public health problem, contributing to vascular~     and renal morbidity, cardiovascular mortality, and economic burden. For a mostly asymptomatic~     disease, there is a huge challenge to maintain a good adherence and longtime persistence of~     drug use so as to adequately control it. Even so, a significant proportion of patients will~     develop resistant hypertension. In recent years, renal denervation has been argued as an~     effective means to address blood pressure problem in several non-Chinese clinical trials. The~     technique is to deliver low level radiofrequency energy through the renal artery wall to~     target the sympathetic nervous system and then modulate blood pressure.~      Shanghai WiseGain Medical Devices Co., LTD has developed the WiseGo Catheter System, which is~     an irrigated radiofrequency ablation Catheter. With this Catheter, it is expected to improve~     blood pressure status among patients with resistant hypertension failing polypharmacy. The~     purpose of this randomized control trial is to obtain an assessment of the efficacy and~     safety of WiseGo renal denervation technique in the presence of three standard~     antihypertensive medications in Chinese patients.~   ",C0020538;C0011307;C0282440,C0025080;C3887460;C0005823;C0005823;C0020538;C0020538;C0020538;C0011307;C0011307;C4284232;C0805586;C0547070;C0033213;C0012634;C1442065;C0033213;C2946261;C0005767;C1553687;C0184511,0,0,1,0,0,0.012137738,0.0123048,0,2,0.032061705
NCT02377960,"Check and Support -Enhancing the Treatment of Hypertension in Outpatient Care, a Multicenter Study","The purpose of this pragmatic multi-centre, cluster randomized controlled trial is to test      the effectiveness of tailored SMS-text message support combined with an      information-motivation-behavioral skills (IMB) model-based initiation of medication in      helping outpatient care patients with hypertension to achieve blood pressure target and to      enhance medication adherence.",C0002423;C0020538;C0087111;C1171411;C0947630,C0282440;C0002423;C0005823;C4553491;C0020538;C0026605;C0589507;C0013227;C0013227;C0470166;C3161035;C0392366;C1527021;C3242430;C2986890;C0404831;C4698129,0,0,1,0,0,0.01458422,0.014944329,0,0,0.031964842
NCT00136851,Study Comparing the Efficacy of Amlodipine Besylate/Benazepril Versus Amlodipine in the Treatment of Severe Hypertension,This trial is designed to study the efficacy of an amlodipine besylate/benazepril treatment      regimen versus an amlodipine treatment regimen in the treatment of severe hypertension.,C0354468;C0020538;C0053091;C0051696;C0087111;C0205082;C0947630,C0354468;C0020538;C0053091;C0051696;C0087111;C0087111;C0087111;C0040808;C0040808;C0205082;C0947630;C0018792,0,0,1,1,1,0.013775468,0.016426327,0,0,0.031949183
NCT01881035,Treatment of Resistant Hypertension by Renal Sympathetic Denervation in Patients Undergoing Dialysis Therapy,The study is designed to investigate the efficacy of renal nerve denervation in treating      drug-resistant hypertension in patients with end stage renal disease.,C0039038;C0011946;C0020538;C0087111;C1514892;C0022646;C1550655,C0022661;C0020538;C0011307;C0947630;C0022646;C0027740;C0013227;C1514892,0,0,1,1,1,0.014078126,0.015906103,0,0,0.031930761
NCT01508026,"Study of the Efficacy and Safety of the Combination of Two FDA Approved Oral Medications, Nebivolol and Valsartan for Treatment of Stage 1 or 2 Hypertension",To evaluate the efficacy and safety of fixed-dose combination of nebivolol and valsartan      compared to monotherapy and placebo in patients with stage 1 and stage 2 hypertension.,C0020538;C3811910;C0013227;C0068475;C0216784;C0087111;C3840271;C0947630,C0020538;C0068475;C0216784;C0032042;C0441767;C1300072;C3539181;C0220825,0,0,1,11,11,0.014739101,0.01656323,1,1,0.031690917
NCT01390727,Effects of Slow Breathing on Blood Pressure and Autonomic Function,"~     Hypertension is a chronic disease that affects about 23% of the brazilian population. The~     treatment of hypertension by pharmacological intervention is efficacious, but has side~     effects and significant costs. Techniques that reduce the respiratory rate are shown as a~     effective non-pharmacological treatment in controlling blood pressure. Evidence has shown~     that a slow and deep breathing rate, around 10 breaths per minute or less, significantly~     reduces blood pressure. However, the physiological mechanisms involved in blood pressure~     decrease due to decreased respiratory rate are not yet known. Therefore the goals of this~     study will evaluate the chronic effect of breathing exercise guided on office and 24 hours~     blood pressure and analyse the chronic effect of breathing exercise guided over the autonomic~     function in hypertensive patients in stages 1 and 2.~   ",C0005823,C0231832;C0231832;C0008679;C0005823;C1328799;C0005823;C0005823;C0020538;C0020538;C0005767;C0006155;C0006155;C0376495;C0376495,0,0,-1,1,1,0.005640818,0.013679054,0,0,0.031639078
