nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count
NCT00671138,Inoculating Celiac Disease Patients With the Human Hookworm Necator Americanus: Evaluating Immunity and Gluten-sensitivity,"The disappearance of intestinal parasites from humans in developed countries may be      responsible for the upsurge in many diseases including Celiac Disease, Crohn's, ulcerative      colitis, asthma and hay fever. A parasite's survival relies on its ability to interfere with      the host's immune response. The mechanisms employed to do this are similar to those required      by a person to regulate against the so-called autoimmune disorders, diseases in which the      system turns on itself. The investigators suspect that when parasites are excluded from the      environment, some individuals become sufficiently self-reactive to develop an autoimmune      disease. American researchers have successfully treated patients with Crohn's and ulcerative      colitis using a pig whipworm (Trichuris suis). The investigators have undertaken a similar      preliminary study using a human hookworm in Crohn's patients.      Using a small group of healthy people with celiac disease, the investigators will test if a      human hookworm, Necator americanus, inhibits immune responsiveness to gluten. Celiac disease      is a very common autoimmune-like disease (1% of Americans are affected although only a      minority are aware they have the condition). In this condition, an individual becomes      reactive to gluten, a protein in foods derived from wheat, barley, oats and rye.      What makes celiac disease such a good model for Crohn's disease is that similar immune      changes are common to both, but in celiac disease the people are usually well, are not taking      powerful immune suppressive drugs and the provocative antigens (the molecules that engage the      immune system and provoke the disease) are known and can be excluded or introduced. As well      as being of direct benefit to people with celiac disease, this study may give direction as to      the potential of this parasite to manage inflammatory bowel disease.      People with proven celiac disease who live in Brisbane, a modern Australian city, will be      invited to participate. Enrollment will require that the candidate has been avoiding gluten      for six months.      The study is a blinded study (where the researchers and study subjects do not know who has      gotten the parasites) aimed at comparing the disease activity and immunity after a controlled      breach of the gluten-free diet in individuals with celiac disease, before and after hookworm      infection. The disease severity and the immune system of celiac subjects before and after      being inoculated with N. americanus will be examined using conventional and experimental      investigations. This group's immunity will be compared to that of a group of matched, celiac      control subjects (not infected with hookworm), before and after eating four pieces of      standard white bread each day for three to five days. Twenty people, ten subjects per arm,      will be recruited. Ten larvae initially, then five more after twelve weeks will be placed on      the skin under a light dressing for thirty minutes.      The investigators aim to test whether the hookworm infection will change the immune processes      and suppress gluten sensitivity in people with celiac disease. Outcomes to be measured will      be those that reflect the activity of celiac disease.",C0027529;C0007570;C0020964;C1550655;C0237677,C0021390;C0021832;C0004364;C0019911;C0850024;C0344351;C0010346;C0007570;C0007570;C0007570;C0007570;C0007570;C0007570;C0007570;C0007570;C0007570;C0007570;C1273518;C0041582;C0041582;C1516879;C0018621;C0012634;C0012634;C0009450;C0012634;C1704632;C0557351;C3245501;C0012634;C0040954;C0020964;C0332128;C0020964;C0439663;C2828392;C0013119;C0010346;C0009319;C0012634;C0010346;C0009319;C0010346;C0012634;C0012634;C0012634;C0012634;C0558058;C0004096;C0439662;C0439662;C3245511;C1533312;C0439662;C3245511;C0439662;C0439662;C3244286;C0700164;C0439662;C0013470;C0439662;C0541749;C0947630;C1095911;C3161035;C0013227;C0947630;C0947630;C0947630;C0947630;C1551994;C0392366;C0870814;C0939905;C0392366;C1561538;C0446516;C1552578;C0241526;C1552867;C1552867;C0042034;C3245501;C0425152;C0443146;C0443146;C0456642;C2911690;C1716046;C2363670;C4050301;C4050301;C0084688;C1561542;C1552839;C1552839;C1552839;C0275586;C4049938;C4049938;C2363670;C0332155;C0033621;C0886384;C1136356;C0084688,0,0,1,83,41.5,0.037491748,0.044093776,0,0
NCT01862510,Detection of Celiac Disease in Patients With Hypothyroidism,The study evaluates whether hypothyroid patients requiring elevated doses of levothyroxine to      maintain a euthyroid state are at increased risk of having celiac disease. It also attempts      to determine if there is a threshold level of levothyroxine needed to maintain a euthyroid      state in patients with hypothyroidism that should prompt serologic testing for celiac      disease.,C0007570;C0020676;C1511790;C1550655,C0007570;C0020676;C0040165;C0040165;C0020676;C0117002;C0117002;C0392366;C0012634;C0947630;C4699158;C0856882;C4082977,0,0,0,0,0,0.037677858,0.040817862,0,0
NCT02458898,Text Message Intervention to Improve Adherence in Adolescents and Young Adults With Celiac Disease,"This is a prospective randomized controlled trial investigating the impact of educational      bidirectional text message reminders on gluten free diet adherence among adolescents and      young adults with celiac disease age 12-24. Participants will complete a series of online      questionnaires assessing quality of life, patient activation, celiac symptoms, and self      reported dietary adherence at the beginning and end of the study. Participants will also have      their blood drawn to measure Tissue Transglutaminase IgA (TTG IgA) antibody and Deamidated      Gliadin Peptide IgA (DGP IgA) at the beginning and end of the study. Lab draws can be done      locally, and are at no cost to the participant. Patients are randomized to the intervention      or control group based on enrollment TTG IgA. Intervention group receives 45 unique text      messages over the 3 month study. A gift card is provided for participation in the study.",C0007570;C3178910;C0184661;C0184511,C0282440;C0344351;C0518214;C0007570;C0034394;C0184661;C0184661;C1516879;C0700287;C0003241;C0470166;C0470166;C0030956;C1547928;C0947630;C0005767;C0947630;C1561542;C0947630;C0947630;C1527021;C1551994;C1527021;C2825347;C2825347;C2825347;C2825347;C1457887;C1550655;C0424927;C1552839;C1552839;C4283785;C1555587;C4698129;C4698129,0,0,1,1,1,0.036616419,0.040635062,0,0
NCT01917630,Evaluation of the Efficacy and Safety of ALV003 in Symptomatic in Celiac Disease Patients,To determine the effects of 12 weeks administration of different dose levels of ALV003 on the      mucosal lining of the small intestine and symptoms in celiac disease patients.,C0007570;C0220825;C1550655;C0231221,C0021852;C1533734;C0007570;C0424818;C1518681;C4082977,0,0,1,7,3.5,0.039555062,0.038720763,0,0
NCT01045837,Effect of Addition of Short Course of Prednisolone to Gluten Free Diet in Naive Celiac Disease Patients,"Withdrawal of gluten, the culprit antigen, is the definite treatment for celiac disease.      Weeks to months after gluten withdrawal from the diet before the clinical manifestations,      histological features start improving. Many of the adult patients are in the critical phase      where even weeks may matter especially those in their adolescence where height growth has      limited potential.      Suppression of immune system using a short course of steroid might retard the immune mediated      destruction of the villi while the effect of gluten withdrawal sets in. Steroids are known to      be effective in the management of refractory celiac disease. Therefore, the investigators      hypothesized that addition of a short course of steroid to gluten free diet may enhance      intestinal mucosal recovery and thus clinical manifestations",C0344351;C0007570;C0032950;C1550655,C0344351;C0007570;C0007570;C0424639;C0301625;C1261381;C2825032;C0376636;C0021853;C0087111;C0038317;C0038317;C0038317;C0439662;C0439662;C1518681;C1552850;C4231046;C4231046;C2004454;C2825032;C2825032;C1561542;C0963149;C1547298;C0127400;C0599990;C3834249,0,0,1,4,4,0.042451507,0.037859664,0,0
NCT01257620,Clinical Trial on the Effects of Bifidobacterium Infantis in Active Celiac Disease,"This exploratory study has been designed to determine the effect of the probiotic      Bifidobacterium infantis vs. placebo orally administered over a period of 3 weeks on clinical      features, Quality of Life parameters (QoL), intestinal permeability and inflammatory markers      of patients having positive serological evidences of Celiac Disease.",C1096775;C0007570;C0718247;C2343285,C0518214;C0007570;C0021853;C1446409;C0032042;C1518681;C0025344;C0947630;C0005516;C0053566;C0442743;C2980819;C3272565;C4082977,0,0,0,17,17,0.034790296,0.037642866,0,0
NCT02072590,Improved Diagnostics of Celiac Disease in Children,"~     The main purpose of this study is to improve the diagnostics of celiac disease and reduce the~     need for invasive endoscopic studies in children. Further, the investigators aim to~     investigate the natural history and risk of complications in children with celiac disease or~     gluten sensitivity and to create a large scientific database.~   ",C0007570;C0184511,C0007570;C0007570;C2948600;C0009566;C0184511;C0237677,0,0,1,44,44,0.049327784,0.037593201,0,0
NCT01975155,Dietary Assessment and Mycotoxin Exposure in Celiac Disease,Celiac disease (CD) is the most common autoimmune enteropathy in Western Countries. Gluten      free diet is the only available therapy but few is known about its nutrient content and      mycotoxin exposure.,C0814244;C0007570;C0274281,C0341305;C0007570;C0274281;C0087111;C3245511;C1552853,0,0,1,3,1.5,0.038572733,0.037227015,0,0
NCT00639444,Risk of Celiac Disease and Age at Gluten Introduction,The purpose of this study is to determine whether age at introduction of gluten-containing      cereals (e.g. wheat) plays a role in influencing the risk of celiac disease (CD) development      in infants with a first-degree relative affected by CD.,C0007570;C1114365,C0007570;C0035822;C0243107;C0542560;C0947630;C1095911;C0376495;C3172260;C4082977,0,0,1,75,75,0.047432822,0.036235476,0,0
NCT03064997,Prebiotic as a Supplement of Gluten-free Diet in the Management of Celiac Disease in Children,"Prebiotics are known as substances affecting beneficially the organism by restoring the      intestinal microbiota balance, stabilizing the intestinal barrier and modulating the      endocrine and immune functions. In many persons suffering from celiac disease (CD), despite a      gluten-free diet (GFD), an impaired intestinal barrier functionality, accompanied by altered      intestinal microbiota and ongoing intestinal inflammation is observed. For these reasons,      prebiotic could be a promising and low-risk adjuvant in the dietetic management of CD. It was      hypothesize that prebiotic preparation Synergy 1 consumed by CD children as a supplement of a      GFD will affect beneficial the intestinal permeability and intestinal microbiota without side      effects.",C0007570;C1947943;C0012159;C0376636,C0344351;C0007570;C0021368;C0184512;C0021853;C0021853;C0021853;C0021853;C0021853;C0376636;C0021853;C0021853;C0683278;C1831860;C0014653;C1706912;C1706912;C0439662;C0001721;C1550472;C0031843;C0071888;C1518681;C1947943;C3273186;C0075414,0,0,1,5,5,0.034790296,0.032450465,0,0
NCT02528799,Safety and Tolerability of Nexvax2 in Subjects With Celiac Disease,"A randomized, double-blind, placebo-controlled, dose titration trial, stratified by Human      Leukocyte Antigen (HLA)-DQ2.5 genotype in subjects with celiac disease.",C4684765;C0007570,C0007570;C0162621;C1285573;C0032042;C0456909;C0023508;C2911690;C0018792,0,0,1,2,2,0.047432822,0.028619671,0,0
NCT02344758,Gluten-free Diet Monitoring in Urine,~     The purpose of this study is to develope a novel method to determine gluten intake and to~     check gluten-free diet adherence in celiac patients by detection of gluten immunogenic~     peptides in urine.~   ,C0344351;C0042036,C0344351;C1511790;C0025663,0,0,-1,42,42,0.015488307,0.028124711,0,0
NCT03664531,Dietary Triggers of Gastrointestinal Symptoms in IBS Patients,"~     This crossover randomized controlled trial will evaluate the effects of gluten and gluten~     combined with amylase-trypsin inhibitors (ATIs) on inducing intestinal and extra-intestinal~     symptoms in irritable bowel syndrome (IBS) patients. All participants will be put on a~     gluten-free diet and then challenged with muesli bars containing either purified gluten,~     gluten with ATIs, or nocebo.~   ",C1457887;C0596601,C0022104;C0041242;C0344351;C1457887;C0805586;C0002712;C0282440,0,0,-1,0,0,0.041666667,0.022348503,0,0
NCT00167700,"Pre-, Peri- and Postnatal Programming and Origins of Disease: Early Targeting the Epidemics of Allergy and Overweight","~     Combined programme: Nutrition, Allergy, Mucosal immunology and Intestinal microbiota (NAMI)~     was created with the objective to reverse the rising trend of chronic inflammatory diseases,~     such as allergic disease and obesity, by control of the internal and external environments of~     the infant. To approach this problem, the project aims to characterize~        -  how immunology is regulated during pregnancy and early infancy,~        -  how the immune interaction between mother and child is influenced by nutritional and~          microbial factors, and~        -  how the regulation is related to disease risk.~   ",C0497406;C0012634;C0014499;C0719656,C0032961;C0012634;C0028754;C0033213;C0012634;C0719656;C2728259;C0162429,0,0,-1,507,46.09090909,0.041666667,0.016992545,0,0
