nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count
NCT00798772,Micronutrients and Antioxidants in HIV Infection,"Infection with human immunodeficiency virus (HIV) causes decline in immunity or the ability      to fight infection and progresses to acquired immunodeficiency disease (AIDS). Anti-HIV drug      treatment has improved the prognosis of persons with HIV infection, but is expensive and      potentially toxic. Low micronutrient levels occur in the blood even in early stages of HIV      infection and increase risk of a poorer prognosis, but the role of micronutrient and      antioxidant supplements in medical management of HIV/AIDS is not well defined. The proposed      clinical trial aims to assess if supplementation of untreated HIV-infected adults with a      micronutrient and antioxidant preparation can delay decline in immunity or disease      progression or start of anti-HIV drug treatment compared with supplementation with standard      multivitamins. If the findings are positive, the study has implications for health and health      care savings.",C0019693;C0003402,C0596032;C0021051;C0242297;C0242297;C1096775;C0019693;C0301532;C0003402;C0003402;C0242656;C0376636;C0009450;C0009450;C0087111;C0033325;C0009450;C0033325;C0332155;C0087111;C0020964;C0184511;C0439663;C0020964;C2828392;C1446409;C0012634;C0012634;C0600688;C0005767;C1552850;C0947630;C0013227;C1704326;C0013227;C4321351;C0037088;C0071888;C4684637;C0009566;C1300072;C0260026;C3841798;C1947943,0,0,0,5,5,0.020409365,0.017782815,2,2
NCT01571466,A Study to Evaluate the Safety of the HIV-1 Vaccine MVA-B in Chronic HIV-1 Infected Patients Successfully Treated With HAART,"~     30 treated chronic HIV-1 infected patients with CD4+ cell counts above 450 cells/ mm3 will be~     randomized 1:2 to receive placebo (n=10) or vaccine (n=20) at week 0, 4 and 16 and will be~     observed at the Investigation Unit of the study site for one hour following vaccination. At~     week 24 they will stop their HAART until the end of the study.~   ",C0439663;C0042210,C0042196;C0439663;C0032042;C0042210,0,0,1,36,18,0.017904223,0.017590025,2,2
NCT00004855,Effects of Two Anti-HIV Drug Combinations on the Immune Systems of HIV-Infected Patients Who Have Never Received Anti-HIV Drugs,"~     This study will compare an anti-HIV drug combination of protease inhibitor plus a~     nonnucleoside reverse transcriptase inhibitor (NNRTI) to one that includes three nucleoside~     reverse transcriptase inhibitors (NRTIs) plus an NNRTI. NNRTIs, NRTIs, and protease~     inhibitors are all types of anti-HIV drugs that block the virus in some way.~      This study will try to find out if a treatment regimen containing a protease inhibitor plus~     an NNRTI has a different effect on the rise of CD4 cells compared to a treatment made up of~     three NRTIs plus an NNRTI. CD4 cells are cells of the immune system that fight infection.~     This study will also try to see if the combination of drugs used in this study is safe to use~     in HIV-positive patients.~   ",C0439663;C3687832,C0282519;C1446409;C3687832;C3687832;C0282519;C0033607;C0033607;C3714514;C0376495;C0376495,0,0,0,10,10,0.012779567,0.017181108,2,2
NCT03225118,Impact of a Short-Term Analytical Treatment Interruption and Re-Initiation of Antiretroviral Therapy on Immunologic and Virologic Parameters in HIV-Infected Individuals,"~     Background:~      The immune system helps the body fight off disease. Most people infected with HIV cannot~     control the infection and need daily medicine. Combination antiretroviral therapy (cART) are~     drugs taken to prevent HIV infection from damaging the immune system. Researchers want to~     study why some people develop resistance to the drugs or have permanent side effects.~      Objective:~      To study the impact of a short-term treatment stop on HIV that persists even while taking~     cART.~      Eligibility:~      Adults 18-65 years old with HIV who are being treated with cART~      Design:~        -  Participants will first be screened with a physical exam and medical history. They may~          have a chest x-ray. They will have heart, blood, and urine tests.~        -  At the baseline visit, participants will repeat the screening tests except the x-ray.~          They will get counseling about HIV and risk behavior.~        -  Participants will have leukapheresis. Blood will be removed through a needle in one arm.~          A machine will separate white blood cells from the rest of the blood. The remainder of~          the blood will be returned to the body by a different needle.~        -  Participants will stop their current treatment on day 0. They will visit the clinic each~          week until they meet the criteria to restart cART. These visits will have the same~          procedures as the baseline visit.~        -  Before restarting cART, most participants will have leukapheresis.~        -  After restart, participants will be seen weekly for 4 weeks and then monthly for about~          11 months. Participants will have blood drawn, physical exam, and medical history. They~          will have leukapheresis 2 more times over 1 year.~   ",C1963724;C0439663;C0376495,C1963724;C0262926;C0262926;C0237834;C0010210;C3714514;C3714514;C1710032;C0439663;C0012634;C3687832;C3687832;C0817096;C0018787;C0005767;C0042036;C0005767;C0005767;C0005767;C0005767;C0005767;C0376495;C0376495,0,0,0,0,0,0.015046639,0.016979225,2,2
NCT00109629,"""Prime-Boost"" Vaccine Schedule for Prevention of HIV Infection","This study will determine the safety and side effects of two experimental HIV vaccines given      in a ""prime-boost"" schedule. It will also monitor participants for the social impact of being      in an HIV vaccine study (e.g., problems with insurance, health care, friends, family,      employment, housing, and so forth). The vaccines are VRC-HIVDNA016-00-VP (called the DNA      vaccine) and VRC-HIVADV014-00-VP (called the rAd vaccine). The DNA vaccine codes for four HIV      proteins. The rAd vaccine is made using an adenovirus (a common virus that causes upper      respiratory infections, such as the common cold) that has been modified to contain DNA that      codes for three HIV proteins. These vaccines cannot cause HIV or adenoviral infections.      The study will also see if the vaccines cause an immune response; if the injection of the DNA      vaccine given using a needle and syringe is similar in safety and immune response to giving      them with a needleless injection device called a Biojector 2000; if people who already have      antibodies to adenovirus still have an immune response to rAd vaccine; and if there are      social harms that result from participating in an HIV vaccine study.      Healthy volunteers between 18 and 50 years of age may be eligible for this 42-week study.      Candidates are screened with a medical history, physical examination, blood and urine tests      (including pregnancy test for women), and questions regarding sexual behavior and other      practices.      Participants receive three injections (shots) of the DNA vaccine and one injection of the rAd      vaccine. All injections are given into a muscle in the upper arm (alternating right and left      arms with each injection), using a needle and syringe or the needleless Biojector 2000. The      first vaccination is given the day of enrollment into the study, and the DNA vaccinations are      given about 4 weeks apart from each other, with a minimum of 21 days between injections. The      rAd ""booster""vaccination is given at Week 24. Participants fill out a diary card at home for      5 days after each vaccination, recording their temperature and any symptoms. They come to the      clinic for follow-up 3 days each DNA vaccine injection, and call or return again 7 days after      each injection. They call a study nurse 1 or 2 days after the rAd injection.      There are 15 to 18 clinic visits during the course of the study. At each visit, participants      are checked for health changes or problems. Blood and urine samples are collected at some      visits. Participants are periodically tested for HIV and asked questions about their sexual      behavior and drug use and are counseled throughout the study on HIV risk reduction. They are      also asked about any social effects they may have experienced as a result of their      participation in this study.",C0019693;C0199176;C0086960;C0042210,C0035243;C0851887;C0031809;C0262926;C0566217;C0032976;C0877248;C0086413;C0042196;C0086413;C0086388;C0376613;C0009443;C0086413;C1263430;C0376613;C0042196;C0042196;C0376613;C3843997;C0003241;C0021485;C0021485;C1516879;C0021485;C0021485;C0021485;C0237607;C0021485;C0446516;C0021485;C0021485;C0021485;C0021485;C4551656;C0086960;C0042210;C0042210;C0042210;C1704632;C1704632;C1704632;C0242510;C0744979;C0030695;C0042210;C0042210;C0042210;C0042210;C0039142;C0042210;C0042210;C0039142;C1301584;C3245511;C0439662;C0027551;C0439662;C0439662;C0027551;C0392366;C0947630;C3244317;C0947630;C0947630;C3244317;C0947630;C0947630;C0005767;C3244317;C3244317;C0947630;C3244317;C3244317;C0376660;C0947630;C0947630;C1512346;C0005767;C0042036;C0947630;C0947630;C0446516;C0042789;C1561538;C0237607;C0677505;C0677505;C0424818;C0033213;C0033213;C0031082;C0041674;C1518681;C0599655;C0599655;C0589120;C0001486;C0009251;C1512346;C1512346;C0849759;C0015726;C1328018;C4082977,0,0,0,22,22,0.020946467,0.016912513,2,2
NCT00903682,A Clinical Trial Comparing the Tolerability of Etravirine to Efavirenz in Combination With 2 Nucleoside/Nucleotide Reverse Transcriptase Inhibitors in Treatment-naive HIV-1 Infected Patients,"~     The purpose of this study is to compare the neuropsychiatric adverse event profiles of~     etravirine 400mg once daily versus efavirenz 600mg once daily, in combination with 2~     N(t)RTIs, in approximately 150 treatment-naÃ-ve HIV-1 infected patients. Safety, tolerability~     and efficacy of both treatment arms will be assessed throughout the study.~   ",C0282519;C1456409;C0439663;C0376495,C0877248;C1456409;C0439663;C0376495;C0376495,458,8792,0,15,7.5,0.014957618,0.016867597,2,2
NCT00076232,A Study of Acyclovir to Help Prevent HIV Infection in People With Genital Herpes,"Genital herpes (HSV-2) is the most common cause of genital sores worldwide, and the presence      of genital sores is a significant risk factor for becoming infected with HIV. This study will      test the effectiveness of twice-daily dosing of acyclovir, a commonly prescribed anti-herpes      drug, in preventing HIV infection in HSV-2 infected women who sleep with men (WSM) and men      who sleep with men (MSM).      Study hypothesis: Given that genital herpes is a significant risk factor to HIV acquisition,      twice-daily HSV-2 suppressive therapy - 400 mg of acyclovir - will prevent HIV infection      among high risk, HSV-2 seropositive WSM and MSM.",C0019342;C0019693;C0001367;C0947630;C0012082,C0019342;C0019342;C4553491;C0019693;C0019693;C0035648;C0035648;C0278329;C0001367;C0001367;C0332167;C0392148;C0439663;C0439663;C0087111;C3245511;C0019340;C0947630;C0037313;C0037313;C0947630;C0392366;C0013227;C0017420;C0017420;C0019699;C0084688,0,0,1,195,97.5,0.014842102,0.016695758,2,2
NCT03831945,Combination Therapy With VRC-HIVMAB060-00-AB (VRC01) and 10-1074 in HIV-Infected Individuals Undergoing Sequential Treatment Interruptions,"~     Background:~      A daily drug combination can keep human immunodeficiency virus (HIV) levels low for a long~     time. But if this combination antiretroviral therapy (ART) stops, HIV levels go back up.~     People can also develop resistance or permanent side effects. Researchers want to see if 2~     new drugs can help control HIV when a person is not on ART.~      Objective:~      To see if VRC01 and 10-1074 are safe and control HIV when a person is not on ART.~      Eligibility:~      Adults 18 65 with HIV~      Design:~      All participants must agree to practice safer sex. Those who can get pregnant will have a~     pregnancy test every visit.~      Participants will be screened with:~      Physical exam~      Medicine review~      Blood and urine tests~      Some participants may need to change their HIV medicine for a brief period of time during the~     study.~      A few weeks later, participants will repeat screening tests and stop taking their HIV~     medicines.~      Interruption phase 1: Participants will have blood tests every 2 weeks, and repeat screening~     tests every 4 weeks.~      Treatment phase: Once their HIV reaches a certain level in the blood, participants will get~     the 2 study drugs or a salt water placebo. They will not know which they get. Each substance~     will be given through a thin tube in an arm vein for about 1 hour. Participants will restart~     their HIV medicines and repeat screening tests every 4 weeks.~      Interruption phase 2: Once the level of HIV in the blood becomes undetectable for 3 months,~     participants will again stop taking their HIV medicines and have blood tests every 2 weeks to~     monitor the level of HIV in the blood.~      Participants will restart their medicines by week 24. They will start sooner if they have~     certain symptoms or blood levels of HIV become too high. They will repeat most screening~     tests 3 times over 24 weeks.~   ",C0439663;C0376495,C1963724;C0237834;C0032961;C1710032;C1710032;C1457887;C3687832;C0005767;C0042036;C0005767;C2946261;C0005767;C3687832;C0043047;C2946261;C0005767;C0005767;C2946261;C0005767;C0004600;C0446516;C1710032;C1710032;C1321876;C0032042;C2946261;C2946261;C2946261;C0376495,0,0,0,0,0,0.017291996,0.016658568,2,2
NCT00490412,Vitamin D Reabsorption in Adolescents and Young Adults With HIV Infection,"The purpose of this study is to test the effects of Vitamin D on renal phosphate and bone      loss, which are common in HIV infected adolescents and young adults being treated with      tenofovir.",C0019693;C0014695;C2347023,C0014695;C1601799;C0384228;C0439663;C3245511;C0947630;C0022646;C0392366;C0262950;C1518681;C0332155,0,0,0,50,16.66666667,0.015022222,0.015864958,2,2
NCT01090102,Mesalamine to Reduce T Cell Activation in HIV Infection,"The objective of this study is to determine whether 12 weeks of mesalamine therapy added to a      standard HIV treatment decreases systemic immune activation and inflammation in HIV-infected      patients, possibly resulting in better recovery of the immune system. The study hypothesis is      that decreasing inflammation directly in the gut may decrease both of these potential causes      of chronic inflammation, potentially resulting in an immunologic benefit.",C0019693;C0127615;C1704653,C0021376;C0021368;C0021368;C0127615;C0442797;C0018017;C0087111;C2828392;C0439663;C0087111;C0439662;C0439662;C0947630;C0947630;C0699819;C0442797;C2004454;C0442797;C0776963;C1521740;C0332149;C4082977,8,300,0,12,12,0.015334356,0.015826048,2,2
NCT00264394,Cardiovascular Risk Factor Management in HIV Infection,"There is growing evidence that antiretroviral therapy (ART) increases the risk of coronary      heart disease (CHD) through metabolic side effects, such as dyslipidemia, insulin resistance,      and type II diabetes. Prevalence of risk factors for CHD in HIV-infected individuals      receiving ART in the Swiss HIV Cohort Study (SHCS) is high. This cluster randomised      controlled trial is nested into the SHCS and will investigate whether physicians randomised      to the routine provision of risk profiles from their patients receiving ART will improve the      management of risk factors in HIV-infected patients compared to control physicians not      routinely receiving such information. Risk profiles will be generated by the SHCS data center      and provided to clinicians in all study centers.",C3887460;C0019693;C0035648;C0376636,C1963724;C0021655;C0011860;C0018799;C0877248;C0242339;C0035648;C0035648;C0376636;C0018787;C0439663;C0439663;C0947630;C0947630;C3245479;C1550470;C0184511;C3242430;C2911690;C0011164;C2707259;C0077935;C1328018;C0018792;C1555587,0,0,0,2,2,0.013673241,0.015618456,2,2
NCT00074425,BufferGel and PRO 2000/5: Vaginal Gels to Prevent HIV Infection in Women,The majority of HIV infected people worldwide became infected with the virus through      heterosexual contact. BufferGel and PRO 2000 Gel are vaginal gels designed to prevent women      from becoming infected with HIV during sexual intercourse with an HIV infected partner. This      study will test the safety and effectiveness of these gels.,C0019693;C0964399;C0042232;C0769777;C0012082,C0009253;C4553491;C0964399;C0439663;C0439663;C0769777;C0439663;C0439663;C3245509;C0042232;C0947630;C0392366;C0972569;C2129309,0,0,1,18,9,0.013154569,0.015559384,2,2
NCT00244803,Redistribution of Fat and Metabolic Change in HIV Infection: Protocol 2 (FRAM Fat 2),"The purpose of this study is to learn whether HIV-infected patients have blood abnormalities      which could lead to heart attack or stroke, and to find out what factors may contribute to      these abnormalities.",C0019693;C2707259;C0442711;C4319952;C0015677;C0015677,C0027051;C0439663;C0038454;C0947630;C0023185;C0005767;C1442948;C3809765;C3809765,0,0,0,25,25,0.012363646,0.015242338,2,2
NCT00038480,Safety and Effectiveness of Lopinavir/Ritonavir in HIV Infected Infants,~     The purpose of this study is to find out if the drug lopinavir/ritonavir (LPV/RTV) is safe~     and well tolerated in HIV infected infants. This study will also determine the most effective~     dose of LPV/RTV for infants.~   ,C0674432;C0292818;C0439663,C0674432;C0292818;C0439663,0,0,-1,64,32,0.011004233,0.015241996,2,2
NCT02463227,"Evaluating the Safety, Pharmacokinetics, and Antiviral Activity of a Human Monoclonal Antibody (VRC01) in HIV-Infected Adults Undergoing a Brief Treatment Interruption","~     The purpose of this study was to evaluate the safety, tolerability, pharmacokinetics (PK),~     and antiviral activity of an antibody (called VRC01) in HIV-infected adults whose HIV was~     well-controlled with HIV medicines. The study examined whether VRC01 controlled or delayed~     the return of HIV viremia when the participants' HIV medicines were briefly stopped during~     the study.~   ",C0439663;C0281019;C0376495,C0439663;C0332128;C0180112;C0180112,23,266,-1,159,79.5,0.015046639,0.015056778,2,2
NCT00708110,Phase IIa Dose-ranging Study of GSK1349572 in HIV-1 Infected Adults,"~     GSK1349572 is an integrase inhibitor that will be evaluated for the treatment of HIV~     infection. This phase IIa, multicenter, randomized, parallel, double-blind, dose ranging,~     placebo-controlled 'proof of concept' study is to be conducted to compare antiviral effect,~     safety, tolerability, and pharmacokinetics of GSK1349572 monotherapy versus placebo over 10~     days in ART-naïve and experienced, but integrase inhibitor naïve (meaning never having had an~     integrase inhibitor) HIV-1 infected adults who are not currently receiving antiretroviral~     therapy. This study consists of a screening visit, a treatment period and a follow-up~     evaluation. Thirty subjects will be randomized to receive one of three doses of GSK1349572 or~     placebo q24h over 10 days. Antiviral effect measures include viral load and CD4 cell count.~   ",C0439663,C0220825;C3714514;C1710032;C0439663;C0376601;C0376601;C0376601;C0596545;C1522577;C0032042;C0032042;C0032042;C0180112;C0376495;C0376495,78,1190,-1,61,61,0.020589157,0.014988784,2,2
NCT00197561,Partnership on Nutrition and HIV/AIDS Research in Tanzania: Exploratory Research Study on Selenium and HIV Infection,"The purpose of this study is to determine whether the oral administration of daily selenium      supplements to HIV-1 positive pregnant women: enhances immune status and reduces the HIV-1      viral load at six months postpartum, reduces the risk of lower genital shedding of HIV-1      infected cells at 36 weeks of gestation, and reduces the risk of mastitis at six weeks      postpartum, compared to placebo.",C0019693;C0518896;C0036581;C0947630,C0001563;C1135241;C0020964;C0376705;C0036581;C1446409;C0549206;C0439663;C0024894;C0032042;C0947630;C0017420;C1561542;C1947943;C4082977,0,0,0,37,18.5,0.014905286,0.014922565,2,2
NCT00307151,Antiviral Responses to NNRTI-Based vs. PI-Based ARV Therapy in HIV Infected Infants Who Have or Have Not Received Single Dose NVP for Prevention of Mother-to-Child Transmission of HIV,~     A single dose of nevirapine (SD NVP) given to an HIV infected pregnant woman followed by a~     single dose to her infant has been shown to be an effective way of reducing the risk of~     mother-to-child transmission (MTCT) of HIV. The purpose of this study was to compare the~     effectiveness of a non-nucleoside reverse transcriptase inhibitor (NNRTI)-based~     antiretroviral regimen versus a protease inhibitor (PI)-based regimen in HIV infected infants~     who had or had not been exposed to SD NVP for prevention of MTCT.~      >>~      >> A five year follow up has been added to the study.~   ,C0439663;C0723338,C0439663;C0439663;C0282519;C0033607;C0723338;C0723338,5958,53669,-1,243,40.5,0.012779567,0.014625278,2,2
NCT00414518,Safety and Effectiveness of Short-Term Anti-HIV Drug Therapy for Recent HIV-1 Infection,~     The purpose of this study is to determine the safety and effectiveness of an anti-HIV drug~     regimen followed by treatment interruption in people recently infected with HIV. This study~     will also compare the effects of a treatment regimen including treatment interruption with a~     treatment plan based on clinical indicators.~   ,C0013216;C3714514,C0599880;C0439663;C0021212;C0376495;C0376495;C0376495,71,480,-1,146,146,0.014430014,0.014453137,2,2
NCT00000872,Treatment With Combinations of Several Antiviral Drugs in Infants and Young Children With HIV Infection,This trial tests the safety and effectiveness of the early use of combinations of anti-HIV      drugs in HIV-infected infants and young children in an effort to block virus growth and      preserve normal immune functions.      Various anti-HIV drug combinations need to be tested in order to find the best way to treat      infants and children who have been infected with HIV during birth.,C0003451;C0019693;C0087111;C3811910,C0013162;C4553491;C3539181;C0439663;C0439663;C0015264;C0018270;C1553386;C0439662;C0392366;C0392366;C0013227;C0028778;C0005615;C0031843;C0033085;C4700170;C0018792;C1522411,0,0,0,0,0,0.016187678,0.014381805,2,2
NCT02471326,VRC-HIVMAB060-00-AB (VRC01) in People With Chronic HIV Infection Undergoing Analytical Treatment Interruption,"Background:      - A combination of daily drugs (called cART) can keep human immunodeficiency virus (HIV) very      low for a long time. But cART can lose effectiveness and cause permanent side effects. If      treatment stops, HIV levels go up again. Researchers want to see if a new product can control      HIV levels when a person is off cART.      Objective:      - To see if the new product VRC01 is safe and can control the HIV level in the blood when a      person is not taking cART.      Eligibility:      - Adults ages 18-65 with HIV who are willing to interrupt their treatment for at least 24      weeks.      Design:        -  Participants will be screened with:        -  Physical exam        -  Medical history        -  Heart tests        -  Blood and urine tests.        -  Their HIV drugs may be switched. They will keep taking them until a few days after Visit           1.        -  Visit 1: Repeat screening procedures.        -  Participants will also have genetic testing and leukapheresis. For this, blood will be           removed through a needle in one arm and circulated through a machine that removes white           blood cells. The rest of the blood is returned through a needle in the other arm.        -  They will get the first study drug dose through a thin tube in an arm vein for about 1           hour.        -  For 24 weeks, participants will have 16 visits. They will have blood drawn every visit.           At some visits they will repeat the screening procedures and get another VRC01 dose.           They may have another leukapheresis.        -  Four weeks after the last dose, participants will restart their cART. For 20 weeks, they           will have monthly visits to repeat the screening procedures and discuss new symptoms.",C0019693;C0087111;C1547296,C0220908;C0220908;C0220908;C0021051;C0262926;C0393006;C4553491;C0031809;C0023416;C0023416;C0877248;C0681520;C0681520;C0013893;C1263430;C0087111;C0018017;C0087111;C0226792;C0600109;C0027551;C0027551;C0013227;C0005767;C0018787;C0392366;C0005767;C0013227;C0005767;C0005767;C0005767;C0947630;C0005767;C1512346;C0013227;C0175730;C1550472;C0042789;C0042789;C0446516;C0446516;C1578513;C3539181;C1457887;C1512346;C1512346;C1512346;C1512346;C1512346;C0231530,40,280,0,80,80,0.018412433,0.014288037,2,2
