nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count
NCT00564915,RCT of the Efficacy of the Ketogenic Diet in the Treatment of Epilepsy,A study of the efficacy and tolerability of two different ketogenic diets in children with      drug resistant epilepsy; children resistant to at least two drugs randomised to reveive diet      after baseline or after further 3m control period; in addition randomised to either MCT or      classical ketogenic diet.,C0259972;C0087111;C0014544,C0259972;C0014544;C0025344;C0947630;C0013227;C0013227;C0724624;C0259972;C1514892;C1514892;C0728774,0,0,1,154,154,0.062480235,0.049331414,2,2
NCT01728077,"Evaluation of Long-term Safety, and Efficacy of Brivaracetam (BRV) Used as Adjunctive Treatment in Subjects With Epilepsy","N01372 study is to evaluate the long-term safety, tolerability, maintenance of efficacy of      Brivaracetam (BRV); as well as the effect of BRV on subjects' health-related quality of life      and to explore the direct medical resource use for BRV (for subjects entering N01372 from a      study where pharmacoeconomic data was collected). BRV will be used at doses up to maximum of      200 mg/day, as adjunctive treatment in subjects aged 16 years or older with Epilepsy.",C1699861;C0220825;C2825951;C0087111;C0014544,C3858690;C0518214;C1699861;C0014544;C1518681;C3244286;C0947630;C0947630;C3245479;C1273517;C1561538;C0935444;C0180799;C0233492;C1555709;C0220825,108,1092,0,0,0,0.057944196,0.046594752,2,2
NCT02098941,"Evaluate Retention Rate of Topiramate, Levetiracetam and Oxcarbazepine in a Long-term Epilepsy Treatment","~     The Objective of this study is to compare 2-year retention rate of topiramate, levetiracetam~     and oxcarbazepine in a long term epilepsy treatment.~   ",C0377265;C0069751;C0076829;C0014544;C0376495,C0069751;C0076829;C0014544;C0377265,0,0,0,0,0,0.036425377,0.0444478,2,2
NCT02178995,Methylphenidate Treatment of Attention Deficits in Epilepsy,"Methylphenidate (MPH) has long been used to improve attention and cognitive difficulties      associated with ADHD, including in children with ADHD and epilepsy (Torres et al., 2008).      Methylphenidate (MPH) is also helpful in treating attention and other cognitive difficulties      in a variety of other neurological and medical conditions (Kajs-Wyllie, 2002; Prommer, 2012).      We seek to evaluate the potential efficacy and safety of this medication in treating      attention deficits, as well as other cognitive difficulties, experienced by adult patients      with epilepsy.      To our knowledge, there are currently very few studies which explicitly examine the impact of      MPH on measureable attention deficits and other cognitive deficits in adult patients with      epilepsy. We hope to quantify what impact, if any, methylphenidate has on attention, in      addition to other specific measureable cognitive functions, in patients with cognitive      complaints and epilepsy, and contribute to a growing body of evidence which supports the      safety of methylphenidate's use for attention deficits in patients with epilepsy. As other      effective treatments for attention and other cognitive difficulties in patients with epilepsy      are not currently available, MPH could represent an important option in the treatment of such      patients.",C0025810;C0087111;C0004268;C0014544,C0392335;C0009241;C0025810;C0025810;C0025810;C0025810;C1299586;C1299586;C1299586;C1299586;C0013227;C0277786;C0087111;C0004268;C0004268;C0004268;C0376554;C0004268;C0004268;C0004268;C0004268;C0087111;C0014544;C0014544;C0014544;C1552740;C0014544;C0014544;C0014544;C0947630;C1273517;C0392347;C0237607;C0012634;C0184511;C0000589;C2707261;C4084912;C3843395;C0150312;C0220825,14,480,0,5,5,0.047693857,0.043460047,2,2
NCT00150800,"This Trial, Evaluating the Long-term Safety and Tolerability of Brivaracetam Will Provide Subjects Suffering From Epilepsy, Who May Have Benefited From Brivaracetam as Adjunctive Treatment, the Opportunity to Receive Open Label Brivaracetam Treatment","This trial, evaluating the long-term safety and tolerability of brivaracetam will provide      subjects suffering from epilepsy, who may have benefited from brivaracetam as adjunctive      treatment, the opportunity to receive open label brivaracetam treatment.",C4684765;C1699861;C1699861;C1699861;C2825951;C0683278;C0087111;C0087111;C0014544;C1522485;C0042950,C4684765;C1699861;C1699861;C1699861;C0683278;C0087111;C0087111;C0014544;C1705425;C1555587;C2825951;C0018792,2842,138069,0,0,0,0.058458324,0.0422426,2,2
NCT01261325,Brivaracetam Efficacy and Safety Study in Subjects With Partial Onset Seizures,~     This study will evaluate the efficacy and safety of brivaracetam at doses of 100 and~     200mg/day compared to placebo as adjunctive treatment in adult focal epilepsy subjects with~     partial onset seizures not fully controlled despite current treatment with 1 or 2 concomitant~     antiepileptic drugs.~   ,C1699861;C0036572,C1699861;C0014544;C0036572;C0032042;C0180112;C0376495;C0376495,635,25182,0,56,9.333333333,0.032363889,0.061639173,0,2
NCT00761774,"An Open-label, Multinational, Multicenter, Follow-up Study to Evaluate the Long-term Safety and Efficacy of Brivaracetam",~     The Sponsor wishes to develop brivaracetam as an anti-epileptic treatment in subjects 16~     years and older with epilepsy. This study permits continued access to treatment for subjects~     who participated in a previous epilepsy study. The study will explore the long-term safety~     and efficacy of brivaracetam.~   ,C1699861,C1699861;C0014544;C0014544;C1699861;C0376495;C1444662;C0376495,464,7776,0,0,0,0.032312376,0.055916576,0,2
NCT01538355,A Pilot Trial to Test the Feasibility of Prolonged Fasting and Ketogenic Diet in Relapsing-remitting Multiple Sclerosis,"~     It is well accepted that nutrition as an environmental factor is involved in the pathogenesis~     of multiple sclerosis. But is there a role for prolonged fasting and ketogenic low glycemic~     load treatment to alter the course of multiple sclerosis (MS)? The investigators think yes~     there is. Primarily the investigators want to detect if these diets are feasible for MS~     patients. Therefore the investigators examine the impact of this dietary intervention on the~     health related quality of life for individuals after 7 days, 3 months and 6 months in compare~     to baseline. Secondarily the investigators focus on endocrinological and immunological~     changes after 7 days, 3 months and 6 months in compare to baseline.~   ",C0026769;C0259972;C0015663,C0026769;C0026769;C0015663;C0699748;C0332128;C0162429;C0376495,0,0,1,68,34,0.019533184,0.02459048,0,1
NCT00142805,Ketasyn in Mild to Moderate Alzheimer's Disease,"~     The purpose of this study is to evaluate the safety, tolerability and effectiveness of~     Ketasyn?? administered once a day for ninety days in subjects with mild to moderate, probable~     Alzheimer's disease.~   ",C0002395,C0002395,0,0,0,136,68,0.05,0.05,0,0
NCT01721213,Trobalt?? Products Risk Survey,"~     As part of a European post-marketing commitment, GSK will conduct a survey of physicians' and~     patients' understanding of the significant risks associated with Trobalt?? (retigabine), as~     described in the Patient Information Leaflet (PIL) and the Physician's Guide. The goal of the~     surveys is to evaluate the effectiveness of the educational plan as specified in the European~     Risk Management Plan (RMP).~      The objectives of this study are to assess patients' and prescribers' understanding and~     knowledge of the significant risks associated with Trobalt?? use as evaluated by a survey~     instrument.~      This is a cross sectional survey of:~        1. 250 patients recruited from across the following countries (United Kingdom, Sweden,~          Denmark, Switzerland, Spain, Slovakia and Norway) and up to 100 patients from Germany~          who are currently using or have filled a prescription for Trobalt?? at least once in the~          last 3 months.~        2. 200 neurologists who have prescribed an anti-epileptic drug (AED) at least once in the~          last 3 months, and who were on the list to which a letter containing the Physician's~          Guide for Trobalt?? was distributed from across the following countries (United Kingdom,~          Sweden, Denmark, Switzerland, Spain, Slovakia and Norway). At least 75 of the~          neurologists will have prescribed Trobalt??. The survey will also aim to include up to~          100 neurologists from Germany of which approximately 50 will have prescribed Trobalt??.~      Patients eligible for the survey will be asked to take the survey online or via a telephone~     interview if the latter is preferred. Neurologists will be invited to take the survey online.~      The selected countries were the first five countries to launch Trobalt?? (Germany, Denmark,~     United Kingdom, Switzerland and Sweden) and an additional three countries with launch in~     2011, but with relatively high rates of uptake of Trobalt?? (Spain, Slovakia and Norway). The~     selection of countries includes Switzerland, which is not part of the European Union.~     However, the key messages regarding the risks with Trobalt?? are in alignment. The rationale~     for surveying the first five countries to launch is so that any issues identified from these~     countries regarding the effectiveness of the Physician's Guide and PIL in communicating the~     risks of Trobalt?? can be addressed as soon as possible, and the key messages can be revised~     in a timely manner. In addition, these countries are likely to provide the greatest number of~     neurologists with experience of prescribing Trobalt??, and their patients.~      The primary outcome of the survey is the proportion of patients/neurologists providing~     correct responses to a series of questions concerning the significant risks associated with~     Trobalt??. The risks evaluated will be those described in the Trobalt?? PIL and in the~     Physician's Guide.~   ",C0038951,C1955348;C0596545;C0376554;C0332149;C3273178;C0038951;C0243144;C0745732;C2948600;C0038951;C0038951;C0038951;C0038951;C0038951;C0038951;C0038951;C0600091;C0678257;C1442065,0,0,1,1,1,0.05,0.033233424,0,0
