nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count
NCT02608645,A Survey on the Under-treatment of hypercholeSterolemia (EPHESUS Trial),"In this study, within the secondary prevention group patients ( diabetes mellitus, coronary      artery disease, peripheral artery disease, who have had events atherosclerotic      cerebrovascular ) , statin use requirement , patients compliance and reaching target      LDL-cholesterol levels (according to European guidelines ) will be evaluated.",C0087111;C0038951;C0020443,C0679699;C0201950;C0011849;C0489868;C0852949;C0162791;C0018787;C0012634;C0360714;C0947630;C4284141;C3714738;C0220825;C1552839;C1548344,0,0,1,0,0,0.058215485,0.045397175,0,0
NCT01493752,Investigation of the Effect of Dietary Nitrate Treatment on Endothelial Function and Platelet Reactivity in Hypercholesterolemics.,"Diets rich in fruit and vegetables reduce the risk of strokes and heart attacks, however the      exact cause of this beneficial effect is uncertain. Evidence suggests that certain      vegetables, including beetroot and the green leafy vegetables, possess high inorganic nitrate      concentrations. The investigators recent evidence suggests that inorganic nitrate provides a      source of gas called nitric oxide in the body that exerts a number of beneficial effects upon      the heart and blood vessels . The investigators have previously shown that beetroot juice      ingestion improves blood vessel (vascular endothelial) and platelet function in healthy      volunteers. Studies by the investigators show that these effects are due to conversion of      nitrate to nitrite by symbiotic (helpful) bacteria (located on the tongue) and subsequent      conversion of nitrite to nitric oxide in blood vessels. The investigators now wish to explore      whether dietary nitrate, via its beneficial effects on platelets and blood vessels, might      improve indices of atherosclerotic disease progression in high risk individuals      (hypercholesterolemics). Recruits will have high cholesterol and no known atherosclerosis and      will not yet be on any anti-cholesterol medications. Volunteers will consume a daily dose of      beetroot juice or placebo nitrate-free juice for six weeks. Vascular function will be      assessed using non-invasive techniques at the beginning and at the end of the study using      ultrasound measurement of flow mediated dilatation (FMD) of the brachial artery in the arm      and pulse wave analysis (PWA) and pulse wave velocity (PWV) to measure arterial compliance.      To assess impact on platelet function, blood samples will also be taken at the start and at      the end of the study.",C0220825;C0087111;C1705273;C3848573;C0032181;C0020443,C0242656;C1522133;C0004153;C0006087;C0086045;C0027051;C0005847;C0005847;C0005847;C0178913;C0028128;C0005847;C0028128;C0013227;C0041618;C1322279;C0087130;C0332167;C0005847;C0031843;C0031843;C0031843;C0038454;C0850310;C0032042;C1518681;C0449416;C0015264;C0040408;C0018787;C0947630;C0034107;C0034107;C1552850;C0947630;C0596601;C0446516;C0020443;C0180799;C0184511;C3273186;C0201950;C1518681;C1518681;C1518681;C3714738;C0202165;C0032181;C1555587;C0184511;C0004618;C0005847;C1334278;C0127400;C0003842;C0087130;C3654024;C3654024;C0883264,0,0,1,17,17,0.036873685,0.044924433,0,0
NCT00542867,Pan-European Survey on the Under Treatment of Hypercholesterolemia,"The survey try to establish the proportion of patients on lipid-lowering pharmacological      treatment reaching the LDL-C goals according to the Third Joint European Task Force      guidelines, overall and by country.·",C0020443;C0087111;C0038951,C0162791;C0087111;C1550710;C0038951;C0018017;C1820370;C0523744;C0016533;C1548344,0,0,1,22,22,0.058215485,0.043262033,0,0
NCT01031277,"Centralized Pan-Middle East Survey on the Under-treatment of Hypercholesterolemia, Sub-study for the Gulf States","The purpose of the study is to establish the proportion of patients on lipid-lowering      pharmacological treatment reaching the LDL-C goals according to the NCEP ATP III/updated 2004      NCEP ATP III guidelines, overall and by country, to establish the proportion of patients on      lipid-lowering pharmacological treatment reaching the LDL-C goals according to the NCEP ATP      III/updated 2004 NCEP ATP III in the following sub-populations:        -  Primary/secondary prevention patients.        -  Patients with metabolic syndrome (according to NCEP III definition). And to establish           the proportion of patients on lipid-lowering pharmacological treatment reaching the           LDL-C goals according to the Third Joint European Task Force guidelines/national           guidelines, in the survey population and in the following sub-populations:             -  Primary/secondary prevention patients.             -  Patients with metabolic syndrome.",C0020443;C0087111;C0038951;C0947630,C0679699;C0679699;C0524620;C0524620;C0162791;C1704788;C0162791;C0162791;C0087111;C0087111;C0087111;C1550710;C0038951;C0947630;C0018017;C0018017;C0018017;C0175306;C0175306;C0175306;C0175306;C1820370;C1820370;C1820370;C1550655;C1550655;C0523744;C0523744;C0523744;C0016533;C1548344;C1548344;C1548344;C3854058,0,0,1,0,0,0.048493845,0.042111751,0,0
NCT02772640,Effectiveness of Treatment of Hypercholesterolemia With Rosuvastatin and Ezetimibe,"The aim of the study is to demonstrate, whether the time of day of administration of the      study drug (containing rosuvastatin and ezetimibe) has an impact on the effectiveness of      lipid-lowering therapy.",C0020443;C4553491;C0965129;C0087111;C1142985,C3700394;C1533734;C4553491;C0087111;C0947630;C0947630;C0013227;C1561538;C1820370;C0523744,0,0,1,0,0,0.042616143,0.04016947,0,0
NCT00652327,Comparison of Ezetimibe Added to Ongoing Statin Therapy Versus Doubling the Dose of Statin in the Treatment of Hypercholesterolemia (P04355),"This is a randomized, open label, parallel group comparison study. Following a 1-week      screening period, patients will be randomized to 1 of 2 treatment groups: ezetimibe added to      ongoing statin treatment (ezetimibe plus simvastatin, atorvastatin or pravastatin at doses of      10/20, 10/10 or 10/20 mg), or doubling the dose of ongoing statin (simvastatin 40 mg,      atorvastatin 20 mg, or pravastatin 40 mg). Study drug will be administered once daily in the      evening for 8 weeks. Patients will be instructed to follow a National Cholesterol Education      Program (NCEP) or similar cholesterol-lowering dietary regimen throughout the study.",C0020443;C1142985;C0087111;C0087111;C0360714;C0360714;C0882214,C0286651;C0286651;C0074554;C0085542;C0074554;C0085542;C0201950;C0199230;C0087111;C1142985;C0087111;C1142985;C0013658;C0376691;C0040808;C0025344;C1552839;C0360714;C0360714;C1705425;C0947630;C0947630;C0947630;C0013227;C0311170;C1550655;C1552839;C0776963;C4554418,8,332,0,1,1,0.043225959,0.039015064,0,0
NCT03183830,Influence of Dietary Nitrate on Skin Inflammation,"~     This study evaluates the potential anti-inflammatory effects of inorganic dietary nitrate in~     a model of acute inflammation relevant to cardiovascular disease (CVD).~      Green leafy vegetables contain large amounts of inorganic nitrate, and research suggests that~     this nitrate has beneficial effects on the heart and blood vessels. The Ahluwalia Group have~     shown anti-inflammatory benefits of inorganic nitrate in pre-clinical models of CVD, early~     mechanistic studies in healthy volunteers, and in patients with hypertension,~     hypercholesterolaemia and those suffering acute heart attacks that translate to~     cardiovascular benefits. Understanding the mechanism of how this is achieved may open new~     therapeutic options in CVD.~      The Investigators therefore wish to explore whether inorganic nitrate might alter~     inflammatory responses using a blister-model of acute skin inflammation. This study is a~     randomised control trial with parallel limbs where half of patients receive nitrate-rich~     beetroot juice, and the other half a nitrate-deplete placebo beetroot juice.~   ",C0021368,C3887460;C3887460;C0021368;C0021368;C0012634;C3161035;C0018787;C0005767;C0018787;C3161035;C0020538;C0032042;C0020443;C0148346;C3161035,0,0,1,0,0,0.041666667,0.038853264,0,0
NCT00329160,Rosuvastatin in the Long-term Treatment of Hypercholesterolaemic Subjects With Coronary Heart Disease,The primary objective of this study is to evaluate that 76 weeks of treatment with      rosuvastatin calcium 2.5-20 mg results in no progression of coronary artery atherosclerotic      volume as measured by intravascular ultrasonography (IVUS) imaging in hypercholesterolaemic      subjects with coronary heart disease (CHD).,C0010068;C0965129;C0087111;C0020443,C0010054;C1101751;C0205042;C0041618;C0242656;C0018017;C0087111;C0079595;C0947630;C0020443;C0429339;C0220825,1372,19198,0,9,9,0.043969864,0.038827083,0,0
NCT01644188,Efficacy and Safety of Alirocumab (SAR236553/REGN727) Versus Ezetimibe on Top of Statin in High Cardiovascular Risk Patients With Hypercholesterolemia (ODYSSEY COMBO II),~     Alirocumab (SAR236553/REGN727) is a fully human monoclonal antibody that binds PCSK9~     (proprotein convertase subtilisin/kexin type 9).~      Primary Objective of the study:~      To demonstrate the reduction of low-density lipoprotein cholesterol (LDL-C) by alirocumab as~     add-on therapy to stable maximally tolerated daily statin therapy in comparison with~     ezetimibe after 24 weeks of treatment in participants with hypercholesterolemia at high~     cardiovascular (CV) risk.~      Secondary Objectives:~        -  To evaluate the effect of alirocumab in comparison with ezetimibe on LDL-C at other time~          points~        -  To evaluate the effect of alirocumab on other lipid parameters~        -  To evaluate the safety and tolerability of alirocumab~   ,C3887460;C1142985;C1522133,C3887460;C1142985;C1142985;C0281019;C1522133;C0376495,1146,132480,0,134,33.5,0.018431504,0.025802828,0,0
NCT02230241,CEntralized Pan-Russian Survey of tHE Undertreatment of hypercholeSterolemia II (CEPHEUS II),"~     This is a multi-center survey of patients who are currently receiving lipid-lowering~     medications and have a moderate or higher cardiovascular (CV) risk. The survey will be~     conducted in the Russian Federation. Data collection for each study subject will be done~     within one physician visit. If an enrolled subject comes to the visit not fasting (for at~     least 8 hours), an appointment for the blood tests will be made for another day.~   ",C0038951;C1522133,C3887460;C4284232;C0015663;C0005767;C0038951;C0038951,0,0,1,0,0,0.018935679,0.025513291,0,0
NCT03511248,Effect of Dietary Nitrate Ingestion in Heart Failure,"~     This study evaluates the addition of inorganic dietary nitrate to the optimal treatment of~     patients diagnosed with heart failure with reduced ejection fraction. Some vegetables contain~     large amounts of inorganic nitrate, and research suggests that this nitrate has beneficial~     effects on the heart and blood vessels. We have shown in lab experiments that nitrate has~     positive effects on the heart. We wish to test whether dietary nitrate might be useful in~     halting deterioration and/or improving heart function in patients with heart failure, with a~     specific focus on a marker of poor outcome in heart failure: high uric acid levels. Half of~     the patients will receive nitrate-rich beetroot juice, and the other half a nitrate-deplete~     placebo beetroot juice.~   ",C0018801,C0018801;C0018801;C0018801;C1446409;C0018787;C0005767;C0018787;C0018787;C0032042;C0148346;C2946261;C0376495,0,0,-1,0,0,0.041666667,0.025497479,0,0
NCT01773512,The Prediction of Extent and Risk Profile of Coronary Atherosclerosis and Their Changes During Lipid-lowering Therapy Based on Non-invasive Techniques,"~     -  The prediction of extent and risk profile of coronary atherosclerosis based on clinical~          evaluation and non-invasive techniques.~        -  Detailed analysis of plaque volume, plaque composition, risk plaque features and shear~          stress (WSS) changes during lipid lowering therapy (rosuvastatin 40mg) from 3D vessel~          reconstruction.~        -  Prediction of changes in coronary arteries based on changes in non-invasive~          examinations.~        -  Examination of WSS influence on atherosclerosis development and changes of WSS during~          lipid lowering therapy.~   ",C0004153,C0004153;C0004153;C0965129;C0486616;C0220825;C0003842;C0038435;C0148346,0,0,-1,5,5,0.041666667,0.024073466,0,0
NCT01187056,The RISAP-study: a Complex Intervention in Risk Communication and Shared Decision-making in General Practice,"~     General practitioners (GPs) and patients find it difficult to talk about risk of future~     disease, especially when patients have asymptomatic conditions, and treatment options are~     unlikely to cause immediate perceptible improvements in well-being. Further studies in risk~     communication for disease prevention are needed, as are studies about risk communication~     training for GPs. Aim: 1) to systematically develop, describe and evaluate a complex~     intervention comprising a training programme for GPs in risk communication and shared~     decision-making, 2) to evaluate the effect of the training programme on real-life~     consultations between GPs and patients with high cholesterol levels, and 3) to evaluate~     patients' reactions during and after the consultations. Hypothesis: 1) patients have better~     adherence to chosen treatment.~      The effect of the complex intervention, based around a training programme, will be evaluated~     in a cluster-randomised controlled trial with an intervention group and an active control~     group with 40 GPs and 280 patients in each group.~      The GPs receive a questionnaire at baseline and after 6 months about their attitudes towards~     risk communication and cholesterol-reducing medication. After each consultation with a~     participating high cholesterol-patient, the GPs will complete a questionnaire about decision~     satisfaction.~      The patients will receive a questionnaire at baseline and after 3 and 6 months. It includes~     questions about adherence to chosen treatment, self-rated health, patient enablement, and~     risk communication and decision-making effectiveness. Prescriptions, contacts to the health~     services, and cholesterol level will be drawn from the register of the National Health~     Service of Denmark at baseline and at 6 months.~      In both intervention group and active control group, 12 consultations will be observed and~     tape-recorded. The consultations will be divided between 4 GPs with each 3 patients. The~     patients from these 24 consultations will be interviewed immediately after the consultation~     and re-interviewed after 6 months.Eight purposefully selected GPs from the intervention group~     will be interviewed in a focus group 6 months after participation in the training programme.~     The process and context of the RISAP-study will be investigated in detail using an action~     research approach, in order to describe and analyse research choices, adaptation of~     intervention model to the specific context, and GPs' and patients' reactions to trial~     participation.~   ",C0679006;C0939261;C1274143,C0683525;C0009818;C0009818;C0009818;C0009818;C0009818;C0009818;C0750558;C0679006;C0679006;C0012634;C0012634;C1522240;C2946261;C3161035;C2948600;C0034394;C0034394;C0034394;C0009818;C4284232;C0004271;C0679006;C0242428;C1320102;C1320102;C2946261;C2728259;C2728259;C2728259;C0939261;C0180112;C0376495,0,0,-1,11,3.666666667,0.041666667,0.018875363,0,0
NCT00242944,Japan Assessment of Pitavastatin and Atorvastatin in Acute Coronary Syndrome (JAPAN-ACS),"~     The purpose of this study is to compare the effects of pitavastatin and atorvastatin on~     coronary plaque volume in patients with acute coronary syndrome and to clarify the~     relationship between coronary plaque volume, serum lipids, and inflammation markers in order~     to determine the significance of intensive lipid lowering therapy in patients with acute~     coronary syndrome in Japan.~   ",C1101838;C0286651;C0039082,C1101838;C0286651;C0021368;C0039082;C0039082;C0229671,0,0,-1,135,27,0.015172061,0.017047072,0,0
