nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count
NCT01850485,Microcirculatory Perfusion in Patients With Coma After Out-of-hospital Cardiac Arrest,"The hypothesis is: In patients after an out of hospital cardiac arrest, treated with      therapeutic hypothermia (33?C) will be found significantly more microcirculatory      abnormalities, compared to the same group of patients treated with 36?C.",C0018790;C0031001;C0009421;C1550655;C1513268,C0018790;C0020672;C0087111;C3809765;C1552839;C0332155;C0332155,0,44,1,0,0,0.015288254,0.015401594,1,1
NCT01082991,Patient Acuity Rating: a Tool to Prevent In-Hospital Cardiac Arrest,"The purpose of this study is to evaluate the accuracy of medical personnel in their ability      to predict the likelihood of non-intensive care (ICU), ward patients to clinically      deteriorate (defined as a cardiac arrest, unplanned ICU transfer, or unexpected death)via the      use of a clinical judgement-based tool designed for this study, Patient Acuity Rating (PAR),      to predict short-term clinical deterioration. We will compare the ability of this tool to      predict clinical deterioration compared to accepted physiology-based tools and tools      combining judgment and physiology as well as other markers of deterioration such as physician      order changes. We will compare the sensitivity, specificity and area under the curve of these      combined models to the predictive models including only physiology or clinical judgment. We      will assess the correlation between specific physician orders and patient deterioration to      determine whether specific clinical activities, such as emergently obtained radiology exams,      predict impending deterioration. We hypothesize that PAR will be a useful tool for predicting      clinical deterioration across the institution and that it will have a higher average accuracy      for predicting clinical deterioration in non-ICU inpatients within 24 hours than the      physiology-based tools alone. We further hypothesize that a combined metric which includes      both the PAR and the individual physiologic components that comprise physiologic tools will      not significantly improve prediction over the PAR alone. We further propose to use PAR to      prospectively risk stratify patients for preemptive evaluation by the Rapid Response Team. We      hypothesize that intervening on high risk patients by preemptively activating the hospital's      Rapid Response Team (to assess and treat patients as needed) will decrease cardiac arrest      rates and mortality.",C0018790;C1550655;C0012082,C0085559;C0018790;C0018790;C1457868;C0031843;C0031843;C0031843;C0031843;C0220825;C0022423;C0043299;C0332167;C0022423;C0022423;C1552740;C1552740;C1704632;C1704632;C1550655;C3244315;C0699680;C0947630;C0947630;C0439044;C0439044;C0728827;C0442797;C0184511;C0237677;C1546848;C4684637;C0005516;C0277591;C4698437;C0804815;C0804815;C3161035;C3161035;C0015733;C0015733;C1522411;C0015733;C0015733;C0729829;C0220825;C3272565;C3272565;C3272565;C3272565;C3272565;C3272565;C3272565;C0031843;C0031843;C4082977,0,0,0,2,2,0.017649876,0.015151802,1,1
NCT00391469,Induction of Mild Hypothermia Following Out-of-hospital Cardiac Arrest,The overall goal of this study is to determine whether initiating hypothermia in cardiac      arrest patients as soon as possible in the field results in a greater proportion of patients      who survive to hospital discharge compared to standard prehospital/field care.,C0018790;C0020672;C1547225;C0857127,C0586003;C0020672;C0332149;C2828392;C0018787;C0310255;C0018790;C0947630;C1553496;C1553496;C0018017;C4082977,2328,10712,1,85,21.25,0.013749578,0.014996341,1,1
NCT02035839,Finding the Optimal Cooling tempeRature After Out-of-HoSpiTal Cardiac Arrest,"To assess the fraction of subjects surviving with good neurological outcome at 90 days for 3      different levels of hypothermia, in comatose survivors from out-of-hospital cardiac arrest.",C0018790;C0037088,C0018790;C0020672;C2707261;C3842337;C0429585;C0009421,0,0,1,0,0,0.018584653,0.014919904,1,1
NCT00915421,Pre-Hospital Cooling in Cardiac Arrest Patients,"Type of study: Pilot prospective nonrandomized feasibility clinical study.      Aim of the study: To assess the feasibility of pre-hospital therapeutic mild hypothermia in      patients successfully resuscitated from out-of-hospital cardiac arrest in the setting of      prehospital and hospital care in Czech republic.      Evaluated hypothesis: Pre-hospital initiation of therapeutic mild hypothermia by rapid      administration of intravenous bolus of cold crystalloids is simple, safe, effective and is a      feasible procedure to significantly decrease body core temperature during patient's transport      to the hospital in Czech republic.      The study is observational and does not evaluate any new drug, therapeutic procedure or      diagnostic procedure. It is evaluating a known therapeutic procedure, therapeutic mild      hypothermia, induced by known technique, cold crystalloid infusion, widely accepted in      hospital-related postresuscitative care. However, even its prehospital usage has been      published.",C0018790;C1550655,C0456240;C0430022;C0018790;C1533734;C0259945;C0056562;C0020672;C0020672;C0020672;C0056562;C0589507;C0220825;C0184661;C3495449;C0184661;C0184661;C0574032;C0542559;C0947630;C0947630;C0947630;C0947630;C1552651;C0009443;C0013227;C0009443;C2948600;C1578513;C0087111;C0087111;C0087111;C0087111;C0087111;C0442797;C1964257;C0233492;C0723323;C1704324;C3272565;C0220825,0,0,1,2,2,0.023178402,0.0147984,1,1
NCT01173393,Rapid Infusion of Cold Normal Saline During CPR for Patients With Out-of-hospital Cardiac Arrest,That paramedic core cooling during CPR using a rapid infusion of ice-cold (4 degrees C)      large-volume (30mL/kg) normal saline improves outcome at hospital discharge compared with      standard care in patients with out-of-hospital cardiac arrest.,C0018790;C0445115;C0574032;C0009443;C1550655,C0586003;C0018790;C0445115;C0574032;C2828392;C0542560;C0009443;C0025611;C0184511,0,0,1,4,4,0.014876247,0.013601369,1,1
NCT01401647,"Amiodarone, Lidocaine or Neither for Out-Of-Hospital Cardiac Arrest Due to Ventricular Fibrillation or Tachycardia",The primary objective of the trial is to determine if survival to hospital discharge is      improved with early therapeutic administration of a new Captisol-Enabled formulation of IV      amiodarone (Nexterone-PM101) compared to placebo.,C0042510;C0018790;C0039231;C0002598;C0023660,C0586003;C1533734;C0002598;C0018017;C2608296;C0184511;C0032042;C1578513;C0087111;C0018792;C4082977,3078,21168,1,25,12.5,0.012541823,0.013525318,1,1
NCT00189423,ResQ Trial: Impact of an ITD and Active Compression Decompression CPR on Survival From Out-of-Hospital Cardiac Arrest,The purpose of this study is to determine whether performing active compression decompression      cardiopulmonary resuscitation (ACD-CPR) with an impedance threshold device (ITD) compared to      conventional standard cardiopulmonary resuscitation (S-CPR) will impact the neurologic      recovery and survival to hospital discharge following out-of-hospital cardiac arrest.,C3844314;C0018790;C1829459;C0718247;C0596764,C0007203;C0007203;C0586003;C0018790;C0021153;C0162537;C2828392;C0947630;C0002873;C2004454;C1829459;C1320102;C4082977,3601,18183,1,34,34,0.012809842,0.013388748,1,1
NCT01789554,The Use of Mobile Phones in Out of Hospital Cardiac Arrest to Increase Bystander CPR,"Death from cardiac disease is one of the most common causes of death in the western world.      The majority of these deaths takes place outside hospital as sudden cardiac death. However,      with immediate (within minutes) actions such as cardiopulmonary resuscitation (CPR) and      defibrillation many lives would be saved. CPR is a key factor to increase survival from Out      of Hospital Cardiac Arrest (OHCA). CPR buys time by supporting the brain with some      circulation in waiting for a defibrillator that can restart the heart. In Sweden about 2,5      million people are trained in CPR. However, only about half of all OHCA victims will get CPR      in waiting for ambulance arrival.      The aims of the Response to Urgent Mobile message for Bystander Activation (RUMBA) trial is      to try a new way of logistics to increase bystander CPR by recruiting lay volunteers to      nearby OHCAs via their mobile phones.      Hypothesis: By dispatching lay volunteers to nearby OHCAs with mobile phone technology      bystander CPR may increase from 50% to 62,5 %",C0018790;C4697784;C1515258,C0007203;C0085298;C0018799;C0007465;C0013778;C0018790;C0180307;C0005775;C1697779;C0002422;C4697784;C1704632;C0470166;C3245511;C0011065;C1546403;C0011065;C0595998;C0006104;C0018787;C1578513;C0080194;C4697784;C4697784;C0018792;C0886384;C0040597,0,0,1,30,30,0.014503315,0.010936315,1,1
NCT01689077,Time-differentiated Therapeutic Hypothermia,~     The purpose of this study is to determine if 48 hours of mild therapeutic hypothermia~     following out of hospital cardiac arrest gives a better cerebral outcome compared to 24 hours~     therapeutic hypothermia.~   ,0,C0018790,0,0,1,40,10,0.00155521,0.052376527,0,1
NCT00312273,Aminophylline in Bradyasystolic Cardiac Arrest,The purpose of this study is to evaluate the effect of aminophylline in patients with      out-of-hospital bradyasystolic cardiac arrest.,C0018790;C0002575,C0018790;C0002575;C1518681;C0947630;C0220825,0,0,1,3,3,0.018584653,0.023041981,0,1
NCT00394706,Resuscitation Outcomes Consortium (ROC) Prehospital Resuscitation Using an Impedance Valve,~     The purpose of this study is to look at two different treatments during a cardiac arrest that~     occurs outside of the hospital and whether either or both treatments will increase the number~     of people who live to hospital discharge. A cardiac arrest is when the heart stops pumping~     blood to the body.~   ,0,C0018790;C0018790;C0018787;C0005767;C0489550;C0376495;C0376495,2584,92892,-1,251,31.375,0.00155521,0.017485671,0,1
NCT00901134,Multicenter Registry Study With Therapeutic Hypothermia After Cardiac Arrest in Japan,"Recently, early defibrillation and cardiopulmonary resuscitation (CPR) for sudden onset of      cardiac arrest are advancing, however, survival rate is still very low in the world.      Furthermore, post-cardiac arrest brain injury is a common cause of morbidity and mortality      after successful resuscitation which is urgent issue to be solved. Therapeutic hypothermia is      part of a standardized treatment strategy for comatose survivors of cardiac arrest in the      metabolic phase usually about 15 minutes after cardiac arrest. However, the evidences of the      efficacy of therapeutic hypothermia are still few. The optimal candidates, temperature, the      timing of initiation, the therapeutic windows and the rate for rewarming have not been      defined clinically and should be established. The purpose of this research is the improvement      in the outcomes for patients with coma after resuscitation from out-of-hospital cardiac      arrest using therapeutic hypothermia established from the analysis of multicenter registry      data.",C0020674;C0018790;C0034975;C0947630,C0007203;C0013778;C0018790;C0018790;C0018790;C0018790;C0035273;C0035273;C1272517;C0270611;C0087111;C0020672;C0020672;C0020672;C0589507;C0220880;C0087111;C0206156;C0442811;C0679199;C0034975;C0018787;C3245511;C0018790;C0009421;C3245479;C0087111;C0087111;C0087111;C0886384;C4684637;C3844714;C2707259;C1547928;C0009421,0,0,1,6,6,0.01530471,0.016221711,0,1
NCT00951704,Evaluation of the Quality of Cardio-Pulmonary Resuscitation (CPR) in Cardiac Arrest Patients,"The prognosis of cardiac arrest patients is generally poor. Recent studies have showed that      the high quality of CPR increases the survival after cardiac arrest. Therefore the      investigators planned this prospective observational study to determine the epidemiology of      sudden cardiac arrest in the prehospital setting of Tampere area, the quality of the CPR, and      also the associations between depth and frequency of chest compressions and invasive arterial      pressure, EtCO2,cerebral oxygenation and iatrogenic injuries associated to chest compressions      1) in patients resuscitated out of hospital by emergency medical service's (EMS's) personals      and 2) in-hospital by hospital resuscitation team members. In addition, the investigators      will analyze the effects of the chosen method of resuscitation on critical vital signs (Etco2      and invasive pressures): closed-chest CPR is compared to open-chest CPR, or mechanical CPR      with a device (AutoPulse-CPR, Cardio Pump) compared to manual CPR guided with quality CPR      device. The results will give the investigators important insights into the haemodynamics of      CPR which may guide future strategies for the management of cardiac arrest. The research      group is also interested in CPR related injuries and mattress effect. Quality of life after      CA is evaluated among survivals and the cause of death among non-survivors.",C0007203;C0018790;C0220825;C1550655,C0013961;C0518214;C0018790;C0018790;C0018790;C0018790;C0007465;C0035273;C0035273;C0699910;C0518766;C0679199;C0376636;C0543488;C0033325;C0460139;C0460139;C3263723;C0233820;C3263723;C0947630;C0542559;C0025663;C0024763;C1518681;C0947630;C0817096;C0817096;C0817096;C0817096;C0182537;C0004083;C1964257;C1518681;C0233492;C4281788;C1829459;C1829459;C2347273;C4084912;C0220825;C1552839;C1334278;C0003842;C1547298;C1334278;C4698437;C0034770;C4082977;C0016593,0,0,0,2,0.4,0.018004061,0.015962328,0,1
NCT00157261,Thrombolysis Using Tenecteplase (Metalyse?) in Cardiac Arrest - The TROICA Trial,The general aim of this study is to compare the efficacy and safety of tenecteplase to      standard treatment during cardiopulmonary resuscitation in patients suffering from      out-of-hospital cardiac arrest.,C0018790;C0520997;C0872913;C1528962,C0007203;C4684780;C0018790;C0872913;C0683278;C0947630,0,0,1,29,29,0.012945655,0.015765732,0,1
NCT02075450,Improving the Quality of Cardiopulmonary Resuscitation (CPR) During Pediatric Cardiac Arrest,"Our project aims to improve the delivery and assessment of cardiopulmonary resuscitation      (CPR) during pediatric cardiac arrest by introducing 2 novel approaches: 1. We will evaluate      the effectiveness of a novel, credit card sized, and highly affordable ""nano-card"" CPR visual      feedback device to improve compliance with HSFC CPR guidelines when used during simulated      pediatric cardiac arrest; 2. We will also develop and study a novel, ""Just-in-Time"" (JIT) CPR      training video, integrating proven educational methods (video-based lecture, expert modeling,      practice-while-watching), and use the CPR visual feedback device to provide real-time      coaching.      We hypothesize that:      H1: The use of a CPR visual feedback device will improve compliance with current HSFC CPR and      resuscitation guidelines during a simulated pediatric in-hospital cardiac arrest scenario      compared with standard CPR with no visual feedback.      H2: A JIT CPR Training Video, viewed by healthcare providers 2-4 weeks prior to the      resuscitation event, will improve compliance with current HSFC CPR and resuscitation      guidelines during simulated pediatric cardiac arrest compared with those healthcare providers      with no prior exposure to the JIT CPR Training Video.      H3: That there is poor correlation between providers' perception of CPR quality and actual      measured CPR quality H4: That task load varies depending on provider role and type of      clinical scenario",C0007203;C0018790;C0587599,C0007203;C2936181;C2936181;C2936181;C0018790;C0018790;C0018790;C0018790;C4553491;C0035273;C0035273;C0035273;C3244119;C0031809;C0162791;C0162791;C0086388;C0162791;C0086388;C0030971;C0011209;C0237607;C2828392;C1554161;C0274281;C1554161;C1555587;C0025663;C0376683;C0700164;C0679622;C0679622;C0947630;C0679622;C3463807;C3463807;C1273517;C1704326;C1555587;C1555587;C1555587;C0442694;C0184511;C0184511;C1555587;C0184511;C0184511;C0029939;C0424927;C3714738;C3714738;C3714738;C4331837;C4331837;C0220825;C2911691;C0231617;C3272565;C2363670;C0220644;C0220644;C0220644;C0220644,0,0,0,18,9,0.017377848,0.01539408,0,1
NCT01511666,Hyperinvasive Approach in Cardiac Arrest,"Prague out-of Hospital Cardiac Arrest (OHCA) study is a prospective randomized multicenter      clinical study comparing use of prehospital intraarrest hypothermia, mechanical chest      compression device, extracorporeal life support (ECLS) and early invasive investigation and      treatment (coronary angiography/percutaneous coronary intervention [PCI]; pulmonary      angiography/percutaneous embolectomy; aortography) in all patients with OHCA of presumed      cardiac origin compared to standard of care. It is hypothesized, that above stated      ""hyperinvasive"" approach might improve outcome of out-of hospital cardiac arrest victims.",C0018790,C0085532;C2936643;C0018790;C0018790;C1552578;C0521300;C0184661;C0020672;C0002978;C0162575;C0003515;C0087111;C0024109;C0018787;C0018787;C1550512;C0947630;C0947630;C0817096;C0184511;C1829459;C3272565;C1334278,0,0,1,18,18,0.03340712,0.015337871,0,1
NCT00886184,Intra-arrest Therapeutic Hypothermia in Prehospital Cardiac Arrest,"The aim is to precise the place of therapeutic hypothermia induced before Return of      Spontaneous Circulation (ROSC) in pre hospital cardiac arrest. If we find a benefit in terms      of biomarkers in inducing in early hypothermia compared to hypothermia induced only after      arrival at the hospital, there will be arguments to develop a higher scale study, allowing to      prove benefits in terms of survival and neurological status.",C0020674;C0018790;C0018790,C0746866;C0018790;C0020672;C0005775;C0020672;C0020672;C0005516;C0175659;C0947630;C0087111;C0259945;C0011167;C0700164;C2363670,0,0,0,0,0,0.021147536,0.015039198,0,1
NCT02066753,The Cardiac Effects of Prolonged Hypothermia After Cardiac Arrest,"This PhD study is a sub study in a randomized clinical controlled multicenter trial named      ""TTH48"" (ClinicalTrials.gov Identifier: NCT01689077).      The TTH48 trial examines prolonged mild therapeutic hypothermia (""MTH"") at 32-34?C in 24      versus 48 hours with the primary outcome Cerebral Performance Category after 6 month in      comatose out-of-hospital cardiac arrest patients.      THE OVERALL AIM OF THIS PhD STUDY IS TO INVESTIGATE THE CARDIAC FUNCTION AND THE HEMODYNAMICS      BY BIOCHEMICAL CARDIAC MARKERS, ECHOCARDIOGRAPHY, BY ANALYZING THE USAGE OF      INOTROPES/VASOPRESSORS AND BY ANALYZING ECG DATA FOR ARRHYTHMIAS IN THE 24 VERSUS 48 HOURS      MTH GROUPS.",C0018790;C0020672;C0018787;C0151878,C4086204;C0013516;C1271630;C0018790;C4281788;C0042397;C0020672;C0003811;C0600091;C0228174;C0683312;C0031843;C0018787;C1552839;C0947630;C0947630;C0027365;C1561542;C0947630;C3245479;C1512022;C0026234;C1512022;C1550557;C1550557;C0026234;C0087111;C2911690;C0018792;C0018792;C0206034;C0000589;C0009421;C0151872,0,0,1,0,0,0.013749578,0.01476843,0,1
NCT02258360,Hypothermia and Hemostasis After Cardiac Arrest,"This is a sub-study to the Time-differentiated Therapeutic Hypothermia (TTH48,      ClinicalTrials.gov Identifier: NCT01689077). TTH48 compares 24 with 48 hours of therapeutic      hypothermia at a target temperature of 32-34?C in survivors of out-of-hospital cardiac      arrest.      The overall aim of this sub-study is to examine the hemostasis in patients resuscitated after      cardiac arrest and treated with 24 and 48 hours of therapeutic hypothermia      Our specific aims are:        -  To investigate the whole blood coagulation using the rotational thromboelastometry.        -  To investigate the function of platelets",C0018790;C0020672;C0740166,C0020674;C4086204;C0018790;C0020672;C0020672;C0370231;C0441509;C0600091;C0740166;C1552740;C0031843;C0018787;C0018790;C0947630;C0947630;C0087111;C0087111;C3661505;C1561593;C0000589;C0032181;C0332155,0,0,1,0,0,0.015358946,0.014761935,0,1
NCT00127907,Vasopressin and Epinephrine Versus Epinephrine Alone in Cardiac Arrest,Recent studies have suggested that arginine-vasopressin could be more effective in the      treatment of cardiac arrests. The last published study did not outline obvious improvements      in the prognosis of all cardiac arrests but pointed out a possible increased survival rate      when arginine-vasopressin is associated with epinephrine. The aim of this study is to compare      the efficacy of two successive injections of epinephrine (1 mg) with two successive      injections of epinephrine associated with arginine-vasopressin (40 UI) in out-of-hospital      cardiac arrests occurring in adult patients. The primary endpoint is the survival rate at      hospital admission. The inclusion period lasts 18 months and 2416 patients are planned to be      enrolled.,C0018790;C0201849;C0014563;C0014563;C0439044,C0184666;C2986535;C0042413;C0042413;C0014563;C0014563;C0014563;C0042413;C0021485;C0021485;C0087111;C0033325;C0003765;C0332149;C0003765;C0003765;C4684790;C0947630;C0018787;C0018787;C0018787;C0025344;C0947630;C0947630;C0018790;C0018790;C0018790;C1704324;C1561542;C0523113;C4698437;C0151576,0,0,1,28,28,0.014626541,0.013865475,0,1
NCT01946932,Cognitive Impairment Following Cardiac Arrest and Target Temperature Management,"This is a steering group approved substudy to the Target Temperature Management trial (TTM,      ClinicalTrials.gov Identifier: NCT01020916). TTM compares the effect of two strictly      controlled temperature regimes for survivors of out-of-hospital cardiac arrest.      The primary aim of this sub-study is to compare the amount of cognitive impairment in cardiac      arrest survivors treated with 33 degrees and 36 degrees and with a matched group of control      patients with myocardial infarction.      Our secondary aims are:        -  To investigate the impact of cognitive impairment on our patients' ability to           participate in society and their health related quality of life.        -  To investigate the relationship between our patients cognitive impairments and their           relatives/informants health related quality of life and feelings of burden.        -  To test the hypothesis that the simple cognitive screening battery used in the TTM main           trial is sensitive enough to detect all patients with significant cognitive disability.",C0338656;C0018790;C0020674,C0027051;C0338656;C0338656;C0338656;C4086204;C0518214;C0518214;C0018790;C0600091;C0231170;C0027627;C0199230;C0553654;C1527305;C0018787;C0542560;C0542560;C0542351;C1518681;C0018790;C0442726;C0947630;C0392366;C1273517;C0020674;C0233492;C0233492;C0723323;C2911690;C4683295;C0449878;C1552839;C0018792;C1552839;C0018792;C0332155,0,0,1,15,3.75,0.01639109,0.012972622,0,1
NCT02442791,GLP-1 Analogs for Neuroprotection After Cardiac Arrest,"Experimental studies and previous clinical trials suggest neuroprotective effects of GLP-1      analogs in various degenerative neurological diseases, and in hypoxic brain injuries in      experimental designs. This study is designed as a safety and feasibility study with patients      randomized 1:1 to receive GLP-1 analogs immediately after hospital admission after out of      hospital cardiac arrest.",C0018790,C1140716;C0184666;C0015730;C1096775;C0018790;C0011164;C0012634;C0947630;C3540008;C0947630;C2707261;C1518681;C1697779;C0242912,0,0,1,1,0.5,0.03340712,0.012896167,0,1
